benchmark,scenario,noise_ratio,samples_per_client,num_clients,seed,method,exact_recovery,term_precision,term_recall,test_nmse,train_mse,spurious_accepted,exception_recovered,fallback_selected,selected_source,validation_mse,worst_validation_mse,runtime_seconds,communication_bytes,discovered_terms,expression,stop_reason,candidate_bank_target_recall,candidate_bank_contains_all_truth,candidate_bank_size,candidate_bank_nuisance_count,probe_certified,candidate_sets_evaluated,necessity_failures,swap_failures,exception_eligible_diagnostics,selector_structure,panel,balance_profile,nominal_samples_per_client,client_sizes,communication_per_client,frozen_v6_anchor_structure,frozen_candidate_bank_terms,rccd_final_structure,discovery_full_structure,discovery_full_coefficients,exception_term,source_term,exception_in_bank,exception_in_anchor,source_in_anchor,rccd_attempted,exception_coefficient,selector_eligible_clients,selector_eligible_support,selector_full_sse,selector_zero_sse,selector_delta,selector_passed,probe_eligible_clients,probe_eligible_support,probe_full_sse,probe_zero_sse,probe_delta,probe_passed,selector_outside_anchor_sse,selector_outside_full_sse,selector_outside_safe,probe_outside_anchor_sse,probe_outside_full_sse,probe_outside_safe,rccd_accepted
cubic_cross,exception,0.2,100,4,20101,rccd-spent-diagnostic,1.0,1.0,1.0,0.00029278805746992144,1.7285536458496518,0.0,1.0,0.0,frozen-v6-anchor,1.2401312357663634,1.5732394228041717,2.2079837170000474,3524476,I(x3>1)*x3^2;x1*x2;x1^3;x3^2,-0.01643 + 0.5602·x₃² + 0.7262·𝟙[x₃>1]·x₃² + 0.807·x₁³ + 1.186·x₁x₂,"RCCD spent-seed diagnostic; anchor=1,x3^2,I(x3>1)*x3^2,x1^3,x1*x2; bank=x1*x2,x1,x1^3,x3^2,I(x3>1)*x3^2; exception=I(x3>1)*x3^2; source=x3^2; in_bank=1; in_anchor=1; source_in_anchor=1; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x3^2,I(x3>1)*x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,5,1,0.0,32,0,0,0,1;x3^2;I(x3>1)*x3^2;x1^3;x1*x2,S,balanced,100,100;100;100;100,881119.0,1;x3^2;I(x3>1)*x3^2;x1^3;x1*x2,x1*x2;x1;x1^3;x3^2;I(x3>1)*x3^2,1;x3^2;I(x3>1)*x3^2;x1^3;x1*x2,,[],I(x3>1)*x3^2,x3^2,1.0,1.0,1.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
cubic_cross,exception,0.2,100,4,20102,rccd-spent-diagnostic,1.0,1.0,1.0,0.0002445067053687246,1.0958423575369036,0.0,1.0,0.0,frozen-v6-anchor,1.1537144347356039,1.429285837870799,2.0426867989999664,3411056,I(x3>1)*x3^2;x1*x2;x1^3;x3^2,-0.01995 + 0.4967·x₃² + 0.7089·𝟙[x₃>1]·x₃² + 0.7905·x₁³ + 1.186·x₁x₂,"RCCD spent-seed diagnostic; anchor=1,x3^2,I(x3>1)*x3^2,x1^3,x1*x2; bank=x1,sin(x1),x1*x2,x3^2,x1^3,I(x3>1)*x3^2,x2^2; exception=I(x3>1)*x3^2; source=x3^2; in_bank=1; in_anchor=1; source_in_anchor=1; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x3^2,I(x3>1)*x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,7,3,1.0,120,0,0,0,1;x3^2;I(x3>1)*x3^2;x1^3;x1*x2,S,balanced,100,100;100;100;100,852764.0,1;x3^2;I(x3>1)*x3^2;x1^3;x1*x2,x1;sin(x1);x1*x2;x3^2;x1^3;I(x3>1)*x3^2;x2^2,1;x3^2;I(x3>1)*x3^2;x1^3;x1*x2,,[],I(x3>1)*x3^2,x3^2,1.0,1.0,1.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
cubic_cross,exception,0.2,100,4,20103,rccd-spent-diagnostic,0.0,0.75,0.75,0.00044809143658113676,1.7113889438671168,0.0,1.0,0.0,frozen-v6-anchor,1.713511440339082,2.42132518042957,2.0976091130000896,3437550,I(x3>1)*x3^2;cos(x3);x1*x2;x1^3,1.313 - 1.334·cos(x₃) + 0.8044·𝟙[x₃>1]·x₃² + 0.8062·x₁³ + 1.186·x₁x₂,"RCCD spent-seed diagnostic; anchor=1,cos(x3),I(x3>1)*x3^2,x1^3,x1*x2; bank=x1,x1*x2,sin(x1),x3^2,x1^3,I(x3>1)*x3^2,cos(x3); exception=I(x3>1)*x3^2; source=x3^2; in_bank=1; in_anchor=1; source_in_anchor=0; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,cos(x3),I(x3>1)*x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,7,3,0.0,120,0,0,0,1;cos(x3);I(x3>1)*x3^2;x1^3;x1*x2,S,balanced,100,100;100;100;100,859387.5,1;cos(x3);I(x3>1)*x3^2;x1^3;x1*x2,x1;x1*x2;sin(x1);x3^2;x1^3;I(x3>1)*x3^2;cos(x3),1;cos(x3);I(x3>1)*x3^2;x1^3;x1*x2,,[],I(x3>1)*x3^2,x3^2,1.0,1.0,0.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
cubic_cross,exception,0.2,100,4,20104,rccd-spent-diagnostic,0.0,1.0,0.75,0.007783086776455301,2.117505065175485,0.0,1.0,0.0,frozen-v6-anchor,2.040507468328968,2.71514154636731,2.2156339429999434,3529984,I(x3>1)*x3^2;x1*x2;x1^3,0.5398 + 1.111·𝟙[x₃>1]·x₃² + 0.8046·x₁³ + 1.237·x₁x₂,"RCCD spent-seed diagnostic; anchor=1,I(x3>1)*x3^2,x1^3,x1*x2; bank=x1,x1*x2,sin(x1),x1^3,I(x3>1)*x3^2,x3^2,sin(x3); exception=I(x3>1)*x3^2; source=x3^2; in_bank=1; in_anchor=1; source_in_anchor=0; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,I(x3>1)*x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,7,3,1.0,120,0,0,0,1;I(x3>1)*x3^2;x1^3;x1*x2,S,balanced,100,100;100;100;100,882496.0,1;I(x3>1)*x3^2;x1^3;x1*x2,x1;x1*x2;sin(x1);x1^3;I(x3>1)*x3^2;x3^2;sin(x3),1;I(x3>1)*x3^2;x1^3;x1*x2,,[],I(x3>1)*x3^2,x3^2,1.0,1.0,0.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
cubic_cross,exception,0.2,100,4,20105,rccd-spent-diagnostic,1.0,1.0,1.0,0.00012271581910503322,1.642547237000742,0.0,1.0,0.0,frozen-v6-anchor,1.2387388401859127,1.7443883424336795,2.1520021709999355,3473258,I(x3>1)*x3^2;x1*x2;x1^3;x3^2,-0.06168 + 0.4895·x₃² + 0.784·𝟙[x₃>1]·x₃² + 0.7988·x₁³ + 1.177·x₁x₂,"RCCD spent-seed diagnostic; anchor=1,x3^2,I(x3>1)*x3^2,x1^3,x1*x2; bank=x1,x1*x2,sin(x1),cos(x3),x1^3,x3^2,I(x3>1)*x3^2,sin(x2); exception=I(x3>1)*x3^2; source=x3^2; in_bank=1; in_anchor=1; source_in_anchor=1; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x3^2,I(x3>1)*x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,8,4,0.0,219,0,0,0,1;x3^2;I(x3>1)*x3^2;x1^3;x1*x2,S,balanced,100,100;100;100;100,868314.5,1;x3^2;I(x3>1)*x3^2;x1^3;x1*x2,x1;x1*x2;sin(x1);cos(x3);x1^3;x3^2;I(x3>1)*x3^2;sin(x2),1;x3^2;I(x3>1)*x3^2;x1^3;x1*x2,,[],I(x3>1)*x3^2,x3^2,1.0,1.0,1.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
cubic_cross,exception,0.2,100,4,20101,rccd-spent-diagnostic,1.0,1.0,1.0,0.0010174242228376171,1.6755255027237896,0.0,1.0,0.0,rccd-source-linked-deviation,1.9291674409337745,2.813227668039637,2.01506347499992,3421446,I(x3>1)*x3^2;x1*x2;x1^3;x3^2,-0.08448 + 0.6168·x₃² + 0.706·𝟙[x₃>1]·x₃² + 0.785·x₁³ + 1.244·x₁x₂,"RCCD spent-seed diagnostic; anchor=1,x3^2,x1^3,x1*x2; bank=x1,x1*x2,sin(x1),x3^2,x1^3,I(x3>1)*x3^2; exception=I(x3>1)*x3^2; source=x3^2; in_bank=1; in_anchor=0; source_in_anchor=1; attempted=1; selector_eligible=client-4; selector_N=15; selector_delta=-0.6328246195111803; selector_pass=1; probe_eligible=client-4; probe_N=16; probe_delta=-1.404066714174997; probe_pass=1; selector_outside_safe=1; probe_outside_safe=1; accepted=1; final=1,x3^2,I(x3>1)*x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,6,2,1.0,63,0,0,1,1;x3^2;I(x3>1)*x3^2;x1^3;x1*x2,S,imbalanced,100,150;71;72;104,855361.5,1;x3^2;x1^3;x1*x2,x1;x1*x2;sin(x1);x3^2;x1^3;I(x3>1)*x3^2,1;x3^2;I(x3>1)*x3^2;x1^3;x1*x2,1;x3^2;I(x3>1)*x3^2;x1^3;x1*x2,"[-0.08447787446629883,0.616797742333232,0.7059934879276378,0.7850204440495302,1.2436699286512434]",I(x3>1)*x3^2,x3^2,1.0,0.0,1.0,1.0,0.7059934879276378,client-4,15,29.38170065504164,66.26973805787088,-0.6328246195111803,1.0,client-4,16,38.875247505277684,188.23877683367846,-1.404066714174997,1.0,84.31305250033454,62.94106989752402,1.0,154.94054257345175,106.10450741968879,1.0,1.0
cubic_cross,exception,0.2,100,4,20102,rccd-spent-diagnostic,1.0,1.0,1.0,0.0003995799101919487,1.1672296597058396,0.0,1.0,0.0,rccd-source-linked-deviation,1.3456516600384365,1.8501927762421502,2.171572613999956,3518619,I(x3>1)*x3^2;x1*x2;x1^3;x3^2,-0.02982 + 0.4838·x₃² + 0.7884·𝟙[x₃>1]·x₃² + 0.7883·x₁³ + 1.241·x₁x₂,"RCCD spent-seed diagnostic; anchor=1,x3^2,x1^3,x1*x2; bank=x1,x1*x2,sin(x1),x3,x1^3,I(x3>1)*x3^2,x3^2; exception=I(x3>1)*x3^2; source=x3^2; in_bank=1; in_anchor=0; source_in_anchor=1; attempted=1; selector_eligible=client-4; selector_N=11; selector_delta=-0.5367635318231607; selector_pass=1; probe_eligible=client-4; probe_N=11; probe_delta=-2.005042496177912; probe_pass=1; selector_outside_safe=1; probe_outside_safe=1; accepted=1; final=1,x3^2,I(x3>1)*x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,7,3,1.0,120,0,0,1,1;x3^2;I(x3>1)*x3^2;x1^3;x1*x2,S,imbalanced,100,104;150;71;72,879654.75,1;x3^2;x1^3;x1*x2,x1;x1*x2;sin(x1);x3;x1^3;I(x3>1)*x3^2;x3^2,1;x3^2;I(x3>1)*x3^2;x1^3;x1*x2,1;x3^2;I(x3>1)*x3^2;x1^3;x1*x2,"[-0.02982312629785815,0.48376274397601454,0.7884083918413592,0.788264171098024,1.240632791971082]",I(x3>1)*x3^2,x3^2,1.0,0.0,1.0,1.0,0.7884083918413592,client-4,11,14.805641536974463,31.49290568875881,-0.5367635318231607,1.0,client-4,11,9.479312546569417,87.54428441865491,-2.005042496177912,1.0,65.20919501274838,54.06972915620523,1.0,74.54018614095219,60.162844805573826,1.0,1.0
cubic_cross,exception,0.2,100,4,20103,rccd-spent-diagnostic,0.0,0.6666666666666666,0.5,0.01800586764548992,2.1949067840209704,0.0,0.0,0.0,frozen-v6-anchor,1.4649234112656162,1.96848842376044,2.2488383759999806,3563201,cos(x3);x1*x2;x1^3,1.995 - 2.134·cos(x₃) + 0.8297·x₁³ + 1.207·x₁x₂,"RCCD spent-seed diagnostic; anchor=1,cos(x3),x1^3,x1*x2; bank=x1*x2,x1,x1^3,sin(x1),I(x3>1)*x3^2,cos(x3); exception=I(x3>1)*x3^2; source=x3^2; in_bank=1; in_anchor=0; source_in_anchor=0; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,cos(x3),x1^3,x1*x2; wrapper_overhead_unoptimized=1",0.75,0.0,6,3,1.0,63,0,0,0,1;cos(x3);x1^3;x1*x2,S,imbalanced,100,72;104;150;71,890800.25,1;cos(x3);x1^3;x1*x2,x1*x2;x1;x1^3;sin(x1);I(x3>1)*x3^2;cos(x3),1;cos(x3);x1^3;x1*x2,,[],I(x3>1)*x3^2,x3^2,1.0,0.0,0.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
cubic_cross,exception,0.2,100,4,20104,rccd-spent-diagnostic,0.0,0.6,0.75,0.0034752285520003186,1.9833389112163502,0.0,1.0,0.0,rccd-source-linked-deviation,1.8821576256355286,2.530908953501633,2.1273704339999995,3488937,I(x3>1)*x3^2;sin(x1);x1;x1*x2;x3^2,-0.2745 + 6.981·x₁ + 0.6256·x₃² - 7.768·sin(x₁) + 0.6667·𝟙[x₃>1]·x₃² + 1.262·x₁x₂,"RCCD spent-seed diagnostic; anchor=1,x1,x3^2,sin(x1),x1*x2; bank=x1*x2,x1,sin(x1),x3^2,x1^3,I(x3>1)*x3^2,sin(x2); exception=I(x3>1)*x3^2; source=x3^2; in_bank=1; in_anchor=0; source_in_anchor=1; attempted=1; selector_eligible=client-4; selector_N=22; selector_delta=-0.7330862230023157; selector_pass=1; probe_eligible=client-4; probe_N=23; probe_delta=-0.884299932948067; probe_pass=1; selector_outside_safe=1; probe_outside_safe=1; accepted=1; final=1,x1,x3^2,sin(x1),I(x3>1)*x3^2,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,7,3,1.0,120,0,0,1,1;x1;x3^2;sin(x1);I(x3>1)*x3^2;x1*x2,S,imbalanced,100,71;72;104;150,872234.25,1;x1;x3^2;sin(x1);x1*x2,x1*x2;x1;sin(x1);x3^2;x1^3;I(x3>1)*x3^2;sin(x2),1;x1;x3^2;sin(x1);I(x3>1)*x3^2;x1*x2,1;x1;x3^2;sin(x1);I(x3>1)*x3^2;x1*x2,"[-0.2745477907037518,6.981149842171188,0.6255544013721623,-7.767836609669883,0.6666533624199102,1.2621349013048702]",I(x3>1)*x3^2,x3^2,1.0,0.0,1.0,1.0,0.6666533624199102,client-4,22,32.22225362903828,77.18811335100304,-0.7330862230023157,1.0,client-4,23,50.04777640655675,138.8791104547954,-0.884299932948067,1.0,84.13720045523206,55.913004860144724,1.0,102.79669572316047,74.72483090080785,1.0,1.0
cubic_cross,exception,0.2,100,4,20105,rccd-spent-diagnostic,1.0,1.0,1.0,0.0016153290700579024,1.6988215322113338,0.0,1.0,0.0,rccd-source-linked-deviation,2.3465473221105047,3.2925296442141727,2.0431316869999137,3433592,I(x3>1)*x3^2;x1*x2;x1^3;x3^2,0.003764 + 0.5382·x₃² + 0.684·𝟙[x₃>1]·x₃² + 0.8317·x₁³ + 1.25·x₁x₂,"RCCD spent-seed diagnostic; anchor=1,x3^2,x1^3,x1*x2; bank=x1,x1*x2,sin(x1),cos(x3),x1^3,x3^2,I(x3>1)*x3^2,sin(x1)*cos(x2); exception=I(x3>1)*x3^2; source=x3^2; in_bank=1; in_anchor=0; source_in_anchor=1; attempted=1; selector_eligible=client-4; selector_N=15; selector_delta=-0.8939913017347698; selector_pass=1; probe_eligible=client-4; probe_N=16; probe_delta=-1.6050129116330432; probe_pass=1; selector_outside_safe=1; probe_outside_safe=1; accepted=1; final=1,x3^2,I(x3>1)*x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,8,4,1.0,219,0,0,1,1;x3^2;I(x3>1)*x3^2;x1^3;x1*x2,S,imbalanced,100,150;71;72;104,858398.0,1;x3^2;x1^3;x1*x2,x1;x1*x2;sin(x1);cos(x3);x1^3;x3^2;I(x3>1)*x3^2;sin(x1)*cos(x2),1;x3^2;I(x3>1)*x3^2;x1^3;x1*x2,1;x3^2;I(x3>1)*x3^2;x1^3;x1*x2,"[0.0037637252789175088,0.538218658392103,0.683980115468849,0.8317258988291729,1.2495275521815226]",I(x3>1)*x3^2,x3^2,1.0,0.0,1.0,1.0,0.683980115468849,client-4,15,30.63385369535399,89.71461691629133,-0.8939913017347698,1.0,client-4,16,17.50430853683838,103.62169918693348,-1.6050129116330432,1.0,98.00893054936779,78.28944257466611,1.0,111.71649527965708,91.08406377605061,1.0,1.0
cubic_cross,exception,0.2,100,8,20101,rccd-spent-diagnostic,1.0,1.0,1.0,0.0002579322203095722,1.1887383770018343,0.0,1.0,0.0,frozen-v6-anchor,1.3000922655076539,1.8708684522013905,4.050147265999954,6867405,I(x3>1)*x3^2;x1*x2;x1^3;x3^2,0.05891 + 0.456·x₃² + 0.7452·𝟙[x₃>1]·x₃² + 0.798·x₁³ + 1.234·x₁x₂,"RCCD spent-seed diagnostic; anchor=1,x3^2,I(x3>1)*x3^2,x1^3,x1*x2; bank=x1,x1*x2,sin(x1),x1^3,x3^2,I(x3>1)*x3^2,cos(x2); exception=I(x3>1)*x3^2; source=x3^2; in_bank=1; in_anchor=1; source_in_anchor=1; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x3^2,I(x3>1)*x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,7,3,1.0,120,0,0,0,1;x3^2;I(x3>1)*x3^2;x1^3;x1*x2,S,balanced,100,100;100;100;100;100;100;100;100,858425.625,1;x3^2;I(x3>1)*x3^2;x1^3;x1*x2,x1;x1*x2;sin(x1);x1^3;x3^2;I(x3>1)*x3^2;cos(x2),1;x3^2;I(x3>1)*x3^2;x1^3;x1*x2,,[],I(x3>1)*x3^2,x3^2,1.0,1.0,1.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
cubic_cross,exception,0.2,100,8,20102,rccd-spent-diagnostic,0.0,0.8,1.0,0.0006533003312741919,1.1527533190446615,0.0,1.0,0.0,rccd-source-linked-deviation,1.357927096923368,2.0535870003082892,4.420648473000028,7162954,I(x3>1)*x3^2;x1*x2;x1^3;x3;x3^2,-0.01052 + 0.01928·x₃ + 0.5264·x₃² + 0.7457·𝟙[x₃>1]·x₃² + 0.7946·x₁³ + 1.131·x₁x₂,"RCCD spent-seed diagnostic; anchor=1,x3,x3^2,x1^3,x1*x2; bank=x1,x1*x2,sin(x1),x3,x3^2,x1^3,I(x3>1)*x3^2,x2^2; exception=I(x3>1)*x3^2; source=x3^2; in_bank=1; in_anchor=0; source_in_anchor=1; attempted=1; selector_eligible=client-8; selector_N=15; selector_delta=-1.6855940804688594; selector_pass=1; probe_eligible=client-8; probe_N=15; probe_delta=-2.133617419965725; probe_pass=1; selector_outside_safe=1; probe_outside_safe=1; accepted=1; final=1,x3,x3^2,I(x3>1)*x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,8,4,1.0,219,0,0,1,1;x3;x3^2;I(x3>1)*x3^2;x1^3;x1*x2,S,balanced,100,100;100;100;100;100;100;100;100,895369.25,1;x3;x3^2;x1^3;x1*x2,x1;x1*x2;sin(x1);x3;x3^2;x1^3;I(x3>1)*x3^2;x2^2,1;x3;x3^2;I(x3>1)*x3^2;x1^3;x1*x2,1;x3;x3^2;I(x3>1)*x3^2;x1^3;x1*x2,"[-0.010522597319490512,0.019284459402858847,0.5264466007507107,0.745726355449372,0.7945621165549305,1.1313100370784874]",I(x3>1)*x3^2,x3^2,1.0,0.0,1.0,1.0,0.745726355449372,client-8,15,25.740211618738158,166.36516875207553,-1.6855940804688594,1.0,client-8,15,18.345094283532262,185.58561227937537,-2.133617419965725,1.0,132.14744662617983,119.08337602412733,1.0,126.63365042270695,116.28988807910649,1.0,1.0
cubic_cross,exception,0.2,100,8,20103,rccd-spent-diagnostic,1.0,1.0,1.0,0.00026695984242439895,1.0978992692405227,0.0,1.0,0.0,frozen-v6-anchor,0.9813460690820556,1.4738598560043519,4.298277662000032,7061273,I(x3>1)*x3^2;x1*x2;x1^3;x3^2,0.01629 + 0.5215·x₃² + 0.657·𝟙[x₃>1]·x₃² + 0.7966·x₁³ + 1.211·x₁x₂,"RCCD spent-seed diagnostic; anchor=1,x3^2,I(x3>1)*x3^2,x1^3,x1*x2; bank=x1*x2,x1,sin(x1),x1^3,x3^2,I(x3>1)*x3^2,x2^2; exception=I(x3>1)*x3^2; source=x3^2; in_bank=1; in_anchor=1; source_in_anchor=1; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x3^2,I(x3>1)*x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,7,3,1.0,120,0,0,0,1;x3^2;I(x3>1)*x3^2;x1^3;x1*x2,S,balanced,100,100;100;100;100;100;100;100;100,882659.125,1;x3^2;I(x3>1)*x3^2;x1^3;x1*x2,x1*x2;x1;sin(x1);x1^3;x3^2;I(x3>1)*x3^2;x2^2,1;x3^2;I(x3>1)*x3^2;x1^3;x1*x2,,[],I(x3>1)*x3^2,x3^2,1.0,1.0,1.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
cubic_cross,exception,0.2,100,8,20104,rccd-spent-diagnostic,1.0,1.0,1.0,5.493807790108278e-05,0.9072346305363734,0.0,1.0,0.0,frozen-v6-anchor,0.7876104912100933,1.1741129124310532,4.440111969999975,7132156,I(x3>1)*x3^2;x1*x2;x1^3;x3^2,-0.04075 + 0.5218·x₃² + 0.7631·𝟙[x₃>1]·x₃² + 0.8026·x₁³ + 1.206·x₁x₂,"RCCD spent-seed diagnostic; anchor=1,x3^2,I(x3>1)*x3^2,x1^3,x1*x2; bank=x1,x1*x2,sin(x1),x3,x3^2,x1^3,I(x3>1)*x3^2,x2^2; exception=I(x3>1)*x3^2; source=x3^2; in_bank=1; in_anchor=1; source_in_anchor=1; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x3^2,I(x3>1)*x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,8,4,0.0,219,0,0,0,1;x3^2;I(x3>1)*x3^2;x1^3;x1*x2,S,balanced,100,100;100;100;100;100;100;100;100,891519.5,1;x3^2;I(x3>1)*x3^2;x1^3;x1*x2,x1;x1*x2;sin(x1);x3;x3^2;x1^3;I(x3>1)*x3^2;x2^2,1;x3^2;I(x3>1)*x3^2;x1^3;x1*x2,,[],I(x3>1)*x3^2,x3^2,1.0,1.0,1.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
cubic_cross,exception,0.2,100,8,20105,rccd-spent-diagnostic,0.0,0.8,1.0,0.000312376960826192,1.0736843235115692,0.0,1.0,0.0,rccd-source-linked-deviation,0.9401220080295533,1.3147208294385584,4.375214156999959,7097556,I(x3>1)*x3^2;x1*x2;x1^3;x3;x3^2,0.05338 + 0.03068·x₃ + 0.4785·x₃² + 0.7412·𝟙[x₃>1]·x₃² + 0.7858·x₁³ + 1.217·x₁x₂,"RCCD spent-seed diagnostic; anchor=1,x3,x3^2,x1^3,x1*x2; bank=x1*x2,x1,sin(x1),x3,x3^2,x1^3,I(x3>1)*x3^2,sin(x1+x1^2); exception=I(x3>1)*x3^2; source=x3^2; in_bank=1; in_anchor=0; source_in_anchor=1; attempted=1; selector_eligible=client-8; selector_N=15; selector_delta=-1.9020243472461362; selector_pass=1; probe_eligible=client-8; probe_N=15; probe_delta=-1.1899849636607607; probe_pass=1; selector_outside_safe=1; probe_outside_safe=1; accepted=1; final=1,x3,x3^2,I(x3>1)*x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,8,4,1.0,219,0,0,1,1;x3;x3^2;I(x3>1)*x3^2;x1^3;x1*x2,S,balanced,100,100;100;100;100;100;100;100;100,887194.5,1;x3;x3^2;x1^3;x1*x2,x1*x2;x1;sin(x1);x3;x3^2;x1^3;I(x3>1)*x3^2;sin(x1+x1^2),1;x3;x3^2;I(x3>1)*x3^2;x1^3;x1*x2,1;x3;x3^2;I(x3>1)*x3^2;x1^3;x1*x2,"[0.053377057623539226,0.030679670692398076,0.4785484655772453,0.7411767894583559,0.7858298619797175,1.2168658422773526]",I(x3>1)*x3^2,x3^2,1.0,0.0,1.0,1.0,0.7411767894583559,client-8,15,13.813206480336703,110.85091087204182,-1.9020243472461362,1.0,client-8,15,26.954865527693755,106.13219755915907,-1.1899849636607607,1.0,96.68607638352924,87.4355557429882,1.0,139.4454257722934,127.7493934326567,1.0,1.0
cubic_cross,exception,0.2,100,8,20101,rccd-spent-diagnostic,0.0,0.75,0.75,0.001827239991353243,1.1083481761734912,0.0,1.0,0.0,frozen-v6-anchor,1.2102884163226255,1.626546356129759,4.057794620000095,6873291,I(x3>1)*x3^2;x1*x2;x1^3;x3,0.2383 - 0.6911·x₃ + 1.518·𝟙[x₃>1]·x₃² + 0.8019·x₁³ + 1.197·x₁x₂,"RCCD spent-seed diagnostic; anchor=1,x3,I(x3>1)*x3^2,x1^3,x1*x2; bank=x1,x1*x2,sin(x1),x1^3,x3,I(x3>1)*x3^2,cos(x3); exception=I(x3>1)*x3^2; source=x3^2; in_bank=1; in_anchor=1; source_in_anchor=0; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x3,I(x3>1)*x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",0.75,0.0,7,4,0.0,120,0,0,0,1;x3;I(x3>1)*x3^2;x1^3;x1*x2,S,imbalanced,100,80;94;110;128;150;71;71;71,859161.375,1;x3;I(x3>1)*x3^2;x1^3;x1*x2,x1;x1*x2;sin(x1);x1^3;x3;I(x3>1)*x3^2;cos(x3),1;x3;I(x3>1)*x3^2;x1^3;x1*x2,,[],I(x3>1)*x3^2,x3^2,1.0,1.0,0.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
