benchmark,scenario,noise_ratio,samples_per_client,num_clients,seed,method,exact_recovery,term_precision,term_recall,test_nmse,train_mse,spurious_accepted,exception_recovered,fallback_selected,selected_source,validation_mse,worst_validation_mse,runtime_seconds,communication_bytes,discovered_terms,expression,stop_reason,bank_target_recall,bank_contains_all_truth,bank_size,bank_nuisance_count,selector_structure,validated_structure,probe_passed,candidate_sets_evaluated,necessity_failures,swap_failures,exception_eligible_diagnostics
trig_product,spurious,0.1,120,4,17102,scsv-validated,1.0,1.0,1.0,2.5821669970788617e-05,0.010133264386474269,0.0,1.0,0.0,selector-set,0.009914118453543619,0.01568900606978711,1.2474189170000045,2758895,sin(x1)*cos(x2),0.005144 + 2.002·sin(x₁)cos(x₂),"SCSV exploratory; bank=sin(x1)*cos(x2),x1,x2,sin(x1),sin(x2),x4,x3^2; selector=1,sin(x1)*cos(x2); probe_passed=1; validated=1,sin(x1)*cos(x2); sets=120; diagnostics=[{""best_swap_gain"":59.79323258491267,""best_swap_rival"":""x4"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":43.11131580220214,""loco_min_swap_gain"":37.77818601849789,""necessity_gain"":63.127846230721865,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]; operational_probe=1; term_diagnostics=[{""best_swap_gain"":59.79323258491267,""best_swap_rival"":""x4"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":43.11131580220214,""loco_min_swap_gain"":37.77818601849789,""necessity_gain"":63.127846230721865,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]",1.0,1.0,7,6,1;sin(x1)*cos(x2),1;sin(x1)*cos(x2),1.0,120,0,0,0
trig_product,spurious,0.1,120,4,17103,scsv-selector,1.0,1.0,1.0,3.5776158899259677e-06,0.010034325405015821,0.0,1.0,0.0,scsv-selector,0.011105383172682393,0.014350742369599878,1.2375938970001243,2751863,sin(x1)*cos(x2),0.001542 + 1.998·sin(x₁)cos(x₂),"SCSV exploratory; bank=sin(x1)*cos(x2),x1,sin(x1),sin(x1+x1^2),x1^2,x2; selector=1,sin(x1)*cos(x2); probe_passed=1; validated=1,sin(x1)*cos(x2); sets=63; diagnostics=[{""best_swap_gain"":68.86697754656346,""best_swap_rival"":""sin(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":60.813948071933446,""loco_min_swap_gain"":46.81038320088921,""necessity_gain"":86.4064556480053,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]",1.0,1.0,6,5,1;sin(x1)*cos(x2),1;sin(x1)*cos(x2),1.0,63,0,0,0
trig_product,spurious,0.1,120,4,17103,scsv-validated,1.0,1.0,1.0,3.5776158899259677e-06,0.010034325405015821,0.0,1.0,0.0,selector-set,0.011105383172682393,0.014350742369599878,1.2375938970001243,2751863,sin(x1)*cos(x2),0.001542 + 1.998·sin(x₁)cos(x₂),"SCSV exploratory; bank=sin(x1)*cos(x2),x1,sin(x1),sin(x1+x1^2),x1^2,x2; selector=1,sin(x1)*cos(x2); probe_passed=1; validated=1,sin(x1)*cos(x2); sets=63; diagnostics=[{""best_swap_gain"":68.86697754656346,""best_swap_rival"":""sin(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":60.813948071933446,""loco_min_swap_gain"":46.81038320088921,""necessity_gain"":86.4064556480053,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]; operational_probe=1; term_diagnostics=[{""best_swap_gain"":68.86697754656346,""best_swap_rival"":""sin(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":60.813948071933446,""loco_min_swap_gain"":46.81038320088921,""necessity_gain"":86.4064556480053,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]",1.0,1.0,6,5,1;sin(x1)*cos(x2),1;sin(x1)*cos(x2),1.0,63,0,0,0
trig_product,spurious,0.1,120,4,17104,scsv-selector,1.0,1.0,1.0,2.9182891658199515e-05,0.010792622926951646,0.0,1.0,0.0,scsv-selector,0.010263577719277958,0.011650517776906375,1.199553466999987,2718059,sin(x1)*cos(x2),-0.003622 + 1.992·sin(x₁)cos(x₂),"SCSV exploratory; bank=sin(x1)*cos(x2),x1,sin(x1),x4^2,x1^2; selector=1,sin(x1)*cos(x2); probe_passed=1; validated=1,sin(x1)*cos(x2); sets=32; diagnostics=[{""best_swap_gain"":77.56273327294025,""best_swap_rival"":""x4^2"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":53.03300122402557,""loco_min_swap_gain"":52.96443313699032,""necessity_gain"":77.71900324076627,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]",1.0,1.0,5,4,1;sin(x1)*cos(x2),1;sin(x1)*cos(x2),1.0,32,0,0,0
trig_product,spurious,0.1,120,4,17104,scsv-validated,1.0,1.0,1.0,2.9182891658199515e-05,0.010792622926951646,0.0,1.0,0.0,selector-set,0.010263577719277958,0.011650517776906375,1.199553466999987,2718059,sin(x1)*cos(x2),-0.003622 + 1.992·sin(x₁)cos(x₂),"SCSV exploratory; bank=sin(x1)*cos(x2),x1,sin(x1),x4^2,x1^2; selector=1,sin(x1)*cos(x2); probe_passed=1; validated=1,sin(x1)*cos(x2); sets=32; diagnostics=[{""best_swap_gain"":77.56273327294025,""best_swap_rival"":""x4^2"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":53.03300122402557,""loco_min_swap_gain"":52.96443313699032,""necessity_gain"":77.71900324076627,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]; operational_probe=1; term_diagnostics=[{""best_swap_gain"":77.56273327294025,""best_swap_rival"":""x4^2"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":53.03300122402557,""loco_min_swap_gain"":52.96443313699032,""necessity_gain"":77.71900324076627,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]",1.0,1.0,5,4,1;sin(x1)*cos(x2),1;sin(x1)*cos(x2),1.0,32,0,0,0
trig_product,spurious,0.1,120,4,17105,scsv-selector,1.0,1.0,1.0,3.0039013497357168e-05,0.008981808038141775,0.0,1.0,0.0,scsv-selector,0.009785129948018771,0.011143166725232115,1.2180078369999592,2725823,sin(x1)*cos(x2),0.003922 + 2.008·sin(x₁)cos(x₂),"SCSV exploratory; bank=sin(x1)*cos(x2),x1,sin(x1),cos(x2),sin(x2),x1*x2,cos(x1); selector=1,sin(x1)*cos(x2); probe_passed=1; validated=1,sin(x1)*cos(x2); sets=120; diagnostics=[{""best_swap_gain"":60.33080828340876,""best_swap_rival"":""sin(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":60.39166883610132,""loco_min_swap_gain"":39.395247033727046,""necessity_gain"":81.46889184633235,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]",1.0,1.0,7,6,1;sin(x1)*cos(x2),1;sin(x1)*cos(x2),1.0,120,0,0,0
trig_product,spurious,0.1,120,4,17105,scsv-validated,1.0,1.0,1.0,3.0039013497357168e-05,0.008981808038141775,0.0,1.0,0.0,selector-set,0.009785129948018771,0.011143166725232115,1.2180078369999592,2725823,sin(x1)*cos(x2),0.003922 + 2.008·sin(x₁)cos(x₂),"SCSV exploratory; bank=sin(x1)*cos(x2),x1,sin(x1),cos(x2),sin(x2),x1*x2,cos(x1); selector=1,sin(x1)*cos(x2); probe_passed=1; validated=1,sin(x1)*cos(x2); sets=120; diagnostics=[{""best_swap_gain"":60.33080828340876,""best_swap_rival"":""sin(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":60.39166883610132,""loco_min_swap_gain"":39.395247033727046,""necessity_gain"":81.46889184633235,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]; operational_probe=1; term_diagnostics=[{""best_swap_gain"":60.33080828340876,""best_swap_rival"":""sin(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":60.39166883610132,""loco_min_swap_gain"":39.395247033727046,""necessity_gain"":81.46889184633235,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]",1.0,1.0,7,6,1;sin(x1)*cos(x2),1;sin(x1)*cos(x2),1.0,120,0,0,0
trig_product,spurious,0.1,300,4,17101,scsv-selector,1.0,1.0,1.0,9.652296753842653e-06,0.010409454652015383,0.0,1.0,0.0,scsv-selector,0.009698877937452603,0.01266971189766224,1.280683301999943,2734559,sin(x1)*cos(x2),-0.002404 + 1.996·sin(x₁)cos(x₂),"SCSV exploratory; bank=sin(x1)*cos(x2),x1,sin(x1),x2,cos(x1),sin(x1+x1^2); selector=1,sin(x1)*cos(x2); probe_passed=1; validated=1,sin(x1)*cos(x2); sets=63; diagnostics=[{""best_swap_gain"":164.59244040377217,""best_swap_rival"":""sin(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":130.33899316821592,""loco_min_swap_gain"":106.83763958778627,""necessity_gain"":189.3804136377385,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]",1.0,1.0,6,5,1;sin(x1)*cos(x2),1;sin(x1)*cos(x2),1.0,63,0,0,0
trig_product,spurious,0.1,300,4,17101,scsv-validated,1.0,1.0,1.0,9.652296753842653e-06,0.010409454652015383,0.0,1.0,0.0,selector-set,0.009698877937452603,0.01266971189766224,1.280683301999943,2734559,sin(x1)*cos(x2),-0.002404 + 1.996·sin(x₁)cos(x₂),"SCSV exploratory; bank=sin(x1)*cos(x2),x1,sin(x1),x2,cos(x1),sin(x1+x1^2); selector=1,sin(x1)*cos(x2); probe_passed=1; validated=1,sin(x1)*cos(x2); sets=63; diagnostics=[{""best_swap_gain"":164.59244040377217,""best_swap_rival"":""sin(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":130.33899316821592,""loco_min_swap_gain"":106.83763958778627,""necessity_gain"":189.3804136377385,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]; operational_probe=1; term_diagnostics=[{""best_swap_gain"":164.59244040377217,""best_swap_rival"":""sin(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":130.33899316821592,""loco_min_swap_gain"":106.83763958778627,""necessity_gain"":189.3804136377385,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]",1.0,1.0,6,5,1;sin(x1)*cos(x2),1;sin(x1)*cos(x2),1.0,63,0,0,0
trig_product,spurious,0.1,300,4,17102,scsv-selector,1.0,1.0,1.0,1.1623169366065325e-07,0.009604440887827638,0.0,1.0,0.0,scsv-selector,0.00840281291371549,0.010016194775314742,1.2706111570000758,2734822,sin(x1)*cos(x2),0.000335 + 2·sin(x₁)cos(x₂),"SCSV exploratory; bank=sin(x1)*cos(x2),sin(x1),cos(x2),x2,x4,cos(x1); selector=1,sin(x1)*cos(x2); probe_passed=1; validated=1,sin(x1)*cos(x2); sets=63; diagnostics=[{""best_swap_gain"":145.29023565494174,""best_swap_rival"":""sin(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":122.05083099396622,""loco_min_swap_gain"":91.651968141662,""necessity_gain"":175.55865556487026,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]",1.0,1.0,6,5,1;sin(x1)*cos(x2),1;sin(x1)*cos(x2),1.0,63,0,0,0
trig_product,spurious,0.1,300,4,17102,scsv-validated,1.0,1.0,1.0,1.1623169366065325e-07,0.009604440887827638,0.0,1.0,0.0,selector-set,0.00840281291371549,0.010016194775314742,1.2706111570000758,2734822,sin(x1)*cos(x2),0.000335 + 2·sin(x₁)cos(x₂),"SCSV exploratory; bank=sin(x1)*cos(x2),sin(x1),cos(x2),x2,x4,cos(x1); selector=1,sin(x1)*cos(x2); probe_passed=1; validated=1,sin(x1)*cos(x2); sets=63; diagnostics=[{""best_swap_gain"":145.29023565494174,""best_swap_rival"":""sin(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":122.05083099396622,""loco_min_swap_gain"":91.651968141662,""necessity_gain"":175.55865556487026,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]; operational_probe=1; term_diagnostics=[{""best_swap_gain"":145.29023565494174,""best_swap_rival"":""sin(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":122.05083099396622,""loco_min_swap_gain"":91.651968141662,""necessity_gain"":175.55865556487026,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]",1.0,1.0,6,5,1;sin(x1)*cos(x2),1;sin(x1)*cos(x2),1.0,63,0,0,0
trig_product,spurious,0.1,300,4,17103,scsv-selector,1.0,1.0,1.0,1.0670685673783811e-05,0.008895667947564878,0.0,1.0,0.0,scsv-selector,0.008101982340641634,0.010530257496322627,1.2683814100000745,2732502,sin(x1)*cos(x2),0.0009815 + 1.994·sin(x₁)cos(x₂),"SCSV exploratory; bank=sin(x1)*cos(x2),x1,sin(x1),x1^3; selector=1,sin(x1)*cos(x2); probe_passed=1; validated=1,sin(x1)*cos(x2); sets=16; diagnostics=[{""best_swap_gain"":177.2828339078799,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":124.87708323706704,""loco_min_swap_gain"":107.04876856227432,""necessity_gain"":200.30042166316184,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]",1.0,1.0,4,3,1;sin(x1)*cos(x2),1;sin(x1)*cos(x2),1.0,16,0,0,0
trig_product,spurious,0.1,300,4,17103,scsv-validated,1.0,1.0,1.0,1.0670685673783811e-05,0.008895667947564878,0.0,1.0,0.0,selector-set,0.008101982340641634,0.010530257496322627,1.2683814100000745,2732502,sin(x1)*cos(x2),0.0009815 + 1.994·sin(x₁)cos(x₂),"SCSV exploratory; bank=sin(x1)*cos(x2),x1,sin(x1),x1^3; selector=1,sin(x1)*cos(x2); probe_passed=1; validated=1,sin(x1)*cos(x2); sets=16; diagnostics=[{""best_swap_gain"":177.2828339078799,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":124.87708323706704,""loco_min_swap_gain"":107.04876856227432,""necessity_gain"":200.30042166316184,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]; operational_probe=1; term_diagnostics=[{""best_swap_gain"":177.2828339078799,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":124.87708323706704,""loco_min_swap_gain"":107.04876856227432,""necessity_gain"":200.30042166316184,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]",1.0,1.0,4,3,1;sin(x1)*cos(x2),1;sin(x1)*cos(x2),1.0,16,0,0,0
trig_product,spurious,0.1,300,4,17104,scsv-selector,1.0,1.0,1.0,1.4050280964441809e-05,0.011421504742626244,0.0,1.0,0.0,scsv-selector,0.010640197439834746,0.011475874860119164,1.2655362529999366,2736371,sin(x1)*cos(x2),0.0008777 + 1.993·sin(x₁)cos(x₂),"SCSV exploratory; bank=sin(x1)*cos(x2),x1,sin(x1),x2,x2^2,x1*x2; selector=1,sin(x1)*cos(x2); probe_passed=1; validated=1,sin(x1)*cos(x2); sets=63; diagnostics=[{""best_swap_gain"":172.04342586375373,""best_swap_rival"":""sin(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":124.95712328503942,""loco_min_swap_gain"":118.52704916317562,""necessity_gain"":185.6834036852253,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]",1.0,1.0,6,5,1;sin(x1)*cos(x2),1;sin(x1)*cos(x2),1.0,63,0,0,0
trig_product,spurious,0.1,300,4,17104,scsv-validated,1.0,1.0,1.0,1.4050280964441809e-05,0.011421504742626244,0.0,1.0,0.0,selector-set,0.010640197439834746,0.011475874860119164,1.2655362529999366,2736371,sin(x1)*cos(x2),0.0008777 + 1.993·sin(x₁)cos(x₂),"SCSV exploratory; bank=sin(x1)*cos(x2),x1,sin(x1),x2,x2^2,x1*x2; selector=1,sin(x1)*cos(x2); probe_passed=1; validated=1,sin(x1)*cos(x2); sets=63; diagnostics=[{""best_swap_gain"":172.04342586375373,""best_swap_rival"":""sin(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":124.95712328503942,""loco_min_swap_gain"":118.52704916317562,""necessity_gain"":185.6834036852253,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]; operational_probe=1; term_diagnostics=[{""best_swap_gain"":172.04342586375373,""best_swap_rival"":""sin(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":124.95712328503942,""loco_min_swap_gain"":118.52704916317562,""necessity_gain"":185.6834036852253,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]",1.0,1.0,6,5,1;sin(x1)*cos(x2),1;sin(x1)*cos(x2),1.0,63,0,0,0
trig_product,spurious,0.1,300,4,17105,scsv-selector,1.0,1.0,1.0,3.491414491933813e-05,0.00951813940099147,0.0,1.0,0.0,scsv-selector,0.00960357776911683,0.011356883718836584,1.2946357929999976,2739443,sin(x1)*cos(x2),0.002848 + 1.99·sin(x₁)cos(x₂),"SCSV exploratory; bank=sin(x1)*cos(x2),sin(x1),x1,x2,cos(x3),x1^3,sin(x2); selector=1,sin(x1)*cos(x2); probe_passed=1; validated=1,sin(x1)*cos(x2); sets=120; diagnostics=[{""best_swap_gain"":159.1917319694063,""best_swap_rival"":""sin(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":123.14053707317876,""loco_min_swap_gain"":101.74828718601192,""necessity_gain"":176.78704030408136,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]",1.0,1.0,7,6,1;sin(x1)*cos(x2),1;sin(x1)*cos(x2),1.0,120,0,0,0
trig_product,spurious,0.1,300,4,17105,scsv-validated,1.0,1.0,1.0,3.491414491933813e-05,0.00951813940099147,0.0,1.0,0.0,selector-set,0.00960357776911683,0.011356883718836584,1.2946357929999976,2739443,sin(x1)*cos(x2),0.002848 + 1.99·sin(x₁)cos(x₂),"SCSV exploratory; bank=sin(x1)*cos(x2),sin(x1),x1,x2,cos(x3),x1^3,sin(x2); selector=1,sin(x1)*cos(x2); probe_passed=1; validated=1,sin(x1)*cos(x2); sets=120; diagnostics=[{""best_swap_gain"":159.1917319694063,""best_swap_rival"":""sin(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":123.14053707317876,""loco_min_swap_gain"":101.74828718601192,""necessity_gain"":176.78704030408136,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]; operational_probe=1; term_diagnostics=[{""best_swap_gain"":159.1917319694063,""best_swap_rival"":""sin(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":123.14053707317876,""loco_min_swap_gain"":101.74828718601192,""necessity_gain"":176.78704030408136,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]",1.0,1.0,7,6,1;sin(x1)*cos(x2),1;sin(x1)*cos(x2),1.0,120,0,0,0
trig_product,spurious,0.2,120,4,17101,scsv-selector,1.0,1.0,1.0,0.0003333492060978233,0.04027695159416644,0.0,1.0,0.0,scsv-selector,0.03886669857403177,0.06344032857396502,1.237370902000066,2743653,sin(x1)*cos(x2),-0.01306 + 2.026·sin(x₁)cos(x₂),"SCSV exploratory; bank=sin(x1)*cos(x2),x4,x1*x2,x4^2,x2,cos(x3); selector=1,sin(x1)*cos(x2); probe_passed=1; validated=1,sin(x1)*cos(x2); sets=63; diagnostics=[{""best_swap_gain"":62.49925694884778,""best_swap_rival"":""x4"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":50.66604852745107,""loco_min_swap_gain"":37.69838623167581,""necessity_gain"":75.21212149804384,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]",1.0,1.0,6,5,1;sin(x1)*cos(x2),1;sin(x1)*cos(x2),1.0,63,0,0,0
trig_product,spurious,0.2,120,4,17101,scsv-validated,1.0,1.0,1.0,0.0003333492060978233,0.04027695159416644,0.0,1.0,0.0,selector-set,0.03886669857403177,0.06344032857396502,1.237370902000066,2743653,sin(x1)*cos(x2),-0.01306 + 2.026·sin(x₁)cos(x₂),"SCSV exploratory; bank=sin(x1)*cos(x2),x4,x1*x2,x4^2,x2,cos(x3); selector=1,sin(x1)*cos(x2); probe_passed=1; validated=1,sin(x1)*cos(x2); sets=63; diagnostics=[{""best_swap_gain"":62.49925694884778,""best_swap_rival"":""x4"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":50.66604852745107,""loco_min_swap_gain"":37.69838623167581,""necessity_gain"":75.21212149804384,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]; operational_probe=1; term_diagnostics=[{""best_swap_gain"":62.49925694884778,""best_swap_rival"":""x4"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":50.66604852745107,""loco_min_swap_gain"":37.69838623167581,""necessity_gain"":75.21212149804384,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]",1.0,1.0,6,5,1;sin(x1)*cos(x2),1;sin(x1)*cos(x2),1.0,63,0,0,0
trig_product,spurious,0.2,120,4,17102,scsv-selector,1.0,1.0,1.0,0.00010328668018072801,0.040533057545897075,0.0,1.0,0.0,scsv-selector,0.03965647381424778,0.06275602427919186,1.2395158710000942,2749226,sin(x1)*cos(x2),0.01029 + 2.004·sin(x₁)cos(x₂),"SCSV exploratory; bank=sin(x1)*cos(x2),x1,x4,sin(x1),sin(x2),x3^2; selector=1,sin(x1)*cos(x2); probe_passed=1; validated=1,sin(x1)*cos(x2); sets=63; diagnostics=[{""best_swap_gain"":58.915315339422264,""best_swap_rival"":""x4"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":41.79018161598745,""loco_min_swap_gain"":36.82894785540908,""necessity_gain"":62.0233623711592,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]",1.0,1.0,6,5,1;sin(x1)*cos(x2),1;sin(x1)*cos(x2),1.0,63,0,0,0
