family,noise_ratio,samples_per_client,num_clients,balance_profile,role_profile,seed,method,exact_recovery,term_precision,term_recall,test_nmse,train_mse,deviation_tp,deviation_fp,deviation_fn,deviation_precision,deviation_recall,all_true_deviations_recovered,spurious_deviation_accepted,runtime_seconds,communication_bytes,discovered_terms,accepted_deviations,anchor_structure,final_structure,bank_terms,source_linked_candidates,role_hypothesis_positive,min_accepted_role_gap,min_accepted_role_mean,max_accepted_outside_mean,certificate_violation_count,source_ambiguity,global_ambiguity,diagnostics_json,expression,stop_reason
quadratic_role_v8,0.3,100,16,imbalanced,single,25102,scsv-spcc-v8-strict-probe,1.0,1.0,1.0,0.00020859459251137903,0.5715572347565709,1,0,0,1.0,1.0,1.0,0.0,9.685233673000084,17975923,I(x1<-0.75)*x1^2;sin(x3);x1^2;x2,,1;x2;x1^2;sin(x3);I(x1<-0.75)*x1^2,1;x2;x1^2;sin(x3);I(x1<-0.75)*x1^2,x1;x1^2;x2;x3;cos(x1);sin(x3);I(x1<-0.75)*x1^2;x1^3,,0.0,,,,0,0.0,0.0,[],0.0124 + 0.5387·x₂ + 0.8525·x₁² + 0.7713·sin(x₃) + 0.6796·𝟙[x₁<-0.75]·x₁²,"SCSV-SPCC v8; strict_probe=1; anchor=1,x2,x1^2,sin(x3),I(x1<-0.75)*x1^2; bank=x1,x1^2,x2,x3,cos(x1),sin(x3),I(x1<-0.75)*x1^2,x1^3; source_linked=; accepted=; source_ambiguity=0; global_ambiguity=0; final=1,x2,x1^2,sin(x3),I(x1<-0.75)*x1^2"
quadratic_role_v8,0.3,100,16,imbalanced,single,25102,scsv-rcd-v7-style,1.0,1.0,1.0,0.00020859459251137903,0.5715572347565709,1,0,0,1.0,1.0,1.0,0.0,9.672306132999893,17975923,I(x1<-0.75)*x1^2;sin(x3);x1^2;x2,,1;x2;x1^2;sin(x3);I(x1<-0.75)*x1^2,1;x2;x1^2;sin(x3);I(x1<-0.75)*x1^2,x1;x1^2;x2;x3;cos(x1);sin(x3);I(x1<-0.75)*x1^2;x1^3,,0.0,,,,0,0.0,0.0,[],0.0124 + 0.5387·x₂ + 0.8525·x₁² + 0.7713·sin(x₃) + 0.6796·𝟙[x₁<-0.75]·x₁²,"SCSV-RCD v7; probe_required=1; anchor=1,x2,x1^2,sin(x3),I(x1<-0.75)*x1^2; bank=x1,x1^2,x2,x3,cos(x1),sin(x3),I(x1<-0.75)*x1^2,x1^3; source_linked=; accepted=; ambiguity=0; final=1,x2,x1^2,sin(x3),I(x1<-0.75)*x1^2"
quadratic_role_v8,0.3,100,16,imbalanced,single,25102,centralized-forward,1.0,1.0,1.0,0.00020859459251138407,0.5715572347565709,1,0,0,1.0,1.0,1.0,0.0,0.05161530799978209,0,I(x1<-0.75)*x1^2;sin(x3);x1^2;x2,,,1;x1^2;x2;sin(x3);I(x1<-0.75)*x1^2,,,0.0,,,,0,0.0,0.0,[],0.0124 + 0.8525·x₁² + 0.5387·x₂ + 0.7713·sin(x₃) + 0.6796·𝟙[x₁<-0.75]·x₁²,information criterion stopped
quadratic_role_v8,0.3,100,16,imbalanced,single,25103,scsv-spcc-v8-full,1.0,1.0,1.0,0.0006519937031935112,0.5477134439715685,1,0,0,1.0,1.0,1.0,0.0,9.367492317999904,17686693,I(x1<-0.75)*x1^2;sin(x3);x1^2;x2,,1;x2;x1^2;sin(x3);I(x1<-0.75)*x1^2,1;x2;x1^2;sin(x3);I(x1<-0.75)*x1^2,x1;x1^2;x2;x3;cos(x1);sin(x3);I(x1<-0.75)*x1^2;x1^3,,0.0,,,,0,0.0,0.0,[],-0.05958 + 0.5527·x₂ + 0.8642·x₁² + 0.7757·sin(x₃) + 0.6678·𝟙[x₁<-0.75]·x₁²,"SCSV-SPCC v8; strict_probe=0; anchor=1,x2,x1^2,sin(x3),I(x1<-0.75)*x1^2; bank=x1,x1^2,x2,x3,cos(x1),sin(x3),I(x1<-0.75)*x1^2,x1^3; source_linked=; accepted=; source_ambiguity=0; global_ambiguity=0; final=1,x2,x1^2,sin(x3),I(x1<-0.75)*x1^2"
quadratic_role_v8,0.3,100,16,imbalanced,single,25103,scsv-v6-anchor,1.0,1.0,1.0,0.0006519937031935112,0.5477134439715685,1,0,0,1.0,1.0,1.0,0.0,9.365780573999928,17686693,I(x1<-0.75)*x1^2;sin(x3);x1^2;x2,,,1;x2;x1^2;sin(x3);I(x1<-0.75)*x1^2,,,0.0,,,,0,0.0,0.0,[],-0.05958 + 0.5527·x₂ + 0.8642·x₁² + 0.7757·sin(x₃) + 0.6678·𝟙[x₁<-0.75]·x₁²,"SCSV-Cert v6; score=1; bank=x1,x1^2,x2,x3,cos(x1),sin(x3),I(x1<-0.75)*x1^2,x1^3; selector=1,x2,x1^2,sin(x3),I(x1<-0.75)*x1^2; probe_certified=1; sets=219; diagnostics=[{""best_swap_gain"":193.29260844191623,""best_swap_rival"":""cos(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8"",""client-9"",""client-10"",""client-11"",""client-12"",""client-13"",""client-14"",""client-15"",""client-16""],""kind"":""core"",""loco_min_necessity_gain"":162.93397011662145,""loco_min_swap_gain"":161.84790712480128,""necessity_gain"":194.5584775878943,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x2""},{""best_swap_gain"":38.05818786537493,""best_swap_rival"":""x1^3"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8"",""client-9"",""client-10"",""client-11"",""client-12"",""client-13"",""client-14"",""client-15"",""client-16""],""kind"":""core"",""loco_min_necessity_gain"":859.6409180290002,""loco_min_swap_gain"":29.291742926977307,""necessity_gain"":974.3972761741785,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x1^2""},{""best_swap_gain"":10.910076911500717,""best_swap_rival"":""x3"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8"",""client-9"",""client-10"",""client-11"",""client-12"",""client-13"",""client-14"",""client-15"",""client-16""],""kind"":""core"",""loco_min_necessity_gain"":97.92869597846874,""loco_min_swap_gain"":8.55246748290076,""necessity_gain"":112.69667354448711,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x3)""},{""best_swap_gain"":null,""best_swap_rival"":null,""eligible_clients"":[""client-16""],""kind"":""exception"",""loco_min_necessity_gain"":null,""loco_min_swap_gain"":null,""necessity_gain"":65.51092040760864,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""I(x1<-0.75)*x1^2""}]"
quadratic_role_v8,0.3,100,16,imbalanced,single,25103,scsv-spcc-v8-strict-probe,1.0,1.0,1.0,0.0006519937031935112,0.5477134439715685,1,0,0,1.0,1.0,1.0,0.0,9.254356203000043,17686693,I(x1<-0.75)*x1^2;sin(x3);x1^2;x2,,1;x2;x1^2;sin(x3);I(x1<-0.75)*x1^2,1;x2;x1^2;sin(x3);I(x1<-0.75)*x1^2,x1;x1^2;x2;x3;cos(x1);sin(x3);I(x1<-0.75)*x1^2;x1^3,,0.0,,,,0,0.0,0.0,[],-0.05958 + 0.5527·x₂ + 0.8642·x₁² + 0.7757·sin(x₃) + 0.6678·𝟙[x₁<-0.75]·x₁²,"SCSV-SPCC v8; strict_probe=1; anchor=1,x2,x1^2,sin(x3),I(x1<-0.75)*x1^2; bank=x1,x1^2,x2,x3,cos(x1),sin(x3),I(x1<-0.75)*x1^2,x1^3; source_linked=; accepted=; source_ambiguity=0; global_ambiguity=0; final=1,x2,x1^2,sin(x3),I(x1<-0.75)*x1^2"
quadratic_role_v8,0.3,100,16,imbalanced,single,25103,scsv-rcd-v7-style,1.0,1.0,1.0,0.0006519937031935112,0.5477134439715685,1,0,0,1.0,1.0,1.0,0.0,9.253980000999945,17686693,I(x1<-0.75)*x1^2;sin(x3);x1^2;x2,,1;x2;x1^2;sin(x3);I(x1<-0.75)*x1^2,1;x2;x1^2;sin(x3);I(x1<-0.75)*x1^2,x1;x1^2;x2;x3;cos(x1);sin(x3);I(x1<-0.75)*x1^2;x1^3,,0.0,,,,0,0.0,0.0,[],-0.05958 + 0.5527·x₂ + 0.8642·x₁² + 0.7757·sin(x₃) + 0.6678·𝟙[x₁<-0.75]·x₁²,"SCSV-RCD v7; probe_required=1; anchor=1,x2,x1^2,sin(x3),I(x1<-0.75)*x1^2; bank=x1,x1^2,x2,x3,cos(x1),sin(x3),I(x1<-0.75)*x1^2,x1^3; source_linked=; accepted=; ambiguity=0; final=1,x2,x1^2,sin(x3),I(x1<-0.75)*x1^2"
quadratic_role_v8,0.3,100,16,imbalanced,single,25103,centralized-forward,1.0,1.0,1.0,0.0006519937031935244,0.5477134439715685,1,0,0,1.0,1.0,1.0,0.0,0.05140262299983078,0,I(x1<-0.75)*x1^2;sin(x3);x1^2;x2,,,1;x1^2;x2;sin(x3);I(x1<-0.75)*x1^2,,,0.0,,,,0,0.0,0.0,[],-0.05958 + 0.8642·x₁² + 0.5527·x₂ + 0.7757·sin(x₃) + 0.6678·𝟙[x₁<-0.75]·x₁²,information criterion stopped
quadratic_role_v8,0.3,100,16,imbalanced,single,25104,scsv-spcc-v8-full,1.0,1.0,1.0,0.00031286296508503366,0.6461621324151063,1,0,0,1.0,1.0,1.0,0.0,9.336015460999988,17780712,I(x1<-0.75)*x1^2;sin(x3);x1^2;x2,,1;x2;x1^2;sin(x3);I(x1<-0.75)*x1^2,1;x2;x1^2;sin(x3);I(x1<-0.75)*x1^2,x1;x2;x1^2;x3;cos(x1);I(x1<-0.75)*x1^2;sin(x3),,0.0,,,,0,0.0,0.0,[],-0.001271 + 0.5419·x₂ + 0.8556·x₁² + 0.759·sin(x₃) + 0.6728·𝟙[x₁<-0.75]·x₁²,"SCSV-SPCC v8; strict_probe=0; anchor=1,x2,x1^2,sin(x3),I(x1<-0.75)*x1^2; bank=x1,x2,x1^2,x3,cos(x1),I(x1<-0.75)*x1^2,sin(x3); source_linked=; accepted=; source_ambiguity=0; global_ambiguity=0; final=1,x2,x1^2,sin(x3),I(x1<-0.75)*x1^2"
quadratic_role_v8,0.3,100,16,imbalanced,single,25104,scsv-v6-anchor,1.0,1.0,1.0,0.00031286296508503366,0.6461621324151063,1,0,0,1.0,1.0,1.0,0.0,9.334466648000216,17780712,I(x1<-0.75)*x1^2;sin(x3);x1^2;x2,,,1;x2;x1^2;sin(x3);I(x1<-0.75)*x1^2,,,0.0,,,,0,0.0,0.0,[],-0.001271 + 0.5419·x₂ + 0.8556·x₁² + 0.759·sin(x₃) + 0.6728·𝟙[x₁<-0.75]·x₁²,"SCSV-Cert v6; score=1; bank=x1,x2,x1^2,x3,cos(x1),I(x1<-0.75)*x1^2,sin(x3); selector=1,x2,x1^2,sin(x3),I(x1<-0.75)*x1^2; probe_certified=1; sets=120; diagnostics=[{""best_swap_gain"":171.67224255726208,""best_swap_rival"":""cos(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8"",""client-9"",""client-10"",""client-11"",""client-12"",""client-13"",""client-14"",""client-15"",""client-16""],""kind"":""core"",""loco_min_necessity_gain"":148.34278229985904,""loco_min_swap_gain"":146.8330991468819,""necessity_gain"":172.8494988327913,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x2""},{""best_swap_gain"":46.35505426268708,""best_swap_rival"":""cos(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8"",""client-9"",""client-10"",""client-11"",""client-12"",""client-13"",""client-14"",""client-15"",""client-16""],""kind"":""core"",""loco_min_necessity_gain"":747.8646441064329,""loco_min_swap_gain"":35.545354396892435,""necessity_gain"":865.7865309025224,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x1^2""},{""best_swap_gain"":3.75241659450883,""best_swap_rival"":""x3"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8"",""client-9"",""client-10"",""client-11"",""client-12"",""client-13"",""client-14"",""client-15"",""client-16""],""kind"":""core"",""loco_min_necessity_gain"":50.8328326774983,""loco_min_swap_gain"":0.8730186348880977,""necessity_gain"":65.27883295393158,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x3)""},{""best_swap_gain"":null,""best_swap_rival"":null,""eligible_clients"":[""client-16""],""kind"":""exception"",""loco_min_necessity_gain"":null,""loco_min_swap_gain"":null,""necessity_gain"":78.33902594380726,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""I(x1<-0.75)*x1^2""}]"
quadratic_role_v8,0.3,100,16,imbalanced,single,25104,scsv-spcc-v8-strict-probe,1.0,1.0,1.0,0.00031286296508503366,0.6461621324151063,1,0,0,1.0,1.0,1.0,0.0,9.361368519999814,17780712,I(x1<-0.75)*x1^2;sin(x3);x1^2;x2,,1;x2;x1^2;sin(x3);I(x1<-0.75)*x1^2,1;x2;x1^2;sin(x3);I(x1<-0.75)*x1^2,x1;x2;x1^2;x3;cos(x1);I(x1<-0.75)*x1^2;sin(x3),,0.0,,,,0,0.0,0.0,[],-0.001271 + 0.5419·x₂ + 0.8556·x₁² + 0.759·sin(x₃) + 0.6728·𝟙[x₁<-0.75]·x₁²,"SCSV-SPCC v8; strict_probe=1; anchor=1,x2,x1^2,sin(x3),I(x1<-0.75)*x1^2; bank=x1,x2,x1^2,x3,cos(x1),I(x1<-0.75)*x1^2,sin(x3); source_linked=; accepted=; source_ambiguity=0; global_ambiguity=0; final=1,x2,x1^2,sin(x3),I(x1<-0.75)*x1^2"
quadratic_role_v8,0.3,100,16,imbalanced,single,25104,scsv-rcd-v7-style,1.0,1.0,1.0,0.00031286296508503366,0.6461621324151063,1,0,0,1.0,1.0,1.0,0.0,9.363936492999983,17780712,I(x1<-0.75)*x1^2;sin(x3);x1^2;x2,,1;x2;x1^2;sin(x3);I(x1<-0.75)*x1^2,1;x2;x1^2;sin(x3);I(x1<-0.75)*x1^2,x1;x2;x1^2;x3;cos(x1);I(x1<-0.75)*x1^2;sin(x3),,0.0,,,,0,0.0,0.0,[],-0.001271 + 0.5419·x₂ + 0.8556·x₁² + 0.759·sin(x₃) + 0.6728·𝟙[x₁<-0.75]·x₁²,"SCSV-RCD v7; probe_required=1; anchor=1,x2,x1^2,sin(x3),I(x1<-0.75)*x1^2; bank=x1,x2,x1^2,x3,cos(x1),I(x1<-0.75)*x1^2,sin(x3); source_linked=; accepted=; ambiguity=0; final=1,x2,x1^2,sin(x3),I(x1<-0.75)*x1^2"
quadratic_role_v8,0.3,100,16,imbalanced,single,25104,centralized-forward,1.0,1.0,1.0,0.00031286296508502173,0.6461621324151063,1,0,0,1.0,1.0,1.0,0.0,0.05198836299996401,0,I(x1<-0.75)*x1^2;sin(x3);x1^2;x2,,,1;x1^2;x2;I(x1<-0.75)*x1^2;sin(x3),,,0.0,,,,0,0.0,0.0,[],-0.001271 + 0.8556·x₁² + 0.5419·x₂ + 0.6728·𝟙[x₁<-0.75]·x₁² + 0.759·sin(x₃),information criterion stopped
quadratic_role_v8,0.3,100,16,imbalanced,single,25105,scsv-spcc-v8-full,1.0,1.0,1.0,0.0002668644602643351,0.6220612528529981,1,0,0,1.0,1.0,1.0,0.0,9.965937880000183,18224394,I(x1<-0.75)*x1^2;sin(x3);x1^2;x2,,1;x2;x1^2;sin(x3);I(x1<-0.75)*x1^2,1;x2;x1^2;sin(x3);I(x1<-0.75)*x1^2,x1;x2;x1^2;x3;cos(x1);sin(x3);I(x1<-0.75)*x1^2;x4,,0.0,,,,0,0.0,0.0,[],-0.03121 + 0.5304·x₂ + 0.861·x₁² + 0.766·sin(x₃) + 0.6804·𝟙[x₁<-0.75]·x₁²,"SCSV-SPCC v8; strict_probe=0; anchor=1,x2,x1^2,sin(x3),I(x1<-0.75)*x1^2; bank=x1,x2,x1^2,x3,cos(x1),sin(x3),I(x1<-0.75)*x1^2,x4; source_linked=; accepted=; source_ambiguity=0; global_ambiguity=0; final=1,x2,x1^2,sin(x3),I(x1<-0.75)*x1^2"
quadratic_role_v8,0.3,100,16,imbalanced,single,25105,scsv-v6-anchor,1.0,1.0,1.0,0.0002668644602643351,0.6220612528529981,1,0,0,1.0,1.0,1.0,0.0,9.964465942999823,18224394,I(x1<-0.75)*x1^2;sin(x3);x1^2;x2,,,1;x2;x1^2;sin(x3);I(x1<-0.75)*x1^2,,,0.0,,,,0,0.0,0.0,[],-0.03121 + 0.5304·x₂ + 0.861·x₁² + 0.766·sin(x₃) + 0.6804·𝟙[x₁<-0.75]·x₁²,"SCSV-Cert v6; score=1; bank=x1,x2,x1^2,x3,cos(x1),sin(x3),I(x1<-0.75)*x1^2,x4; selector=1,x2,x1^2,sin(x3),I(x1<-0.75)*x1^2; probe_certified=1; sets=219; diagnostics=[{""best_swap_gain"":191.7325088526434,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8"",""client-9"",""client-10"",""client-11"",""client-12"",""client-13"",""client-14"",""client-15"",""client-16""],""kind"":""core"",""loco_min_necessity_gain"":166.20379903906021,""loco_min_swap_gain"":163.30737539820637,""necessity_gain"":193.77733629902863,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x2""},{""best_swap_gain"":37.09868997866987,""best_swap_rival"":""cos(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8"",""client-9"",""client-10"",""client-11"",""client-12"",""client-13"",""client-14"",""client-15"",""client-16""],""kind"":""core"",""loco_min_necessity_gain"":770.7131408136995,""loco_min_swap_gain"":29.2749150042972,""necessity_gain"":872.1000774272202,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x1^2""},{""best_swap_gain"":10.800548604680161,""best_swap_rival"":""x3"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8"",""client-9"",""client-10"",""client-11"",""client-12"",""client-13"",""client-14"",""client-15"",""client-16""],""kind"":""core"",""loco_min_necessity_gain"":68.78068198910896,""loco_min_swap_gain"":8.343307578301564,""necessity_gain"":81.76207157637936,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x3)""},{""best_swap_gain"":null,""best_swap_rival"":null,""eligible_clients"":[""client-16""],""kind"":""exception"",""loco_min_necessity_gain"":null,""loco_min_swap_gain"":null,""necessity_gain"":111.52492830076187,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""I(x1<-0.75)*x1^2""}]"
quadratic_role_v8,0.3,100,16,imbalanced,single,25105,scsv-spcc-v8-strict-probe,1.0,1.0,1.0,0.0002668644602643351,0.6220612528529981,1,0,0,1.0,1.0,1.0,0.0,9.960873221999918,18224394,I(x1<-0.75)*x1^2;sin(x3);x1^2;x2,,1;x2;x1^2;sin(x3);I(x1<-0.75)*x1^2,1;x2;x1^2;sin(x3);I(x1<-0.75)*x1^2,x1;x2;x1^2;x3;cos(x1);sin(x3);I(x1<-0.75)*x1^2;x4,,0.0,,,,0,0.0,0.0,[],-0.03121 + 0.5304·x₂ + 0.861·x₁² + 0.766·sin(x₃) + 0.6804·𝟙[x₁<-0.75]·x₁²,"SCSV-SPCC v8; strict_probe=1; anchor=1,x2,x1^2,sin(x3),I(x1<-0.75)*x1^2; bank=x1,x2,x1^2,x3,cos(x1),sin(x3),I(x1<-0.75)*x1^2,x4; source_linked=; accepted=; source_ambiguity=0; global_ambiguity=0; final=1,x2,x1^2,sin(x3),I(x1<-0.75)*x1^2"
quadratic_role_v8,0.3,100,16,imbalanced,single,25105,scsv-rcd-v7-style,1.0,1.0,1.0,0.0002668644602643351,0.6220612528529981,1,0,0,1.0,1.0,1.0,0.0,10.017454456999985,18224394,I(x1<-0.75)*x1^2;sin(x3);x1^2;x2,,1;x2;x1^2;sin(x3);I(x1<-0.75)*x1^2,1;x2;x1^2;sin(x3);I(x1<-0.75)*x1^2,x1;x2;x1^2;x3;cos(x1);sin(x3);I(x1<-0.75)*x1^2;x4,,0.0,,,,0,0.0,0.0,[],-0.03121 + 0.5304·x₂ + 0.861·x₁² + 0.766·sin(x₃) + 0.6804·𝟙[x₁<-0.75]·x₁²,"SCSV-RCD v7; probe_required=1; anchor=1,x2,x1^2,sin(x3),I(x1<-0.75)*x1^2; bank=x1,x2,x1^2,x3,cos(x1),sin(x3),I(x1<-0.75)*x1^2,x4; source_linked=; accepted=; ambiguity=0; final=1,x2,x1^2,sin(x3),I(x1<-0.75)*x1^2"
quadratic_role_v8,0.3,100,16,imbalanced,single,25105,centralized-forward,1.0,1.0,1.0,0.00026686446026430536,0.6220612528529981,1,0,0,1.0,1.0,1.0,0.0,0.051580604000037056,0,I(x1<-0.75)*x1^2;sin(x3);x1^2;x2,,,1;x1^2;x2;I(x1<-0.75)*x1^2;sin(x3),,,0.0,,,,0,0.0,0.0,[],-0.03121 + 0.861·x₁² + 0.5304·x₂ + 0.6804·𝟙[x₁<-0.75]·x₁² + 0.766·sin(x₃),information criterion stopped
quadratic_role_v8,0.1,100,16,imbalanced,quarter,25101,scsv-spcc-v8-full,1.0,1.0,1.0,4.229113533874477e-05,0.1072650295178913,1,0,0,1.0,1.0,1.0,0.0,9.565084769000123,17914052,I(x1<-0.75)*x1^2;sin(x3);x1^2;x2,,1;x2;x1^2;sin(x3);I(x1<-0.75)*x1^2,1;x2;x1^2;sin(x3);I(x1<-0.75)*x1^2,x1^2;x1;x2;x3;cos(x1);I(x1<-0.75)*x1^2;sin(x3),,0.0,,,,0,0.0,0.0,[],-0.01247 + 0.5483·x₂ + 0.8477·x₁² + 0.7316·sin(x₃) + 0.7083·𝟙[x₁<-0.75]·x₁²,"SCSV-SPCC v8; strict_probe=0; anchor=1,x2,x1^2,sin(x3),I(x1<-0.75)*x1^2; bank=x1^2,x1,x2,x3,cos(x1),I(x1<-0.75)*x1^2,sin(x3); source_linked=; accepted=; source_ambiguity=0; global_ambiguity=0; final=1,x2,x1^2,sin(x3),I(x1<-0.75)*x1^2"
quadratic_role_v8,0.1,100,16,imbalanced,quarter,25101,scsv-v6-anchor,1.0,1.0,1.0,4.229113533874477e-05,0.1072650295178913,1,0,0,1.0,1.0,1.0,0.0,9.563571739999816,17914052,I(x1<-0.75)*x1^2;sin(x3);x1^2;x2,,,1;x2;x1^2;sin(x3);I(x1<-0.75)*x1^2,,,0.0,,,,0,0.0,0.0,[],-0.01247 + 0.5483·x₂ + 0.8477·x₁² + 0.7316·sin(x₃) + 0.7083·𝟙[x₁<-0.75]·x₁²,"SCSV-Cert v6; score=1; bank=x1^2,x1,x2,x3,cos(x1),I(x1<-0.75)*x1^2,sin(x3); selector=1,x2,x1^2,sin(x3),I(x1<-0.75)*x1^2; probe_certified=1; sets=120; diagnostics=[{""best_swap_gain"":196.88413128000522,""best_swap_rival"":""cos(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8"",""client-9"",""client-10"",""client-11"",""client-12"",""client-13"",""client-14"",""client-15"",""client-16""],""kind"":""core"",""loco_min_necessity_gain"":174.3379729194159,""loco_min_swap_gain"":173.73130673219907,""necessity_gain"":197.50397545244763,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x2""},{""best_swap_gain"":31.69426318231818,""best_swap_rival"":""cos(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8"",""client-9"",""client-10"",""client-11"",""client-12"",""client-13"",""client-14"",""client-15"",""client-16""],""kind"":""core"",""loco_min_necessity_gain"":561.5018801237704,""loco_min_swap_gain"":26.872230196735572,""necessity_gain"":647.0294491471437,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x1^2""},{""best_swap_gain"":8.21111969599583,""best_swap_rival"":""x3"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8"",""client-9"",""client-10"",""client-11"",""client-12"",""client-13"",""client-14"",""client-15"",""client-16""],""kind"":""core"",""loco_min_necessity_gain"":63.39026276848912,""loco_min_swap_gain"":6.787800728071897,""necessity_gain"":71.31217145187392,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x3)""},{""best_swap_gain"":null,""best_swap_rival"":null,""eligible_clients"":[""client-13"",""client-14"",""client-15"",""client-16""],""kind"":""exception"",""loco_min_necessity_gain"":null,""loco_min_swap_gain"":null,""necessity_gain"":271.1755806843078,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""I(x1<-0.75)*x1^2""}]"
quadratic_role_v8,0.1,100,16,imbalanced,quarter,25101,scsv-spcc-v8-strict-probe,1.0,1.0,1.0,4.229113533874477e-05,0.1072650295178913,1,0,0,1.0,1.0,1.0,0.0,9.634342076999928,17914052,I(x1<-0.75)*x1^2;sin(x3);x1^2;x2,,1;x2;x1^2;sin(x3);I(x1<-0.75)*x1^2,1;x2;x1^2;sin(x3);I(x1<-0.75)*x1^2,x1^2;x1;x2;x3;cos(x1);I(x1<-0.75)*x1^2;sin(x3),,0.0,,,,0,0.0,0.0,[],-0.01247 + 0.5483·x₂ + 0.8477·x₁² + 0.7316·sin(x₃) + 0.7083·𝟙[x₁<-0.75]·x₁²,"SCSV-SPCC v8; strict_probe=1; anchor=1,x2,x1^2,sin(x3),I(x1<-0.75)*x1^2; bank=x1^2,x1,x2,x3,cos(x1),I(x1<-0.75)*x1^2,sin(x3); source_linked=; accepted=; source_ambiguity=0; global_ambiguity=0; final=1,x2,x1^2,sin(x3),I(x1<-0.75)*x1^2"
