family,noise_ratio,samples_per_client,num_clients,balance_profile,role_profile,seed,method,exact_recovery,term_precision,term_recall,test_nmse,train_mse,deviation_tp,deviation_fp,deviation_fn,deviation_precision,deviation_recall,all_true_deviations_recovered,spurious_deviation_accepted,runtime_seconds,communication_bytes,discovered_terms,accepted_deviations,anchor_structure,ordinary_anchor_structure,quarantined_anchor_exceptions,recertified_anchor_exceptions,removed_anchor_exceptions,final_structure,bank_terms,candidate_deviations,role_proposed_candidates,ordinary_anchor_violation_count,quarantine_integrity_violation_count,role_integrity_violation_count,source_qualification_violation_count,pair_invariant_violation_count,client_consensus_violation_count,diagnostics_json,source_diagnostics_json,expression,stop_reason
linear_role_v10,0.3,100,16,balanced,quarter,28103,scsv-rcef-v9-style,1.0,1.0,1.0,0.00031514447767264515,0.4358940071650579,1,0,0,1.0,1.0,1.0,0.0,11.209263143000044,18195150,I(x1<-0.90)*x1;cos(x2);x1;x4^2,,1;x1;cos(x2);x4^2;I(x1<-0.90)*x1,1;x1;cos(x2);x4^2,,,,1;x1;cos(x2);x4^2;I(x1<-0.90)*x1,x4^2;x1;x2^2;cos(x2);I(x1<-0.90)*x1;x2,,,0,0,0,0,0,0,[],[],0.002592 + 0.8968·x₁ + 0.6815·cos(x₂) + 0.6127·x₄² + 0.6447·1[x1<-0.90]*x1,"SCSV-RCEF v9; role_proposer=1; fusion=1; anchor=1,x1,cos(x2),x4^2,I(x1<-0.90)*x1; bank=x4^2,x1,x2^2,cos(x2),I(x1<-0.90)*x1,x2; candidates=; role_proposed=; accepted=; added_sources=; source_ambiguity=0; global_ambiguity=0; final=1,x1,cos(x2),x4^2,I(x1<-0.90)*x1"
linear_role_v10,0.3,100,16,balanced,quarter,28103,centralized-forward,1.0,1.0,1.0,0.00031514447767263187,0.43589400716505794,1,0,0,1.0,1.0,1.0,0.0,0.06451564400003917,0,I(x1<-0.90)*x1;cos(x2);x1;x4^2,,,,,,,1;x1;x4^2;cos(x2);I(x1<-0.90)*x1,,,,0,0,0,0,0,0,[],[],0.002592 + 0.8968·x₁ + 0.6127·x₄² + 0.6815·cos(x₂) + 0.6447·1[x1<-0.90]*x1,information criterion stopped
linear_role_v10,0.1,100,16,imbalanced,single,28103,scsv-aqcc-v10-full,1.0,1.0,1.0,7.255566720944828e-06,0.031436986233187664,1,0,0,1.0,1.0,1.0,0.0,13.258765238000024,19361245,I(x1<-0.90)*x1;cos(x2);x1;x4^2,I(x1<-0.90)*x1,1;x1;cos(x2);x4^2;I(x1<-0.90)*x1,1;x1;cos(x2);x4^2,I(x1<-0.90)*x1,I(x1<-0.90)*x1,,1;x1;cos(x2);x4^2;I(x1<-0.90)*x1,x1;x4^2;cos(x2);I(x1<-0.90)*x1;x1^3,I(x1<-0.90)*x1,,0,0,0,0,0,0,"[{""client_gains"":[48.76221816950241],""client_median_gain"":48.76221816950241,""client_positive_fraction"":1.0,""deviation_coefficient"":0.6891661400709602,""in_response_bank"":true,""occupancy_gap"":1.0,""outside_client_ids"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8"",""client-9"",""client-10"",""client-11"",""client-12"",""client-13"",""client-14"",""client-15""],""outside_mean_occupancy"":0.0,""pair_invariant"":true,""pooled_delta"":-3.841890718865699,""positive_pre_ambiguity"":true,""probe_delta"":-3.415118922318273,""probe_full_sse"":0.52710819933192,""probe_outside_full_sse"":7.347938792730133,""probe_outside_reduced_sse"":7.347938792730133,""probe_outside_safe"":true,""probe_reduced_sse"":19.36124867805013,""probe_state"":""SUPPORTED"",""probe_support"":14,""quarantined"":true,""rejection_reason"":""ACCEPTED"",""role_admissible"":true,""role_client_ids"":[""client-16""],""role_mean_occupancy"":1.0,""role_proposed"":false,""selector_delta"":-4.090709964810785,""selector_full_sse"":0.41669975166132645,""selector_outside_full_sse"":7.478385091213397,""selector_outside_reduced_sse"":7.478385091213397,""selector_outside_safe"":true,""selector_reduced_sse"":30.344777442445526,""selector_state"":""SUPPORTED"",""selector_support"":13,""source_coefficient"":0.8948924524365656,""source_in_core_anchor"":true,""source_qualified"":true,""source_term"":""x1"",""term"":""I(x1<-0.90)*x1"",""was_anchor_exception"":true}]","[{""client_gains"":[],""client_median_gain"":1.0,""client_positive_fraction"":1.0,""invariant"":true,""pooled_delta"":-1.0,""probe_delta"":null,""probe_full_sse"":null,""probe_reduced_sse"":null,""probe_state"":""SUPPORTED"",""probe_support"":0,""qualified"":true,""selector_delta"":null,""selector_full_sse"":null,""selector_reduced_sse"":null,""selector_state"":""SUPPORTED"",""selector_support"":0,""source_coefficient"":0.8948924524365957,""source_in_bank"":true,""source_in_core_anchor"":true,""source_term"":""x1""}]",0.00117 + 0.8985·x₁ + 0.6922·cos(x₂) + 0.6195·x₄² + 0.6846·1[x1<-0.90]*x1,"SCSV-AQCC v10; quarantine=1; split_veto=0; anchor=1,x1,cos(x2),x4^2,I(x1<-0.90)*x1; ordinary=1,x1,cos(x2),x4^2; quarantined=I(x1<-0.90)*x1; bank=x1,x4^2,cos(x2),I(x1<-0.90)*x1,x1^3; candidates=I(x1<-0.90)*x1; role_proposed=; accepted=I(x1<-0.90)*x1; removed_anchor=; added_sources=; source_ambiguity=0; global_ambiguity=0; final=1,x1,cos(x2),x4^2,I(x1<-0.90)*x1"
linear_role_v10,0.1,100,16,imbalanced,single,28103,scsv-v6-anchor,1.0,1.0,1.0,7.255566720944828e-06,0.031436986233187664,1,0,0,1.0,1.0,1.0,0.0,13.244193437999911,19295866,I(x1<-0.90)*x1;cos(x2);x1;x4^2,,,,,,,1;x1;cos(x2);x4^2;I(x1<-0.90)*x1,,,,0,0,0,0,0,0,[],[],0.00117 + 0.8985·x₁ + 0.6922·cos(x₂) + 0.6195·x₄² + 0.6846·1[x1<-0.90]*x1,"SCSV-Cert v6; score=1; bank=x1,x4^2,cos(x2),I(x1<-0.90)*x1,x1^3; selector=1,x1,cos(x2),x4^2,I(x1<-0.90)*x1; probe_certified=1; sets=32; diagnostics=[{""best_swap_gain"":null,""best_swap_rival"":null,""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8"",""client-9"",""client-10"",""client-11"",""client-12"",""client-13"",""client-14"",""client-15"",""client-16""],""kind"":""core"",""loco_min_necessity_gain"":146.64392648723697,""loco_min_swap_gain"":null,""necessity_gain"":170.33732525743494,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x1""},{""best_swap_gain"":55.009571012303,""best_swap_rival"":""x1^3"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8"",""client-9"",""client-10"",""client-11"",""client-12"",""client-13"",""client-14"",""client-15"",""client-16""],""kind"":""core"",""loco_min_necessity_gain"":49.04365057755114,""loco_min_swap_gain"":49.15348988690205,""necessity_gain"":54.88804790324621,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""cos(x2)""},{""best_swap_gain"":238.23901309305054,""best_swap_rival"":""x1^3"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8"",""client-9"",""client-10"",""client-11"",""client-12"",""client-13"",""client-14"",""client-15"",""client-16""],""kind"":""core"",""loco_min_necessity_gain"":211.16957518006717,""loco_min_swap_gain"":211.3939913241979,""necessity_gain"":238.04256232931053,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x4^2""},{""best_swap_gain"":null,""best_swap_rival"":null,""eligible_clients"":[""client-16""],""kind"":""exception"",""loco_min_necessity_gain"":null,""loco_min_swap_gain"":null,""necessity_gain"":6.331699541080937,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""I(x1<-0.90)*x1""}]"
linear_role_v10,0.1,100,16,imbalanced,single,28103,scsv-aqcc-v10-no-quarantine,1.0,1.0,1.0,7.255566720944828e-06,0.031436986233187664,1,0,0,1.0,1.0,1.0,0.0,13.330675344999918,19361245,I(x1<-0.90)*x1;cos(x2);x1;x4^2,,1;x1;cos(x2);x4^2;I(x1<-0.90)*x1,1;x1;cos(x2);x4^2,,,,1;x1;cos(x2);x4^2;I(x1<-0.90)*x1,x1;x4^2;cos(x2);I(x1<-0.90)*x1;x1^3,,,0,0,0,0,0,0,[],[],0.00117 + 0.8985·x₁ + 0.6922·cos(x₂) + 0.6195·x₄² + 0.6846·1[x1<-0.90]*x1,"SCSV-AQCC v10; quarantine=0; split_veto=0; anchor=1,x1,cos(x2),x4^2,I(x1<-0.90)*x1; ordinary=1,x1,cos(x2),x4^2; quarantined=; bank=x1,x4^2,cos(x2),I(x1<-0.90)*x1,x1^3; candidates=; role_proposed=; accepted=; removed_anchor=; added_sources=; source_ambiguity=0; global_ambiguity=0; final=1,x1,cos(x2),x4^2,I(x1<-0.90)*x1"
linear_role_v10,0.1,100,16,imbalanced,single,28103,scsv-aqcc-v10-split-veto,1.0,1.0,1.0,7.255566720944828e-06,0.031436986233187664,1,0,0,1.0,1.0,1.0,0.0,13.299974248999888,19361245,I(x1<-0.90)*x1;cos(x2);x1;x4^2,I(x1<-0.90)*x1,1;x1;cos(x2);x4^2;I(x1<-0.90)*x1,1;x1;cos(x2);x4^2,I(x1<-0.90)*x1,I(x1<-0.90)*x1,,1;x1;cos(x2);x4^2;I(x1<-0.90)*x1,x1;x4^2;cos(x2);I(x1<-0.90)*x1;x1^3,I(x1<-0.90)*x1,,0,0,0,0,0,0,"[{""client_gains"":[48.76221816950241],""client_median_gain"":48.76221816950241,""client_positive_fraction"":1.0,""deviation_coefficient"":0.6891661400709602,""in_response_bank"":true,""occupancy_gap"":1.0,""outside_client_ids"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8"",""client-9"",""client-10"",""client-11"",""client-12"",""client-13"",""client-14"",""client-15""],""outside_mean_occupancy"":0.0,""pair_invariant"":true,""pooled_delta"":-3.841890718865699,""positive_pre_ambiguity"":true,""probe_delta"":-3.415118922318273,""probe_full_sse"":0.52710819933192,""probe_outside_full_sse"":7.347938792730133,""probe_outside_reduced_sse"":7.347938792730133,""probe_outside_safe"":true,""probe_reduced_sse"":19.36124867805013,""probe_state"":""SUPPORTED"",""probe_support"":14,""quarantined"":true,""rejection_reason"":""ACCEPTED"",""role_admissible"":true,""role_client_ids"":[""client-16""],""role_mean_occupancy"":1.0,""role_proposed"":false,""selector_delta"":-4.090709964810785,""selector_full_sse"":0.41669975166132645,""selector_outside_full_sse"":7.478385091213397,""selector_outside_reduced_sse"":7.478385091213397,""selector_outside_safe"":true,""selector_reduced_sse"":30.344777442445526,""selector_state"":""SUPPORTED"",""selector_support"":13,""source_coefficient"":0.8948924524365656,""source_in_core_anchor"":true,""source_qualified"":true,""source_term"":""x1"",""term"":""I(x1<-0.90)*x1"",""was_anchor_exception"":true}]","[{""client_gains"":[],""client_median_gain"":1.0,""client_positive_fraction"":1.0,""invariant"":true,""pooled_delta"":-1.0,""probe_delta"":null,""probe_full_sse"":null,""probe_reduced_sse"":null,""probe_state"":""SUPPORTED"",""probe_support"":0,""qualified"":true,""selector_delta"":null,""selector_full_sse"":null,""selector_reduced_sse"":null,""selector_state"":""SUPPORTED"",""selector_support"":0,""source_coefficient"":0.8948924524365957,""source_in_bank"":true,""source_in_core_anchor"":true,""source_term"":""x1""}]",0.00117 + 0.8985·x₁ + 0.6922·cos(x₂) + 0.6195·x₄² + 0.6846·1[x1<-0.90]*x1,"SCSV-AQCC v10; quarantine=1; split_veto=1; anchor=1,x1,cos(x2),x4^2,I(x1<-0.90)*x1; ordinary=1,x1,cos(x2),x4^2; quarantined=I(x1<-0.90)*x1; bank=x1,x4^2,cos(x2),I(x1<-0.90)*x1,x1^3; candidates=I(x1<-0.90)*x1; role_proposed=; accepted=I(x1<-0.90)*x1; removed_anchor=; added_sources=; source_ambiguity=0; global_ambiguity=0; final=1,x1,cos(x2),x4^2,I(x1<-0.90)*x1"
linear_role_v10,0.1,100,16,imbalanced,single,28103,scsv-rcef-v9-style,1.0,1.0,1.0,7.255566720944828e-06,0.031436986233187664,1,0,0,1.0,1.0,1.0,0.0,13.33033321400012,19361245,I(x1<-0.90)*x1;cos(x2);x1;x4^2,,1;x1;cos(x2);x4^2;I(x1<-0.90)*x1,1;x1;cos(x2);x4^2,,,,1;x1;cos(x2);x4^2;I(x1<-0.90)*x1,x1;x4^2;cos(x2);I(x1<-0.90)*x1;x1^3,,,0,0,0,0,0,0,[],[],0.00117 + 0.8985·x₁ + 0.6922·cos(x₂) + 0.6195·x₄² + 0.6846·1[x1<-0.90]*x1,"SCSV-RCEF v9; role_proposer=1; fusion=1; anchor=1,x1,cos(x2),x4^2,I(x1<-0.90)*x1; bank=x1,x4^2,cos(x2),I(x1<-0.90)*x1,x1^3; candidates=; role_proposed=; accepted=; added_sources=; source_ambiguity=0; global_ambiguity=0; final=1,x1,cos(x2),x4^2,I(x1<-0.90)*x1"
linear_role_v10,0.1,100,16,imbalanced,single,28103,centralized-forward,1.0,1.0,1.0,7.2555667209446425e-06,0.031436986233187664,1,0,0,1.0,1.0,1.0,0.0,0.06690744600018661,0,I(x1<-0.90)*x1;cos(x2);x1;x4^2,,,,,,,1;x1;x4^2;cos(x2);I(x1<-0.90)*x1,,,,0,0,0,0,0,0,[],[],0.00117 + 0.8985·x₁ + 0.6195·x₄² + 0.6922·cos(x₂) + 0.6846·1[x1<-0.90]*x1,information criterion stopped
linear_role_v10,0.3,100,16,imbalanced,single,28103,scsv-aqcc-v10-full,1.0,1.0,1.0,6.530010057007584e-05,0.2829328760986889,1,0,0,1.0,1.0,1.0,0.0,11.34514604800006,18139098,I(x1<-0.90)*x1;cos(x2);x1;x4^2,I(x1<-0.90)*x1,1;x1;cos(x2);x4^2;I(x1<-0.90)*x1,1;x1;cos(x2);x4^2,I(x1<-0.90)*x1,I(x1<-0.90)*x1,,1;x1;cos(x2);x4^2;I(x1<-0.90)*x1,x1;x4^2;cos(x2);I(x1<-0.90)*x1;x1^3,I(x1<-0.90)*x1,,0,0,0,0,0,0,"[{""client_gains"":[53.48887769095661],""client_median_gain"":53.48887769095661,""client_positive_fraction"":1.0,""deviation_coefficient"":0.707498420213456,""in_response_bank"":true,""occupancy_gap"":1.0,""outside_client_ids"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8"",""client-9"",""client-10"",""client-11"",""client-12"",""client-13"",""client-14"",""client-15""],""outside_mean_occupancy"":0.0,""pair_invariant"":true,""pooled_delta"":-1.865402527680724,""positive_pre_ambiguity"":true,""probe_delta"":-1.2247608367967007,""probe_full_sse"":4.743973793992403,""probe_outside_full_sse"":66.1314491345733,""probe_outside_reduced_sse"":66.1314491345733,""probe_outside_safe"":true,""probe_reduced_sse"":19.494650009072753,""probe_state"":""SUPPORTED"",""probe_support"":14,""quarantined"":true,""rejection_reason"":""ACCEPTED"",""role_admissible"":true,""role_client_ids"":[""client-16""],""role_mean_occupancy"":1.0,""role_proposed"":false,""selector_delta"":-2.230094395669278,""selector_full_sse"":3.750297764941706,""selector_outside_full_sse"":67.30546582092019,""selector_outside_reduced_sse"":67.30546582092019,""selector_outside_safe"":true,""selector_reduced_sse"":42.48849924081797,""selector_state"":""SUPPORTED"",""selector_support"":13,""source_coefficient"":0.8846773573097411,""source_in_core_anchor"":true,""source_qualified"":true,""source_term"":""x1"",""term"":""I(x1<-0.90)*x1"",""was_anchor_exception"":true}]","[{""client_gains"":[],""client_median_gain"":1.0,""client_positive_fraction"":1.0,""invariant"":true,""pooled_delta"":-1.0,""probe_delta"":null,""probe_full_sse"":null,""probe_reduced_sse"":null,""probe_state"":""SUPPORTED"",""probe_support"":0,""qualified"":true,""selector_delta"":null,""selector_full_sse"":null,""selector_reduced_sse"":null,""selector_state"":""SUPPORTED"",""selector_support"":0,""source_coefficient"":0.8846773573097726,""source_in_bank"":true,""source_in_core_anchor"":true,""source_term"":""x1""}]",0.003511 + 0.8954·x₁ + 0.6765·cos(x₂) + 0.6184·x₄² + 0.6937·1[x1<-0.90]*x1,"SCSV-AQCC v10; quarantine=1; split_veto=0; anchor=1,x1,cos(x2),x4^2,I(x1<-0.90)*x1; ordinary=1,x1,cos(x2),x4^2; quarantined=I(x1<-0.90)*x1; bank=x1,x4^2,cos(x2),I(x1<-0.90)*x1,x1^3; candidates=I(x1<-0.90)*x1; role_proposed=; accepted=I(x1<-0.90)*x1; removed_anchor=; added_sources=; source_ambiguity=0; global_ambiguity=0; final=1,x1,cos(x2),x4^2,I(x1<-0.90)*x1"
linear_role_v10,0.3,100,16,imbalanced,single,28103,scsv-v6-anchor,1.0,1.0,1.0,6.530010057007584e-05,0.2829328760986889,1,0,0,1.0,1.0,1.0,0.0,11.330642261999856,18073732,I(x1<-0.90)*x1;cos(x2);x1;x4^2,,,,,,,1;x1;cos(x2);x4^2;I(x1<-0.90)*x1,,,,0,0,0,0,0,0,[],[],0.003511 + 0.8954·x₁ + 0.6765·cos(x₂) + 0.6184·x₄² + 0.6937·1[x1<-0.90]*x1,"SCSV-Cert v6; score=1; bank=x1,x4^2,cos(x2),I(x1<-0.90)*x1,x1^3; selector=1,x1,cos(x2),x4^2,I(x1<-0.90)*x1; probe_certified=1; sets=32; diagnostics=[{""best_swap_gain"":null,""best_swap_rival"":null,""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8"",""client-9"",""client-10"",""client-11"",""client-12"",""client-13"",""client-14"",""client-15"",""client-16""],""kind"":""core"",""loco_min_necessity_gain"":139.23524785121958,""loco_min_swap_gain"":null,""necessity_gain"":164.3522306939155,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x1""},{""best_swap_gain"":55.92222757902271,""best_swap_rival"":""x1^3"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8"",""client-9"",""client-10"",""client-11"",""client-12"",""client-13"",""client-14"",""client-15"",""client-16""],""kind"":""core"",""loco_min_necessity_gain"":49.451002719781194,""loco_min_swap_gain"":49.92672648910863,""necessity_gain"":55.38520544012001,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""cos(x2)""},{""best_swap_gain"":246.87639144542072,""best_swap_rival"":""x1^3"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8"",""client-9"",""client-10"",""client-11"",""client-12"",""client-13"",""client-14"",""client-15"",""client-16""],""kind"":""core"",""loco_min_necessity_gain"":213.30343878325976,""loco_min_swap_gain"":213.46529655963496,""necessity_gain"":246.7404910864274,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x4^2""},{""best_swap_gain"":null,""best_swap_rival"":null,""eligible_clients"":[""client-16""],""kind"":""exception"",""loco_min_necessity_gain"":null,""loco_min_swap_gain"":null,""necessity_gain"":3.3918534311844937,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""I(x1<-0.90)*x1""}]"
linear_role_v10,0.3,100,16,imbalanced,single,28103,scsv-aqcc-v10-no-quarantine,1.0,1.0,1.0,6.530010057007584e-05,0.2829328760986889,1,0,0,1.0,1.0,1.0,0.0,11.479300963000014,18139098,I(x1<-0.90)*x1;cos(x2);x1;x4^2,,1;x1;cos(x2);x4^2;I(x1<-0.90)*x1,1;x1;cos(x2);x4^2,,,,1;x1;cos(x2);x4^2;I(x1<-0.90)*x1,x1;x4^2;cos(x2);I(x1<-0.90)*x1;x1^3,,,0,0,0,0,0,0,[],[],0.003511 + 0.8954·x₁ + 0.6765·cos(x₂) + 0.6184·x₄² + 0.6937·1[x1<-0.90]*x1,"SCSV-AQCC v10; quarantine=0; split_veto=0; anchor=1,x1,cos(x2),x4^2,I(x1<-0.90)*x1; ordinary=1,x1,cos(x2),x4^2; quarantined=; bank=x1,x4^2,cos(x2),I(x1<-0.90)*x1,x1^3; candidates=; role_proposed=; accepted=; removed_anchor=; added_sources=; source_ambiguity=0; global_ambiguity=0; final=1,x1,cos(x2),x4^2,I(x1<-0.90)*x1"
linear_role_v10,0.3,100,16,imbalanced,single,28103,scsv-aqcc-v10-split-veto,1.0,1.0,1.0,6.530010057007584e-05,0.2829328760986889,1,0,0,1.0,1.0,1.0,0.0,11.420393612999987,18139098,I(x1<-0.90)*x1;cos(x2);x1;x4^2,I(x1<-0.90)*x1,1;x1;cos(x2);x4^2;I(x1<-0.90)*x1,1;x1;cos(x2);x4^2,I(x1<-0.90)*x1,I(x1<-0.90)*x1,,1;x1;cos(x2);x4^2;I(x1<-0.90)*x1,x1;x4^2;cos(x2);I(x1<-0.90)*x1;x1^3,I(x1<-0.90)*x1,,0,0,0,0,0,0,"[{""client_gains"":[53.48887769095661],""client_median_gain"":53.48887769095661,""client_positive_fraction"":1.0,""deviation_coefficient"":0.707498420213456,""in_response_bank"":true,""occupancy_gap"":1.0,""outside_client_ids"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8"",""client-9"",""client-10"",""client-11"",""client-12"",""client-13"",""client-14"",""client-15""],""outside_mean_occupancy"":0.0,""pair_invariant"":true,""pooled_delta"":-1.865402527680724,""positive_pre_ambiguity"":true,""probe_delta"":-1.2247608367967007,""probe_full_sse"":4.743973793992403,""probe_outside_full_sse"":66.1314491345733,""probe_outside_reduced_sse"":66.1314491345733,""probe_outside_safe"":true,""probe_reduced_sse"":19.494650009072753,""probe_state"":""SUPPORTED"",""probe_support"":14,""quarantined"":true,""rejection_reason"":""ACCEPTED"",""role_admissible"":true,""role_client_ids"":[""client-16""],""role_mean_occupancy"":1.0,""role_proposed"":false,""selector_delta"":-2.230094395669278,""selector_full_sse"":3.750297764941706,""selector_outside_full_sse"":67.30546582092019,""selector_outside_reduced_sse"":67.30546582092019,""selector_outside_safe"":true,""selector_reduced_sse"":42.48849924081797,""selector_state"":""SUPPORTED"",""selector_support"":13,""source_coefficient"":0.8846773573097411,""source_in_core_anchor"":true,""source_qualified"":true,""source_term"":""x1"",""term"":""I(x1<-0.90)*x1"",""was_anchor_exception"":true}]","[{""client_gains"":[],""client_median_gain"":1.0,""client_positive_fraction"":1.0,""invariant"":true,""pooled_delta"":-1.0,""probe_delta"":null,""probe_full_sse"":null,""probe_reduced_sse"":null,""probe_state"":""SUPPORTED"",""probe_support"":0,""qualified"":true,""selector_delta"":null,""selector_full_sse"":null,""selector_reduced_sse"":null,""selector_state"":""SUPPORTED"",""selector_support"":0,""source_coefficient"":0.8846773573097726,""source_in_bank"":true,""source_in_core_anchor"":true,""source_term"":""x1""}]",0.003511 + 0.8954·x₁ + 0.6765·cos(x₂) + 0.6184·x₄² + 0.6937·1[x1<-0.90]*x1,"SCSV-AQCC v10; quarantine=1; split_veto=1; anchor=1,x1,cos(x2),x4^2,I(x1<-0.90)*x1; ordinary=1,x1,cos(x2),x4^2; quarantined=I(x1<-0.90)*x1; bank=x1,x4^2,cos(x2),I(x1<-0.90)*x1,x1^3; candidates=I(x1<-0.90)*x1; role_proposed=; accepted=I(x1<-0.90)*x1; removed_anchor=; added_sources=; source_ambiguity=0; global_ambiguity=0; final=1,x1,cos(x2),x4^2,I(x1<-0.90)*x1"
linear_role_v10,0.3,100,16,imbalanced,single,28103,scsv-rcef-v9-style,1.0,1.0,1.0,6.530010057007584e-05,0.2829328760986889,1,0,0,1.0,1.0,1.0,0.0,11.394622839000021,18139098,I(x1<-0.90)*x1;cos(x2);x1;x4^2,,1;x1;cos(x2);x4^2;I(x1<-0.90)*x1,1;x1;cos(x2);x4^2,,,,1;x1;cos(x2);x4^2;I(x1<-0.90)*x1,x1;x4^2;cos(x2);I(x1<-0.90)*x1;x1^3,,,0,0,0,0,0,0,[],[],0.003511 + 0.8954·x₁ + 0.6765·cos(x₂) + 0.6184·x₄² + 0.6937·1[x1<-0.90]*x1,"SCSV-RCEF v9; role_proposer=1; fusion=1; anchor=1,x1,cos(x2),x4^2,I(x1<-0.90)*x1; bank=x1,x4^2,cos(x2),I(x1<-0.90)*x1,x1^3; candidates=; role_proposed=; accepted=; added_sources=; source_ambiguity=0; global_ambiguity=0; final=1,x1,cos(x2),x4^2,I(x1<-0.90)*x1"
linear_role_v10,0.3,100,16,imbalanced,single,28103,centralized-forward,1.0,1.0,1.0,6.530010057008881e-05,0.28293287609868895,1,0,0,1.0,1.0,1.0,0.0,0.06515332999993007,0,I(x1<-0.90)*x1;cos(x2);x1;x4^2,,,,,,,1;x1;x4^2;cos(x2);I(x1<-0.90)*x1,,,,0,0,0,0,0,0,[],[],0.003511 + 0.8954·x₁ + 0.6184·x₄² + 0.6765·cos(x₂) + 0.6937·1[x1<-0.90]*x1,information criterion stopped
