family,noise_ratio,samples_per_client,num_clients,balance_profile,role_profile,seed,method,exact_recovery,term_precision,term_recall,test_nmse,train_mse,deviation_tp,deviation_fp,deviation_fn,deviation_precision,deviation_recall,all_true_deviations_recovered,spurious_deviation_accepted,runtime_seconds,communication_bytes,discovered_terms,final_structure,accepted_deviations,anchor_structure,bank_terms,source_linked_candidates,ambiguity_guard,certificate_violation_count,diagnostics_json,expression,stop_reason
linear_role,0.1,100,8,balanced,single,24102,legacy-certificate,0.0,1.0,0.75,0.019854169174162016,0.1749269868428057,0,0,1,0.0,0.0,0.0,0.0,0.2254378780000934,287443,cos(x3);x1;x2^2,1;x2^2;x1;cos(x3),,,,,0.0,0,[],0.3209 + 0.7931·x₂² + 1.217·x₁ + 0.6874·cos(x₃),target federated MSE reached
linear_role,0.1,100,8,balanced,single,24102,centralized-forward,1.0,1.0,1.0,0.00020028104537630866,0.06940810316997402,1,0,0,1.0,1.0,1.0,0.0,0.029110367000157567,0,I(x1>1)*x1;cos(x3);x1;x2^2,1;x2^2;x1;cos(x3);I(x1>1)*x1,,,,,0.0,0,[],0.0001886 + 0.801·x₂² + 0.9961·x₁ + 0.7043·cos(x₃) + 0.663·𝟙[x₁>1]·x₁,information criterion stopped
linear_role,0.1,100,8,balanced,single,24103,scsv-rcd-v7-full,1.0,1.0,1.0,4.4124887343732935e-05,0.07312669962991857,1,0,0,1.0,1.0,1.0,0.0,4.993939332000082,8976608,I(x1>1)*x1;cos(x3);x1;x2^2,1;x1;x2^2;cos(x3);I(x1>1)*x1,,1;x1;x2^2;cos(x3);I(x1>1)*x1,x1;x2^2;cos(x3);cos(x2);I(x1>1)*x1,,0.0,0,[],0.003185 + 1.008·x₁ + 0.8004·x₂² + 0.7149·cos(x₃) + 0.6723·𝟙[x₁>1]·x₁,"SCSV-RCD v7; probe_required=1; anchor=1,x1,x2^2,cos(x3),I(x1>1)*x1; bank=x1,x2^2,cos(x3),cos(x2),I(x1>1)*x1; source_linked=; accepted=; ambiguity=0; final=1,x1,x2^2,cos(x3),I(x1>1)*x1"
linear_role,0.1,100,8,balanced,single,24103,scsv-v6-full,1.0,1.0,1.0,4.4124887343732935e-05,0.07312669962991857,1,0,0,1.0,1.0,1.0,0.0,4.9933407150001585,8976608,I(x1>1)*x1;cos(x3);x1;x2^2,1;x1;x2^2;cos(x3);I(x1>1)*x1,,,,,0.0,0,[],0.003185 + 1.008·x₁ + 0.8004·x₂² + 0.7149·cos(x₃) + 0.6723·𝟙[x₁>1]·x₁,"SCSV-Cert v6; score=1; bank=x1,x2^2,cos(x3),cos(x2),I(x1>1)*x1; selector=1,x1,x2^2,cos(x3),I(x1>1)*x1; probe_certified=1; sets=32; diagnostics=[{""best_swap_gain"":120.29587784261028,""best_swap_rival"":""cos(x2)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8""],""kind"":""core"",""loco_min_necessity_gain"":97.53520181240502,""loco_min_swap_gain"":98.40060240932195,""necessity_gain"":119.87117662371448,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x1""},{""best_swap_gain"":31.685783810186138,""best_swap_rival"":""cos(x2)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8""],""kind"":""core"",""loco_min_necessity_gain"":534.0015043465171,""loco_min_swap_gain"":24.838455089259043,""necessity_gain"":661.1986668723279,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x2^2""},{""best_swap_gain"":18.401982909559266,""best_swap_rival"":""cos(x2)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8""],""kind"":""core"",""loco_min_necessity_gain"":15.11710046202873,""loco_min_swap_gain"":14.68790421362057,""necessity_gain"":19.03951584027851,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""cos(x3)""},{""best_swap_gain"":null,""best_swap_rival"":null,""eligible_clients"":[""client-8""],""kind"":""exception"",""loco_min_necessity_gain"":null,""loco_min_swap_gain"":null,""necessity_gain"":4.460152493971293,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""I(x1>1)*x1""}]"
linear_role,0.1,100,8,balanced,single,24103,scsv-rcd-v7-no-probe,1.0,1.0,1.0,4.4124887343732935e-05,0.07312669962991857,1,0,0,1.0,1.0,1.0,0.0,4.999961857000017,8976608,I(x1>1)*x1;cos(x3);x1;x2^2,1;x1;x2^2;cos(x3);I(x1>1)*x1,,1;x1;x2^2;cos(x3);I(x1>1)*x1,x1;x2^2;cos(x3);cos(x2);I(x1>1)*x1,,0.0,0,[],0.003185 + 1.008·x₁ + 0.8004·x₂² + 0.7149·cos(x₃) + 0.6723·𝟙[x₁>1]·x₁,"SCSV-RCD v7; probe_required=0; anchor=1,x1,x2^2,cos(x3),I(x1>1)*x1; bank=x1,x2^2,cos(x3),cos(x2),I(x1>1)*x1; source_linked=; accepted=; ambiguity=0; final=1,x1,x2^2,cos(x3),I(x1>1)*x1"
linear_role,0.1,100,8,balanced,single,24103,legacy-certificate,0.0,1.0,0.75,0.018871050810606308,0.17602965058515763,0,0,1,0.0,0.0,0.0,0.0,0.22622333499998604,287113,cos(x3);x1;x2^2,1;x2^2;x1;cos(x3),,,,,0.0,0,[],0.323 + 0.7896·x₂² + 1.234·x₁ + 0.7158·cos(x₃),target federated MSE reached
linear_role,0.1,100,8,balanced,single,24103,centralized-forward,1.0,1.0,1.0,4.412488734373368e-05,0.07312669962991855,1,0,0,1.0,1.0,1.0,0.0,0.029343229000005522,0,I(x1>1)*x1;cos(x3);x1;x2^2,1;x2^2;x1;cos(x3);I(x1>1)*x1,,,,,0.0,0,[],0.003185 + 0.8004·x₂² + 1.008·x₁ + 0.7149·cos(x₃) + 0.6723·𝟙[x₁>1]·x₁,information criterion stopped
linear_role,0.1,100,8,balanced,single,24104,scsv-rcd-v7-full,1.0,1.0,1.0,4.44630340202298e-05,0.07269327531224633,1,0,0,1.0,1.0,1.0,0.0,4.995364898999924,8981801,I(x1>1)*x1;cos(x3);x1;x2^2,1;x1;x2^2;cos(x3);I(x1>1)*x1,,1;x1;x2^2;cos(x3);I(x1>1)*x1,x1;x2^2;cos(x3);cos(x2);I(x1>1)*x1;x1^2,,0.0,0,[],0.005285 + 1.01·x₁ + 0.8004·x₂² + 0.7276·cos(x₃) + 0.6925·𝟙[x₁>1]·x₁,"SCSV-RCD v7; probe_required=1; anchor=1,x1,x2^2,cos(x3),I(x1>1)*x1; bank=x1,x2^2,cos(x3),cos(x2),I(x1>1)*x1,x1^2; source_linked=; accepted=; ambiguity=0; final=1,x1,x2^2,cos(x3),I(x1>1)*x1"
linear_role,0.1,100,8,balanced,single,24104,scsv-v6-full,1.0,1.0,1.0,4.44630340202298e-05,0.07269327531224633,1,0,0,1.0,1.0,1.0,0.0,4.99477928500005,8981801,I(x1>1)*x1;cos(x3);x1;x2^2,1;x1;x2^2;cos(x3);I(x1>1)*x1,,,,,0.0,0,[],0.005285 + 1.01·x₁ + 0.8004·x₂² + 0.7276·cos(x₃) + 0.6925·𝟙[x₁>1]·x₁,"SCSV-Cert v6; score=1; bank=x1,x2^2,cos(x3),cos(x2),I(x1>1)*x1,x1^2; selector=1,x1,x2^2,cos(x3),I(x1>1)*x1; probe_certified=1; sets=63; diagnostics=[{""best_swap_gain"":20.116409899583658,""best_swap_rival"":""x1^2"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8""],""kind"":""core"",""loco_min_necessity_gain"":108.1037671092881,""loco_min_swap_gain"":14.771784537251364,""necessity_gain"":133.84055677478096,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x1""},{""best_swap_gain"":27.313725915815567,""best_swap_rival"":""cos(x2)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8""],""kind"":""core"",""loco_min_necessity_gain"":349.74526427320166,""loco_min_swap_gain"":20.86432624715249,""necessity_gain"":441.68546376191046,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x2^2""},{""best_swap_gain"":13.816138598236137,""best_swap_rival"":""cos(x2)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8""],""kind"":""core"",""loco_min_necessity_gain"":11.311926697876174,""loco_min_swap_gain"":10.820013550361438,""necessity_gain"":14.38175909907281,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""cos(x3)""},{""best_swap_gain"":null,""best_swap_rival"":null,""eligible_clients"":[""client-8""],""kind"":""exception"",""loco_min_necessity_gain"":null,""loco_min_swap_gain"":null,""necessity_gain"":4.91780621408202,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""I(x1>1)*x1""}]"
linear_role,0.1,100,8,balanced,single,24104,scsv-rcd-v7-no-probe,1.0,1.0,1.0,4.44630340202298e-05,0.07269327531224633,1,0,0,1.0,1.0,1.0,0.0,5.016607759999943,8981801,I(x1>1)*x1;cos(x3);x1;x2^2,1;x1;x2^2;cos(x3);I(x1>1)*x1,,1;x1;x2^2;cos(x3);I(x1>1)*x1,x1;x2^2;cos(x3);cos(x2);I(x1>1)*x1;x1^2,,0.0,0,[],0.005285 + 1.01·x₁ + 0.8004·x₂² + 0.7276·cos(x₃) + 0.6925·𝟙[x₁>1]·x₁,"SCSV-RCD v7; probe_required=0; anchor=1,x1,x2^2,cos(x3),I(x1>1)*x1; bank=x1,x2^2,cos(x3),cos(x2),I(x1>1)*x1,x1^2; source_linked=; accepted=; ambiguity=0; final=1,x1,x2^2,cos(x3),I(x1>1)*x1"
linear_role,0.1,100,8,balanced,single,24104,legacy-certificate,0.0,1.0,0.75,0.01834217729676966,0.1785173878396187,0,0,1,0.0,0.0,0.0,0.0,0.22658767000007174,287099,cos(x3);x1;x2^2,1;x2^2;x1;cos(x3),,,,,0.0,0,[],0.3284 + 0.7955·x₂² + 1.23·x₁ + 0.6964·cos(x₃),target federated MSE reached
linear_role,0.1,100,8,balanced,single,24104,centralized-forward,1.0,1.0,1.0,4.44630340202323e-05,0.07269327531224634,1,0,0,1.0,1.0,1.0,0.0,0.02946399300003577,0,I(x1>1)*x1;cos(x3);x1;x2^2,1;x2^2;x1;cos(x3);I(x1>1)*x1,,,,,0.0,0,[],0.005285 + 0.8004·x₂² + 1.01·x₁ + 0.7276·cos(x₃) + 0.6925·𝟙[x₁>1]·x₁,information criterion stopped
linear_role,0.1,100,8,balanced,single,24105,scsv-rcd-v7-full,1.0,1.0,1.0,8.027124105595286e-05,0.0720191679707216,1,0,0,1.0,1.0,1.0,0.0,4.504286432000072,8633517,I(x1>1)*x1;cos(x3);x1;x2^2,1;x1;x2^2;cos(x3);I(x1>1)*x1,,1;x1;x2^2;cos(x3);I(x1>1)*x1,x1;x2^2;cos(x3);cos(x2);I(x1>1)*x1;sin(x1+x1^2),,0.0,0,[],0.01138 + 1.013·x₁ + 0.8019·x₂² + 0.7007·cos(x₃) + 0.6572·𝟙[x₁>1]·x₁,"SCSV-RCD v7; probe_required=1; anchor=1,x1,x2^2,cos(x3),I(x1>1)*x1; bank=x1,x2^2,cos(x3),cos(x2),I(x1>1)*x1,sin(x1+x1^2); source_linked=; accepted=; ambiguity=0; final=1,x1,x2^2,cos(x3),I(x1>1)*x1"
linear_role,0.1,100,8,balanced,single,24105,scsv-v6-full,1.0,1.0,1.0,8.027124105595286e-05,0.0720191679707216,1,0,0,1.0,1.0,1.0,0.0,4.50369277499999,8633517,I(x1>1)*x1;cos(x3);x1;x2^2,1;x1;x2^2;cos(x3);I(x1>1)*x1,,,,,0.0,0,[],0.01138 + 1.013·x₁ + 0.8019·x₂² + 0.7007·cos(x₃) + 0.6572·𝟙[x₁>1]·x₁,"SCSV-Cert v6; score=1; bank=x1,x2^2,cos(x3),cos(x2),I(x1>1)*x1,sin(x1+x1^2); selector=1,x1,x2^2,cos(x3),I(x1>1)*x1; probe_certified=1; sets=63; diagnostics=[{""best_swap_gain"":124.98939361317355,""best_swap_rival"":""cos(x2)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8""],""kind"":""core"",""loco_min_necessity_gain"":96.00464682765598,""loco_min_swap_gain"":96.82680007857742,""necessity_gain"":124.78270325341862,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x1""},{""best_swap_gain"":25.114744188120284,""best_swap_rival"":""cos(x2)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8""],""kind"":""core"",""loco_min_necessity_gain"":417.94279021640176,""loco_min_swap_gain"":17.28780342717019,""necessity_gain"":555.7104213010198,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x2^2""},{""best_swap_gain"":21.45887835596409,""best_swap_rival"":""cos(x2)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8""],""kind"":""core"",""loco_min_necessity_gain"":17.153211766099226,""loco_min_swap_gain"":17.235642380066423,""necessity_gain"":21.45062992601718,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""cos(x3)""},{""best_swap_gain"":null,""best_swap_rival"":null,""eligible_clients"":[""client-8""],""kind"":""exception"",""loco_min_necessity_gain"":null,""loco_min_swap_gain"":null,""necessity_gain"":8.915746777919765,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""I(x1>1)*x1""}]"
linear_role,0.1,100,8,balanced,single,24105,scsv-rcd-v7-no-probe,1.0,1.0,1.0,8.027124105595286e-05,0.0720191679707216,1,0,0,1.0,1.0,1.0,0.0,4.526300864999939,8633517,I(x1>1)*x1;cos(x3);x1;x2^2,1;x1;x2^2;cos(x3);I(x1>1)*x1,,1;x1;x2^2;cos(x3);I(x1>1)*x1,x1;x2^2;cos(x3);cos(x2);I(x1>1)*x1;sin(x1+x1^2),,0.0,0,[],0.01138 + 1.013·x₁ + 0.8019·x₂² + 0.7007·cos(x₃) + 0.6572·𝟙[x₁>1]·x₁,"SCSV-RCD v7; probe_required=0; anchor=1,x1,x2^2,cos(x3),I(x1>1)*x1; bank=x1,x2^2,cos(x3),cos(x2),I(x1>1)*x1,sin(x1+x1^2); source_linked=; accepted=; ambiguity=0; final=1,x1,x2^2,cos(x3),I(x1>1)*x1"
linear_role,0.1,100,8,balanced,single,24105,legacy-certificate,0.0,1.0,0.75,0.01916392933538308,0.16777701241990817,0,0,1,0.0,0.0,0.0,0.0,0.22578974199996082,287303,cos(x3);x1;x2^2,1;x2^2;x1;cos(x3),,,,,0.0,0,[],0.324 + 0.7983·x₂² + 1.225·x₁ + 0.6758·cos(x₃),target federated MSE reached
linear_role,0.1,100,8,balanced,single,24105,centralized-forward,1.0,1.0,1.0,8.02712410559577e-05,0.0720191679707216,1,0,0,1.0,1.0,1.0,0.0,0.029169765999995434,0,I(x1>1)*x1;cos(x3);x1;x2^2,1;x2^2;x1;cos(x3);I(x1>1)*x1,,,,,0.0,0,[],0.01138 + 0.8019·x₂² + 1.013·x₁ + 0.7007·cos(x₃) + 0.6572·𝟙[x₁>1]·x₁,information criterion stopped
linear_role,0.3,100,8,balanced,single,24101,scsv-rcd-v7-full,1.0,1.0,1.0,0.0003206428041370384,0.685223040393715,1,0,0,1.0,1.0,1.0,0.0,4.057762247000028,8248325,I(x1>1)*x1;cos(x3);x1;x2^2,1;x1;x2^2;cos(x3);I(x1>1)*x1,,1;x1;x2^2;cos(x3);I(x1>1)*x1,x1;x2^2;cos(x2);I(x1>1)*x1;cos(x3);x2,,0.0,0,[],-0.03071 + 1.007·x₁ + 0.8054·x₂² + 0.6304·cos(x₃) + 0.7259·𝟙[x₁>1]·x₁,"SCSV-RCD v7; probe_required=1; anchor=1,x1,x2^2,cos(x3),I(x1>1)*x1; bank=x1,x2^2,cos(x2),I(x1>1)*x1,cos(x3),x2; source_linked=; accepted=; ambiguity=0; final=1,x1,x2^2,cos(x3),I(x1>1)*x1"
linear_role,0.3,100,8,balanced,single,24101,scsv-v6-full,1.0,1.0,1.0,0.0003206428041370384,0.685223040393715,1,0,0,1.0,1.0,1.0,0.0,4.057137845999932,8248325,I(x1>1)*x1;cos(x3);x1;x2^2,1;x1;x2^2;cos(x3);I(x1>1)*x1,,,,,0.0,0,[],-0.03071 + 1.007·x₁ + 0.8054·x₂² + 0.6304·cos(x₃) + 0.7259·𝟙[x₁>1]·x₁,"SCSV-Cert v6; score=1; bank=x1,x2^2,cos(x2),I(x1>1)*x1,cos(x3),x2; selector=1,x1,x2^2,cos(x3),I(x1>1)*x1; probe_certified=1; sets=63; diagnostics=[{""best_swap_gain"":83.84041990859772,""best_swap_rival"":""x2"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8""],""kind"":""core"",""loco_min_necessity_gain"":64.07568256401844,""loco_min_swap_gain"":66.51338392106896,""necessity_gain"":82.76018130094867,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x1""},{""best_swap_gain"":25.928374853056795,""best_swap_rival"":""cos(x2)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8""],""kind"":""core"",""loco_min_necessity_gain"":409.8967645667806,""loco_min_swap_gain"":20.001929369635064,""necessity_gain"":518.4201115551925,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x2^2""},{""best_swap_gain"":12.332952304643314,""best_swap_rival"":""x2"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8""],""kind"":""core"",""loco_min_necessity_gain"":9.546861394379249,""loco_min_swap_gain"":8.759537951971609,""necessity_gain"":13.64510784117531,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""cos(x3)""},{""best_swap_gain"":null,""best_swap_rival"":null,""eligible_clients"":[""client-8""],""kind"":""exception"",""loco_min_necessity_gain"":null,""loco_min_swap_gain"":null,""necessity_gain"":4.432164246266723,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""I(x1>1)*x1""}]"
linear_role,0.3,100,8,balanced,single,24101,scsv-rcd-v7-no-probe,1.0,1.0,1.0,0.0003206428041370384,0.685223040393715,1,0,0,1.0,1.0,1.0,0.0,4.064994421000165,8248325,I(x1>1)*x1;cos(x3);x1;x2^2,1;x1;x2^2;cos(x3);I(x1>1)*x1,,1;x1;x2^2;cos(x3);I(x1>1)*x1,x1;x2^2;cos(x2);I(x1>1)*x1;cos(x3);x2,,0.0,0,[],-0.03071 + 1.007·x₁ + 0.8054·x₂² + 0.6304·cos(x₃) + 0.7259·𝟙[x₁>1]·x₁,"SCSV-RCD v7; probe_required=0; anchor=1,x1,x2^2,cos(x3),I(x1>1)*x1; bank=x1,x2^2,cos(x2),I(x1>1)*x1,cos(x3),x2; source_linked=; accepted=; ambiguity=0; final=1,x1,x2^2,cos(x3),I(x1>1)*x1"
linear_role,0.3,100,8,balanced,single,24101,legacy-certificate,0.0,1.0,0.5,0.032495984425338326,0.9377308753519285,0,0,1,0.0,0.0,0.0,0.0,0.17495934000021407,215751,x1;x2^2,1;x2^2;x1,,,,,0.0,0,[],0.5162 + 0.7936·x₂² + 1.246·x₁,target federated MSE reached
linear_role,0.3,100,8,balanced,single,24101,centralized-forward,1.0,1.0,1.0,0.00032064280413703604,0.6852230403937151,1,0,0,1.0,1.0,1.0,0.0,0.029547798999828956,0,I(x1>1)*x1;cos(x3);x1;x2^2,1;x2^2;x1;I(x1>1)*x1;cos(x3),,,,,0.0,0,[],-0.03071 + 0.8054·x₂² + 1.007·x₁ + 0.7259·𝟙[x₁>1]·x₁ + 0.6304·cos(x₃),information criterion stopped
linear_role,0.3,100,8,balanced,single,24102,scsv-rcd-v7-full,1.0,1.0,1.0,0.00180252940740655,0.6246729285297661,1,0,0,1.0,1.0,1.0,0.0,4.054898830999946,8255691,I(x1>1)*x1;cos(x3);x1;x2^2,1;x1;x2^2;cos(x3);I(x1>1)*x1,,1;x1;x2^2;cos(x3);I(x1>1)*x1,x1;x2^2;cos(x2);cos(x3);I(x1>1)*x1;sin(x1)*cos(x2),,0.0,0,[],0.0005657 + 0.9884·x₁ + 0.803·x₂² + 0.7128·cos(x₃) + 0.5889·𝟙[x₁>1]·x₁,"SCSV-RCD v7; probe_required=1; anchor=1,x1,x2^2,cos(x3),I(x1>1)*x1; bank=x1,x2^2,cos(x2),cos(x3),I(x1>1)*x1,sin(x1)*cos(x2); source_linked=; accepted=; ambiguity=0; final=1,x1,x2^2,cos(x3),I(x1>1)*x1"
linear_role,0.3,100,8,balanced,single,24102,scsv-v6-full,1.0,1.0,1.0,0.00180252940740655,0.6246729285297661,1,0,0,1.0,1.0,1.0,0.0,4.05432064799993,8255691,I(x1>1)*x1;cos(x3);x1;x2^2,1;x1;x2^2;cos(x3);I(x1>1)*x1,,,,,0.0,0,[],0.0005657 + 0.9884·x₁ + 0.803·x₂² + 0.7128·cos(x₃) + 0.5889·𝟙[x₁>1]·x₁,"SCSV-Cert v6; score=1; bank=x1,x2^2,cos(x2),cos(x3),I(x1>1)*x1,sin(x1)*cos(x2); selector=1,x1,x2^2,cos(x3),I(x1>1)*x1; probe_certified=1; sets=63; diagnostics=[{""best_swap_gain"":144.26567859065503,""best_swap_rival"":""cos(x2)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8""],""kind"":""core"",""loco_min_necessity_gain"":110.8833897137475,""loco_min_swap_gain"":109.86835414853543,""necessity_gain"":144.95410782231608,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x1""},{""best_swap_gain"":30.15941815430564,""best_swap_rival"":""cos(x2)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8""],""kind"":""core"",""loco_min_necessity_gain"":404.98612762787644,""loco_min_swap_gain"":22.826689617983234,""necessity_gain"":502.4139505360067,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x2^2""},{""best_swap_gain"":12.668094522217459,""best_swap_rival"":""cos(x2)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8""],""kind"":""core"",""loco_min_necessity_gain"":6.06630781714815,""loco_min_swap_gain"":5.865453442859902,""necessity_gain"":12.782814620405723,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""cos(x3)""},{""best_swap_gain"":null,""best_swap_rival"":null,""eligible_clients"":[""client-8""],""kind"":""exception"",""loco_min_necessity_gain"":null,""loco_min_swap_gain"":null,""necessity_gain"":10.452736235851035,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""I(x1>1)*x1""}]"
linear_role,0.3,100,8,balanced,single,24102,scsv-rcd-v7-no-probe,1.0,1.0,1.0,0.00180252940740655,0.6246729285297661,1,0,0,1.0,1.0,1.0,0.0,4.050130201000002,8255691,I(x1>1)*x1;cos(x3);x1;x2^2,1;x1;x2^2;cos(x3);I(x1>1)*x1,,1;x1;x2^2;cos(x3);I(x1>1)*x1,x1;x2^2;cos(x2);cos(x3);I(x1>1)*x1;sin(x1)*cos(x2),,0.0,0,[],0.0005657 + 0.9884·x₁ + 0.803·x₂² + 0.7128·cos(x₃) + 0.5889·𝟙[x₁>1]·x₁,"SCSV-RCD v7; probe_required=0; anchor=1,x1,x2^2,cos(x3),I(x1>1)*x1; bank=x1,x2^2,cos(x2),cos(x3),I(x1>1)*x1,sin(x1)*cos(x2); source_linked=; accepted=; ambiguity=0; final=1,x1,x2^2,cos(x3),I(x1>1)*x1"
linear_role,0.3,100,8,balanced,single,24102,legacy-certificate,0.0,1.0,0.5,0.03727250559275588,0.8627187521944102,0,0,1,0.0,0.0,0.0,0.0,0.17415916000004472,215730,x1;x2^2,1;x2^2;x1,,,,,0.0,0,[],0.4925 + 0.797·x₂² + 1.187·x₁,target federated MSE reached
linear_role,0.3,100,8,balanced,single,24102,centralized-forward,1.0,1.0,1.0,0.001802529407406573,0.624672928529766,1,0,0,1.0,1.0,1.0,0.0,0.029463950000035766,0,I(x1>1)*x1;cos(x3);x1;x2^2,1;x2^2;x1;cos(x3);I(x1>1)*x1,,,,,0.0,0,[],0.0005657 + 0.803·x₂² + 0.9884·x₁ + 0.7128·cos(x₃) + 0.5889·𝟙[x₁>1]·x₁,information criterion stopped
linear_role,0.3,100,8,balanced,single,24103,scsv-rcd-v7-full,1.0,1.0,1.0,0.00039712398584983985,0.6581402966692669,1,0,0,1.0,1.0,1.0,0.0,4.044220795000001,8273539,I(x1>1)*x1;cos(x3);x1;x2^2,1;x1;x2^2;cos(x3);I(x1>1)*x1,I(x1>1)*x1,1;x1;x2^2;cos(x3),x1;x2^2;cos(x2);cos(x3);I(x1>1)*x1,I(x1>1)*x1,0.0,0,"[{""certificate_positive"":true,""probe_delta"":-0.7838134585674313,""probe_eligible_clients"":[""client-8""],""probe_full_sse"":12.81472671560823,""probe_outside_anchor_sse"":69.31629886956914,""probe_outside_full_sse"":64.3625963320522,""probe_outside_safe"":true,""probe_passed"":true,""probe_support"":15,""probe_zero_sse"":33.61408490983507,""selector_delta"":-1.0336615508269342,""selector_eligible_clients"":[""client-8""],""selector_full_sse"":10.408696106958985,""selector_outside_anchor_sse"":79.26972031716423,""selector_outside_full_sse"":73.7795950146971,""selector_outside_safe"":true,""selector_passed"":true,""selector_support"":15,""selector_zero_sse"":35.052251624991754,""source_term"":""x1"",""term"":""I(x1>1)*x1""}]",0.009555 + 1.025·x₁ + 0.8013·x₂² + 0.7447·cos(x₃) + 0.6169·𝟙[x₁>1]·x₁,"SCSV-RCD v7; probe_required=1; anchor=1,x1,x2^2,cos(x3); bank=x1,x2^2,cos(x2),cos(x3),I(x1>1)*x1; source_linked=I(x1>1)*x1; accepted=I(x1>1)*x1; ambiguity=0; final=1,x1,x2^2,cos(x3),I(x1>1)*x1"
