benchmark,scenario,noise_ratio,samples_per_client,num_clients,seed,method,exact_recovery,term_precision,term_recall,test_nmse,train_mse,spurious_accepted,exception_recovered,fallback_selected,selected_source,validation_mse,worst_validation_mse,runtime_seconds,communication_bytes,discovered_terms,expression,stop_reason,candidate_bank_target_recall,candidate_bank_contains_all_truth,candidate_bank_size,candidate_bank_nuisance_count,probe_certified,candidate_sets_evaluated,necessity_failures,swap_failures,exception_eligible_diagnostics,selector_structure,panel,balance_profile,nominal_samples_per_client,client_sizes,communication_per_client,frozen_v6_anchor_structure,fcrra_final_structure,anchor_discovery_coefficients,fcrra_final_coefficients,exception_term,exception_in_bank,exception_in_anchor,fcrra_attempted,eligible_discovery_clients,eligible_discovery_support,eligible_selector_clients,eligible_selector_support,residual_numerator,residual_denominator,exception_coefficient,anchor_role_information_score,augmented_role_information_score,outside_selector_sse_max_difference,outside_selector_prediction_max_difference,augmentation_accepted
cubic_cross,complementary,0.2,100,4,20104,fcrra-spent-diagnostic,0.0,0.25,0.3333333333333333,0.003445308302257148,1.5034383207283366,0.0,1.0,0.0,frozen-v6-anchor,1.1464050770098277,1.3834409288268035,1.5217350330000272,2992862,cos(x3);sin(x1);x1;x1*x2,1.348 + 6.948·x₁ - 7.719·sin(x₁) - 1.742·cos(x₃) + 1.244·x₁x₂,"FCRRA spent-seed diagnostic; anchor=1,x1,sin(x1),cos(x3),x1*x2; exception=; in_bank=0; in_anchor=0; attempted=0; eligible_discovery=; eligible_selector=; numerator=None; denominator=None; gamma=None; anchor_role_ic=None; augmented_role_ic=None; outside_sse_max_diff=None; outside_prediction_max_diff=None; accepted=0; final=1,x1,sin(x1),cos(x3),x1*x2; wrapper_overhead_unoptimized=1",0.6666666666666666,0.0,7,5,0.0,120,0,1,0,1;x1;sin(x1);cos(x3);x1*x2,S,imbalanced,100,71;72;104;150,748215.5,1;x1;sin(x1);cos(x3);x1*x2,1;x1;sin(x1);cos(x3);x1*x2,"[1.3810097290637084,6.925365327889672,-7.646017456102626,-1.7663635957160415,1.2522984981091025]","[1.3481714210022078,6.947830614188351,-7.719161633495133,-1.7423922248345645,1.2439759106185853]",,0.0,0.0,0.0,,0,,0,,,,,,,,0.0
cubic_cross,complementary,0.2,100,4,20105,fcrra-spent-diagnostic,1.0,1.0,1.0,0.0006547821528437193,1.2993122274386129,0.0,1.0,0.0,frozen-v6-anchor,1.4628190420350482,1.7163499040350907,1.5396460480000087,2991138,x1*x2;x1^3;x3^2,-0.09182 + 0.5286·x₃² + 0.8213·x₁³ + 1.217·x₁x₂,"FCRRA spent-seed diagnostic; anchor=1,x3^2,x1^3,x1*x2; exception=; in_bank=0; in_anchor=0; attempted=0; eligible_discovery=; eligible_selector=; numerator=None; denominator=None; gamma=None; anchor_role_ic=None; augmented_role_ic=None; outside_sse_max_diff=None; outside_prediction_max_diff=None; accepted=0; final=1,x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x3^2;x1^3;x1*x2,S,imbalanced,100,150;71;72;104,747784.5,1;x3^2;x1^3;x1*x2,1;x3^2;x1^3;x1*x2,"[0.013917564042440489,0.5017409462425129,0.8242188626507447,1.2425840603900231]","[-0.09182428977869837,0.5286089979796815,0.8213088746811982,1.2167405083336333]",,0.0,0.0,0.0,,0,,0,,,,,,,,0.0
cubic_cross,complementary,0.2,100,8,20101,fcrra-spent-diagnostic,1.0,1.0,1.0,0.00018246098891923227,0.9798472599561957,0.0,1.0,0.0,frozen-v6-anchor,1.0729559619514655,1.5380407017529252,2.9477529900000263,5982721,x1*x2;x1^3;x3^2,0.02874 + 0.4692·x₃² + 0.7967·x₁³ + 1.229·x₁x₂,"FCRRA spent-seed diagnostic; anchor=1,x3^2,x1^3,x1*x2; exception=; in_bank=0; in_anchor=0; attempted=0; eligible_discovery=; eligible_selector=; numerator=None; denominator=None; gamma=None; anchor_role_ic=None; augmented_role_ic=None; outside_sse_max_diff=None; outside_prediction_max_diff=None; accepted=0; final=1,x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x3^2;x1^3;x1*x2,S,balanced,100,100;100;100;100;100;100;100;100,747840.125,1;x3^2;x1^3;x1*x2,1;x3^2;x1^3;x1*x2,"[0.0205464159930413,0.4732142688565495,0.7939197788769078,1.247055547467177]","[0.02874358241830637,0.46923414265939684,0.7967458753036556,1.2290422988499516]",,0.0,0.0,0.0,,0,,0,,,,,,,,0.0
cubic_cross,complementary,0.2,100,8,20102,fcrra-spent-diagnostic,1.0,1.0,1.0,0.0006304586724320799,0.9598615867821516,0.0,1.0,0.0,frozen-v6-anchor,1.0162982396574973,1.4506170518422854,2.974811874000011,5975577,x1*x2;x1^3;x3^2,0.02505 + 0.5253·x₃² + 0.7915·x₁³ + 1.141·x₁x₂,"FCRRA spent-seed diagnostic; anchor=1,x3^2,x1^3,x1*x2; exception=; in_bank=0; in_anchor=0; attempted=0; eligible_discovery=; eligible_selector=; numerator=None; denominator=None; gamma=None; anchor_role_ic=None; augmented_role_ic=None; outside_sse_max_diff=None; outside_prediction_max_diff=None; accepted=0; final=1,x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,6,3,1.0,63,0,0,0,1;x3^2;x1^3;x1*x2,S,balanced,100,100;100;100;100;100;100;100;100,746947.125,1;x3^2;x1^3;x1*x2,1;x3^2;x1^3;x1*x2,"[0.019940750295679655,0.5018732497439458,0.7963748555054532,1.1383374205438064]","[0.0250512324801495,0.525318655929911,0.7915084223416363,1.1409153738359115]",,0.0,0.0,0.0,,0,,0,,,,,,,,0.0
cubic_cross,complementary,0.2,100,8,20103,fcrra-spent-diagnostic,0.0,0.6666666666666666,0.6666666666666666,0.00044098526393791544,0.9235070339979699,0.0,1.0,0.0,frozen-v6-anchor,0.8748527392471848,1.264688071037468,2.9484893039999633,5975450,cos(x3);x1*x2;x1^3,1.347 - 1.428·cos(x₃) + 0.793·x₁³ + 1.21·x₁x₂,"FCRRA spent-seed diagnostic; anchor=1,cos(x3),x1^3,x1*x2; exception=; in_bank=0; in_anchor=0; attempted=0; eligible_discovery=; eligible_selector=; numerator=None; denominator=None; gamma=None; anchor_role_ic=None; augmented_role_ic=None; outside_sse_max_diff=None; outside_prediction_max_diff=None; accepted=0; final=1,cos(x3),x1^3,x1*x2; wrapper_overhead_unoptimized=1",0.6666666666666666,0.0,6,4,1.0,63,0,0,0,1;cos(x3);x1^3;x1*x2,S,balanced,100,100;100;100;100;100;100;100;100,746931.25,1;cos(x3);x1^3;x1*x2,1;cos(x3);x1^3;x1*x2,"[1.3286013048553427,-1.3447539025570907,0.7964398689635827,1.1902987627029558]","[1.3474041180897394,-1.4284350750097004,0.7929717254696775,1.2102331092952603]",,0.0,0.0,0.0,,0,,0,,,,,,,,0.0
cubic_cross,complementary,0.2,100,8,20104,fcrra-spent-diagnostic,1.0,1.0,1.0,2.4923708859497432e-05,0.7540352194631601,0.0,1.0,0.0,frozen-v6-anchor,0.6442435326759679,0.9477013039819705,2.9385527870000487,5983303,x1*x2;x1^3;x3^2,-0.01393 + 0.5101·x₃² + 0.8035·x₁³ + 1.206·x₁x₂,"FCRRA spent-seed diagnostic; anchor=1,x3^2,x1^3,x1*x2; exception=; in_bank=0; in_anchor=0; attempted=0; eligible_discovery=; eligible_selector=; numerator=None; denominator=None; gamma=None; anchor_role_ic=None; augmented_role_ic=None; outside_sse_max_diff=None; outside_prediction_max_diff=None; accepted=0; final=1,x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x3^2;x1^3;x1*x2,S,balanced,100,100;100;100;100;100;100;100;100,747912.875,1;x3^2;x1^3;x1*x2,1;x3^2;x1^3;x1*x2,"[-0.0549910949868595,0.5408649062677271,0.8093437041628304,1.2032156763364983]","[-0.013934138835845643,0.5100955340180512,0.8035041145342109,1.2058348632417362]",,0.0,0.0,0.0,,0,,0,,,,,,,,0.0
cubic_cross,complementary,0.2,100,8,20105,fcrra-spent-diagnostic,0.0,0.6666666666666666,0.6666666666666666,0.0007122538052198213,0.8843493008340368,0.0,1.0,0.0,frozen-v6-anchor,0.7043270281401365,0.8976933539776571,2.9571167610000657,5978884,cos(x3);x1*x2;x1^3,1.33 - 1.417·cos(x₃) + 0.7855·x₁³ + 1.225·x₁x₂,"FCRRA spent-seed diagnostic; anchor=1,cos(x3),x1^3,x1*x2; exception=; in_bank=0; in_anchor=0; attempted=0; eligible_discovery=; eligible_selector=; numerator=None; denominator=None; gamma=None; anchor_role_ic=None; augmented_role_ic=None; outside_sse_max_diff=None; outside_prediction_max_diff=None; accepted=0; final=1,cos(x3),x1^3,x1*x2; wrapper_overhead_unoptimized=1",0.6666666666666666,0.0,7,5,1.0,120,0,0,0,1;cos(x3);x1^3;x1*x2,S,balanced,100,100;100;100;100;100;100;100;100,747360.5,1;cos(x3);x1^3;x1*x2,1;cos(x3);x1^3;x1*x2,"[1.371446225210092,-1.4938701368808118,0.7871847062560728,1.218785628672387]","[1.329579982590622,-1.4166397204272179,0.7855446599050464,1.225010530547261]",,0.0,0.0,0.0,,0,,0,,,,,,,,0.0
cubic_cross,complementary,0.2,100,8,20101,fcrra-spent-diagnostic,1.0,1.0,1.0,0.000501744492177383,0.8554083488573494,0.0,1.0,0.0,frozen-v6-anchor,0.9316266299653329,1.449077356440394,2.9553984560000117,5985405,x1*x2;x1^3;x3^2,0.1603 + 0.3961·x₃² + 0.8028·x₁³ + 1.199·x₁x₂,"FCRRA spent-seed diagnostic; anchor=1,x3^2,x1^3,x1*x2; exception=; in_bank=0; in_anchor=0; attempted=0; eligible_discovery=; eligible_selector=; numerator=None; denominator=None; gamma=None; anchor_role_ic=None; augmented_role_ic=None; outside_sse_max_diff=None; outside_prediction_max_diff=None; accepted=0; final=1,x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x3^2;x1^3;x1*x2,S,imbalanced,100,80;94;110;128;150;71;71;71,748175.625,1;x3^2;x1^3;x1*x2,1;x3^2;x1^3;x1*x2,"[0.17582422292147015,0.3941183644184233,0.8017154151109228,1.1865675560709839]","[0.16034951003974895,0.3961248780357272,0.8027583667758605,1.1990905187111034]",,0.0,0.0,0.0,,0,,0,,,,,,,,0.0
cubic_cross,complementary,0.2,100,8,20102,fcrra-spent-diagnostic,1.0,1.0,1.0,0.00011512779446120766,0.7284892902917052,0.0,1.0,0.0,frozen-v6-anchor,0.6185868669234927,1.1071284399209618,2.9625219949999746,5985286,x1*x2;x1^3;x3^2,-0.01178 + 0.5371·x₃² + 0.8025·x₁³ + 1.2·x₁x₂,"FCRRA spent-seed diagnostic; anchor=1,x3^2,x1^3,x1*x2; exception=; in_bank=0; in_anchor=0; attempted=0; eligible_discovery=; eligible_selector=; numerator=None; denominator=None; gamma=None; anchor_role_ic=None; augmented_role_ic=None; outside_sse_max_diff=None; outside_prediction_max_diff=None; accepted=0; final=1,x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x3^2;x1^3;x1*x2,S,imbalanced,100,71;80;94;110;128;150;71;71,748160.75,1;x3^2;x1^3;x1*x2,1;x3^2;x1^3;x1*x2,"[0.02338629269902759,0.5168526968771339,0.8007900361362746,1.2041232350595297]","[-0.011777574908825965,0.5370725583138555,0.802454808681141,1.1997679146758995]",,0.0,0.0,0.0,,0,,0,,,,,,,,0.0
cubic_cross,complementary,0.2,100,8,20103,fcrra-spent-diagnostic,1.0,1.0,1.0,0.00010935510268414347,1.1705978230758698,0.0,1.0,0.0,frozen-v6-anchor,1.21300991532587,2.23682191256529,2.9525064489999977,5982042,x1*x2;x1^3;x3^2,0.03289 + 0.5074·x₃² + 0.8055·x₁³ + 1.181·x₁x₂,"FCRRA spent-seed diagnostic; anchor=1,x3^2,x1^3,x1*x2; exception=; in_bank=0; in_anchor=0; attempted=0; eligible_discovery=; eligible_selector=; numerator=None; denominator=None; gamma=None; anchor_role_ic=None; augmented_role_ic=None; outside_sse_max_diff=None; outside_prediction_max_diff=None; accepted=0; final=1,x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x3^2;x1^3;x1*x2,S,imbalanced,100,71;71;80;94;110;128;150;71,747755.25,1;x3^2;x1^3;x1*x2,1;x3^2;x1^3;x1*x2,"[-0.020430744151658242,0.537069887636278,0.8148784768871207,1.1903335776139914]","[0.03288741052925836,0.5073550118748106,0.8055463356845992,1.1814058304976358]",,0.0,0.0,0.0,,0,,0,,,,,,,,0.0
cubic_cross,complementary,0.2,100,8,20104,fcrra-spent-diagnostic,1.0,1.0,1.0,1.1258430587731174e-05,1.2439806870320853,0.0,1.0,0.0,frozen-v6-anchor,1.382306116947816,2.2335271994655104,2.933570676000045,5971687,x1*x2;x1^3;x3^2,-0.01699 + 0.5091·x₃² + 0.8005·x₁³ + 1.208·x₁x₂,"FCRRA spent-seed diagnostic; anchor=1,x3^2,x1^3,x1*x2; exception=; in_bank=0; in_anchor=0; attempted=0; eligible_discovery=; eligible_selector=; numerator=None; denominator=None; gamma=None; anchor_role_ic=None; augmented_role_ic=None; outside_sse_max_diff=None; outside_prediction_max_diff=None; accepted=0; final=1,x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,6,3,1.0,63,0,0,0,1;x3^2;x1^3;x1*x2,S,imbalanced,100,71;71;71;80;94;110;128;150,746460.875,1;x3^2;x1^3;x1*x2,1;x3^2;x1^3;x1*x2,"[-0.053092236033382534,0.5118483175654776,0.800293933183801,1.201021778128702]","[-0.01698860240265055,0.5091494187184763,0.8004535328571678,1.2079201509441528]",,0.0,0.0,0.0,,0,,0,,,,,,,,0.0
cubic_cross,complementary,0.2,100,8,20105,fcrra-spent-diagnostic,0.0,0.5,0.6666666666666666,0.004256214717773141,1.0054884183477437,0.0,1.0,0.0,frozen-v6-anchor,1.0532875617072788,1.497967948035678,2.9603221769999664,5986465,sin(x1);x1;x1*x2;x3^2,-0.02441 + 6.664·x₁ + 0.5413·x₃² - 7.12·sin(x₁) + 1.195·x₁x₂,"FCRRA spent-seed diagnostic; anchor=1,x1,x3^2,sin(x1),x1*x2; exception=; in_bank=0; in_anchor=0; attempted=0; eligible_discovery=; eligible_selector=; numerator=None; denominator=None; gamma=None; anchor_role_ic=None; augmented_role_ic=None; outside_sse_max_diff=None; outside_prediction_max_diff=None; accepted=0; final=1,x1,x3^2,sin(x1),x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,7,4,0.0,120,0,1,0,1;x1;x3^2;sin(x1);x1*x2,S,imbalanced,100,150;71;71;71;80;94;110;128,748308.125,1;x1;x3^2;sin(x1);x1*x2,1;x1;x3^2;sin(x1);x1*x2,"[-0.011882152838056529,6.747368141243991,0.5321667916558099,-7.3337535197606805,1.1958298524693376]","[-0.024406225885907004,6.664243503687034,0.5413324222810318,-7.12015510768664,1.194811719974056]",,0.0,0.0,0.0,,0,,0,,,,,,,,0.0
cubic_cross,complementary,0.2,100,16,20101,fcrra-spent-diagnostic,1.0,1.0,1.0,2.477096232552544e-05,0.8485825051189824,0.0,1.0,0.0,frozen-v6-anchor,0.9860068081917983,1.6431645014709375,5.793963291000068,11967974,x1*x2;x1^3;x3^2,-0.02634 + 0.5184·x₃² + 0.8022·x₁³ + 1.204·x₁x₂,"FCRRA spent-seed diagnostic; anchor=1,x3^2,x1^3,x1*x2; exception=; in_bank=0; in_anchor=0; attempted=0; eligible_discovery=; eligible_selector=; numerator=None; denominator=None; gamma=None; anchor_role_ic=None; augmented_role_ic=None; outside_sse_max_diff=None; outside_prediction_max_diff=None; accepted=0; final=1,x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x3^2;x1^3;x1*x2,S,balanced,100,100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100,747998.375,1;x3^2;x1^3;x1*x2,1;x3^2;x1^3;x1*x2,"[-0.011596460513985107,0.5225168529976026,0.7984067051051142,1.1940907530480316]","[-0.026344418432554507,0.5184467348228268,0.8022139489764142,1.2041283247699428]",,0.0,0.0,0.0,,0,,0,,,,,,,,0.0
cubic_cross,complementary,0.2,100,16,20102,fcrra-spent-diagnostic,1.0,1.0,1.0,0.00014416067598887035,0.9006789077790378,0.0,1.0,0.0,frozen-v6-anchor,0.9053213089153057,1.2858045681863648,5.855596666999986,11968381,x1*x2;x1^3;x3^2,-0.008073 + 0.4909·x₃² + 0.7948·x₁³ + 1.172·x₁x₂,"FCRRA spent-seed diagnostic; anchor=1,x3^2,x1^3,x1*x2; exception=; in_bank=0; in_anchor=0; attempted=0; eligible_discovery=; eligible_selector=; numerator=None; denominator=None; gamma=None; anchor_role_ic=None; augmented_role_ic=None; outside_sse_max_diff=None; outside_prediction_max_diff=None; accepted=0; final=1,x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x3^2;x1^3;x1*x2,S,balanced,100,100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100,748023.8125,1;x3^2;x1^3;x1*x2,1;x3^2;x1^3;x1*x2,"[-0.01190616894796337,0.4892583986306933,0.7973162759846788,1.1887125004335644]","[-0.008073448799737325,0.4909373762784032,0.7947759274233119,1.1718370874694453]",,0.0,0.0,0.0,,0,,0,,,,,,,,0.0
cubic_cross,complementary,0.2,100,16,20103,fcrra-spent-diagnostic,1.0,1.0,1.0,8.808830915634432e-05,0.8777022162034036,0.0,1.0,0.0,frozen-v6-anchor,0.7791719928008225,1.2053217103738292,5.818547059000025,11966187,x1*x2;x1^3;x3^2,-0.09757 + 0.5314·x₃² + 0.802·x₁³ + 1.216·x₁x₂,"FCRRA spent-seed diagnostic; anchor=1,x3^2,x1^3,x1*x2; exception=; in_bank=0; in_anchor=0; attempted=0; eligible_discovery=; eligible_selector=; numerator=None; denominator=None; gamma=None; anchor_role_ic=None; augmented_role_ic=None; outside_sse_max_diff=None; outside_prediction_max_diff=None; accepted=0; final=1,x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x3^2;x1^3;x1*x2,S,balanced,100,100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100,747886.6875,1;x3^2;x1^3;x1*x2,1;x3^2;x1^3;x1*x2,"[-0.08196315867111403,0.5293543078038668,0.8050170733098392,1.219142761858816]","[-0.09757116432401315,0.531419391488033,0.8019845191044264,1.2162853404721174]",,0.0,0.0,0.0,,0,,0,,,,,,,,0.0
cubic_cross,complementary,0.2,100,16,20104,fcrra-spent-diagnostic,1.0,1.0,1.0,6.791782729273536e-05,0.7940578922811835,0.0,1.0,0.0,frozen-v6-anchor,0.7384359386995609,0.9922930017557064,5.843434389000095,11968240,x1*x2;x1^3;x3^2,0.02084 + 0.4933·x₃² + 0.7928·x₁³ + 1.202·x₁x₂,"FCRRA spent-seed diagnostic; anchor=1,x3^2,x1^3,x1*x2; exception=; in_bank=0; in_anchor=0; attempted=0; eligible_discovery=; eligible_selector=; numerator=None; denominator=None; gamma=None; anchor_role_ic=None; augmented_role_ic=None; outside_sse_max_diff=None; outside_prediction_max_diff=None; accepted=0; final=1,x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x3^2;x1^3;x1*x2,S,balanced,100,100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100,748015.0,1;x3^2;x1^3;x1*x2,1;x3^2;x1^3;x1*x2,"[0.036760020074184885,0.49532084984035585,0.7884647092309737,1.1910434476473926]","[0.020840711719209287,0.4933205495575471,0.7928028845660547,1.2021526991237808]",,0.0,0.0,0.0,,0,,0,,,,,,,,0.0
cubic_cross,complementary,0.2,100,16,20105,fcrra-spent-diagnostic,1.0,1.0,1.0,5.545286120931831e-05,0.8215093210924239,0.0,1.0,0.0,frozen-v6-anchor,0.820993846515676,1.2307478238620888,5.893214497000031,11964880,x1*x2;x1^3;x3^2,0.04327 + 0.5077·x₃² + 0.7974·x₁³ + 1.196·x₁x₂,"FCRRA spent-seed diagnostic; anchor=1,x3^2,x1^3,x1*x2; exception=; in_bank=0; in_anchor=0; attempted=0; eligible_discovery=; eligible_selector=; numerator=None; denominator=None; gamma=None; anchor_role_ic=None; augmented_role_ic=None; outside_sse_max_diff=None; outside_prediction_max_diff=None; accepted=0; final=1,x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x3^2;x1^3;x1*x2,S,balanced,100,100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100,747805.0,1;x3^2;x1^3;x1*x2,1;x3^2;x1^3;x1*x2,"[0.06912643613993641,0.48776472480130917,0.7977410225705934,1.198605244887495]","[0.04327229912829809,0.5076980489897365,0.7974323744899309,1.1959074313844298]",,0.0,0.0,0.0,,0,,0,,,,,,,,0.0
cubic_cross,complementary,0.2,100,16,20101,fcrra-spent-diagnostic,1.0,1.0,1.0,1.044138405705689e-05,0.7260333843297069,0.0,1.0,0.0,frozen-v6-anchor,0.6901729624805785,1.1115376182474714,5.799040200000036,11951702,x1*x2;x1^3;x3^2,-0.004326 + 0.4954·x₃² + 0.7986·x₁³ + 1.194·x₁x₂,"FCRRA spent-seed diagnostic; anchor=1,x3^2,x1^3,x1*x2; exception=; in_bank=0; in_anchor=0; attempted=0; eligible_discovery=; eligible_selector=; numerator=None; denominator=None; gamma=None; anchor_role_ic=None; augmented_role_ic=None; outside_sse_max_diff=None; outside_prediction_max_diff=None; accepted=0; final=1,x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,6,3,1.0,63,0,0,0,1;x3^2;x1^3;x1*x2,S,imbalanced,100,112;120;130;139;150;71;71;71;71;71;72;78;83;90;97;104,746981.375,1;x3^2;x1^3;x1*x2,1;x3^2;x1^3;x1*x2,"[-0.05144060333281142,0.5169312617554565,0.7942943110199648,1.1979546161334351]","[-0.00432556304028145,0.49540061880167235,0.798588735119384,1.193764025944827]",,0.0,0.0,0.0,,0,,0,,,,,,,,0.0
cubic_cross,complementary,0.2,100,16,20102,fcrra-spent-diagnostic,0.0,0.6666666666666666,0.6666666666666666,0.00046100476904191125,0.8315053505644482,0.0,1.0,0.0,frozen-v6-anchor,0.8906160608091156,1.475102672146292,5.836133106000034,11953154,cos(x3);x1*x2;x1^3,1.297 - 1.399·cos(x₃) + 0.8047·x₁³ + 1.2·x₁x₂,"FCRRA spent-seed diagnostic; anchor=1,cos(x3),x1^3,x1*x2; exception=; in_bank=0; in_anchor=0; attempted=0; eligible_discovery=; eligible_selector=; numerator=None; denominator=None; gamma=None; anchor_role_ic=None; augmented_role_ic=None; outside_sse_max_diff=None; outside_prediction_max_diff=None; accepted=0; final=1,cos(x3),x1^3,x1*x2; wrapper_overhead_unoptimized=1",0.6666666666666666,0.0,6,4,1.0,63,0,0,0,1;cos(x3);x1^3;x1*x2,S,imbalanced,100,104;112;120;130;139;150;71;71;71;71;71;72;78;83;90;97,747072.125,1;cos(x3);x1^3;x1*x2,1;cos(x3);x1^3;x1*x2,"[1.2991953578860864,-1.437084086543914,0.8017987314999887,1.1971773459814783]","[1.2965812318505994,-1.3990892427739914,0.8047429698976029,1.1997569818458373]",,0.0,0.0,0.0,,0,,0,,,,,,,,0.0
cubic_cross,complementary,0.2,100,16,20103,fcrra-spent-diagnostic,1.0,1.0,1.0,3.7611681356183e-05,0.6667117107185973,0.0,1.0,0.0,frozen-v6-anchor,0.6822003351287979,1.102607337717139,5.84099968999999,11969705,x1*x2;x1^3;x3^2,-0.06986 + 0.5208·x₃² + 0.7971·x₁³ + 1.199·x₁x₂,"FCRRA spent-seed diagnostic; anchor=1,x3^2,x1^3,x1*x2; exception=; in_bank=0; in_anchor=0; attempted=0; eligible_discovery=; eligible_selector=; numerator=None; denominator=None; gamma=None; anchor_role_ic=None; augmented_role_ic=None; outside_sse_max_diff=None; outside_prediction_max_diff=None; accepted=0; final=1,x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,7,4,0.0,120,0,1,0,1;x3^2;x1^3;x1*x2,S,imbalanced,100,97;104;112;120;130;139;150;71;71;71;71;71;72;78;83;90,748106.5625,1;x3^2;x1^3;x1*x2,1;x3^2;x1^3;x1*x2,"[-0.07752809920455062,0.5309799231958912,0.8002356856172578,1.2137952358733983]","[-0.0698575736593077,0.5207889223627163,0.7971368991478014,1.1993703458130118]",,0.0,0.0,0.0,,0,,0,,,,,,,,0.0
cubic_cross,complementary,0.2,100,16,20104,fcrra-spent-diagnostic,1.0,1.0,1.0,1.313481570481743e-05,0.7535267343785397,0.0,1.0,0.0,frozen-v6-anchor,0.7845145091760801,1.6198390135743914,5.889290611999968,11947469,x1*x2;x1^3;x3^2,0.0384 + 0.4928·x₃² + 0.8005·x₁³ + 1.194·x₁x₂,"FCRRA spent-seed diagnostic; anchor=1,x3^2,x1^3,x1*x2; exception=; in_bank=0; in_anchor=0; attempted=0; eligible_discovery=; eligible_selector=; numerator=None; denominator=None; gamma=None; anchor_role_ic=None; augmented_role_ic=None; outside_sse_max_diff=None; outside_prediction_max_diff=None; accepted=0; final=1,x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,6,3,1.0,63,0,0,0,1;x3^2;x1^3;x1*x2,S,imbalanced,100,90;97;104;112;120;130;139;150;71;71;71;71;71;72;78;83,746716.8125,1;x3^2;x1^3;x1*x2,1;x3^2;x1^3;x1*x2,"[0.033619863605695244,0.49933009041149745,0.8012227718226843,1.1875090235586572]","[0.03840237580098424,0.49279567029129007,0.800547541117392,1.194188738657336]",,0.0,0.0,0.0,,0,,0,,,,,,,,0.0
cubic_cross,complementary,0.2,100,16,20105,fcrra-spent-diagnostic,1.0,1.0,1.0,8.405327655362695e-05,0.7163636708953439,0.0,1.0,0.0,frozen-v6-anchor,0.8165201930090248,1.167401809811157,5.847157526999922,11968410,x1*x2;x1^3;x3^2,0.03768 + 0.4934·x₃² + 0.8076·x₁³ + 1.196·x₁x₂,"FCRRA spent-seed diagnostic; anchor=1,x3^2,x1^3,x1*x2; exception=; in_bank=0; in_anchor=0; attempted=0; eligible_discovery=; eligible_selector=; numerator=None; denominator=None; gamma=None; anchor_role_ic=None; augmented_role_ic=None; outside_sse_max_diff=None; outside_prediction_max_diff=None; accepted=0; final=1,x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x3^2;x1^3;x1*x2,S,imbalanced,100,83;90;97;104;112;120;130;139;150;71;71;71;71;71;72;78,748025.625,1;x3^2;x1^3;x1*x2,1;x3^2;x1^3;x1*x2,"[0.042536599260246444,0.48868187644728023,0.8078796721565858,1.1935025518608067]","[0.03768480663850359,0.49336078994741134,0.8075642731557776,1.1961029957503695]",,0.0,0.0,0.0,,0,,0,,,,,,,,0.0
