benchmark,scenario,noise_ratio,samples_per_client,num_clients,seed,method,exact_recovery,term_precision,term_recall,test_nmse,train_mse,spurious_accepted,exception_recovered,fallback_selected,selected_source,validation_mse,worst_validation_mse,runtime_seconds,communication_bytes,discovered_terms,expression,stop_reason,candidate_bank_target_recall,candidate_bank_contains_all_truth,candidate_bank_size,candidate_bank_nuisance_count,probe_certified,candidate_sets_evaluated,necessity_failures,swap_failures,exception_eligible_diagnostics,selector_structure,panel,balance_profile,nominal_samples_per_client,client_sizes,communication_per_client,frozen_v6_anchor_structure,rcsa_final_structure,exception_term,exception_in_bank,exception_in_anchor,rcsa_attempted,eligible_selector_clients,eligible_selector_support,anchor_role_information_score,augmented_role_information_score,outside_selector_sse_anchor,outside_selector_sse_augmented,augmentation_accepted
trig_cross,exception,0.1,100,4,20103,rcsa-spent-diagnostic,0.0,0.75,0.75,0.0021158222911592324,0.032604317794776246,0.0,1.0,0.0,frozen-v6-anchor,0.02755281745801869,0.036651787131557964,2.916110030000027,3534646,I(x3>1)*x3^2;sin(x1)*cos(x2);x1;x3^2,0.6431 + 0.5058·x₁ - 0.2317·x₃² + 0.759·𝟙[x₃>1]·x₃² + 1.181·sin(x₁)cos(x₂),"RCSA spent-seed diagnostic; anchor=1,x1,x3^2,I(x3>1)*x3^2,sin(x1)*cos(x2); exception=I(x3>1)*x3^2; in_bank=1; in_anchor=1; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x1,x3^2,I(x3>1)*x3^2,sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,5,1,0.0,32,0,1,1,1;x1;x3^2;I(x3>1)*x3^2;sin(x1)*cos(x2),G,balanced,100,100;100;100;100,883661.5,1;x1;x3^2;I(x3>1)*x3^2;sin(x1)*cos(x2),1;x1;x3^2;I(x3>1)*x3^2;sin(x1)*cos(x2),I(x3>1)*x3^2,1.0,1.0,0.0,,0,,,,,0.0
trig_cross,exception,0.1,100,4,20104,rcsa-spent-diagnostic,1.0,1.0,1.0,0.0002253271995953784,0.029186326297343718,0.0,1.0,0.0,frozen-v6-anchor,0.03637677421654469,0.046728035433576905,2.7450394490000463,3439912,I(x3>1)*x3^2;cos(x3);sin(x1)*cos(x2);x1,-0.01185 + 0.5007·x₁ + 0.6788·cos(x₃) + 0.7523·𝟙[x₃>1]·x₃² + 1.183·sin(x₁)cos(x₂),"RCSA spent-seed diagnostic; anchor=1,x1,cos(x3),I(x3>1)*x3^2,sin(x1)*cos(x2); exception=I(x3>1)*x3^2; in_bank=1; in_anchor=1; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x1,cos(x3),I(x3>1)*x3^2,sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,6,2,1.0,63,0,0,1,1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),G,balanced,100,100;100;100;100,859978.0,1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),I(x3>1)*x3^2,1.0,1.0,0.0,,0,,,,,0.0
trig_cross,exception,0.1,100,4,20105,rcsa-spent-diagnostic,1.0,1.0,1.0,6.492554336089921e-05,0.027453887207945785,0.0,1.0,0.0,frozen-v6-anchor,0.020629385995914646,0.027122993637192394,2.7966875879999407,3475415,I(x3>1)*x3^2;cos(x3);sin(x1)*cos(x2);x1,-0.01385 + 0.5038·x₁ + 0.7087·cos(x₃) + 0.7543·𝟙[x₃>1]·x₃² + 1.208·sin(x₁)cos(x₂),"RCSA spent-seed diagnostic; anchor=1,x1,cos(x3),I(x3>1)*x3^2,sin(x1)*cos(x2); exception=I(x3>1)*x3^2; in_bank=1; in_anchor=1; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x1,cos(x3),I(x3>1)*x3^2,sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,7,3,1.0,120,0,0,1,1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),G,balanced,100,100;100;100;100,868853.75,1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),I(x3>1)*x3^2,1.0,1.0,0.0,,0,,,,,0.0
trig_cross,exception,0.1,250,4,20101,rcsa-spent-diagnostic,1.0,1.0,1.0,0.00010896590980447569,0.027881544907901533,0.0,1.0,0.0,frozen-v6-anchor,0.030744979872232785,0.03736169485742706,2.73042124899996,3420192,I(x3>1)*x3^2;cos(x3);sin(x1)*cos(x2);x1,-0.01495 + 0.4968·x₁ + 0.7107·cos(x₃) + 0.7498·𝟙[x₃>1]·x₃² + 1.192·sin(x₁)cos(x₂),"RCSA spent-seed diagnostic; anchor=1,x1,cos(x3),I(x3>1)*x3^2,sin(x1)*cos(x2); exception=I(x3>1)*x3^2; in_bank=1; in_anchor=1; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x1,cos(x3),I(x3>1)*x3^2,sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,5,1,1.0,32,0,0,1,1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),G,balanced,250,250;250;250;250,855048.0,1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),I(x3>1)*x3^2,1.0,1.0,0.0,,0,,,,,0.0
trig_cross,exception,0.1,250,4,20102,rcsa-spent-diagnostic,1.0,1.0,1.0,8.363815045925648e-05,0.02845930644694331,0.0,1.0,0.0,frozen-v6-anchor,0.029471283280782135,0.034293426910854685,2.7489366410000002,3420160,I(x3>1)*x3^2;cos(x3);sin(x1)*cos(x2);x1,0.009955 + 0.497·x₁ + 0.7084·cos(x₃) + 0.7472·𝟙[x₃>1]·x₃² + 1.197·sin(x₁)cos(x₂),"RCSA spent-seed diagnostic; anchor=1,x1,cos(x3),I(x3>1)*x3^2,sin(x1)*cos(x2); exception=I(x3>1)*x3^2; in_bank=1; in_anchor=1; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x1,cos(x3),I(x3>1)*x3^2,sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,5,1,1.0,32,0,0,1,1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),G,balanced,250,250;250;250;250,855040.0,1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),I(x3>1)*x3^2,1.0,1.0,0.0,,0,,,,,0.0
trig_cross,exception,0.1,250,4,20103,rcsa-spent-diagnostic,1.0,1.0,1.0,1.6312205705397576e-05,0.02513029941611837,0.0,1.0,0.0,frozen-v6-anchor,0.024104749380045955,0.03388020279854884,2.746544577999998,3423333,I(x3>1)*x3^2;cos(x3);sin(x1)*cos(x2);x1,-0.002581 + 0.5026·x₁ + 0.7055·cos(x₃) + 0.7521·𝟙[x₃>1]·x₃² + 1.205·sin(x₁)cos(x₂),"RCSA spent-seed diagnostic; anchor=1,x1,cos(x3),I(x3>1)*x3^2,sin(x1)*cos(x2); exception=I(x3>1)*x3^2; in_bank=1; in_anchor=1; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x1,cos(x3),I(x3>1)*x3^2,sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,5,1,1.0,32,0,0,1,1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),G,balanced,250,250;250;250;250,855833.25,1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),I(x3>1)*x3^2,1.0,1.0,0.0,,0,,,,,0.0
trig_cross,exception,0.1,250,4,20104,rcsa-spent-diagnostic,1.0,1.0,1.0,0.00015788345464108554,0.02426350690639459,0.0,1.0,0.0,frozen-v6-anchor,0.025482885140102222,0.029817781083651015,2.7311751949999916,3423598,I(x3>1)*x3^2;cos(x3);sin(x1)*cos(x2);x1,-0.004866 + 0.5056·x₁ + 0.697·cos(x₃) + 0.7453·𝟙[x₃>1]·x₃² + 1.178·sin(x₁)cos(x₂),"RCSA spent-seed diagnostic; anchor=1,x1,cos(x3),I(x3>1)*x3^2,sin(x1)*cos(x2); exception=I(x3>1)*x3^2; in_bank=1; in_anchor=1; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x1,cos(x3),I(x3>1)*x3^2,sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,5,1,1.0,32,0,0,1,1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),G,balanced,250,250;250;250;250,855899.5,1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),I(x3>1)*x3^2,1.0,1.0,0.0,,0,,,,,0.0
trig_cross,exception,0.1,250,4,20105,rcsa-spent-diagnostic,1.0,1.0,1.0,5.939859985302659e-05,0.029568260773726665,0.0,1.0,0.0,frozen-v6-anchor,0.026637292245842995,0.0327115031214752,2.7343727559999707,3424689,I(x3>1)*x3^2;cos(x3);sin(x1)*cos(x2);x1,-0.01078 + 0.4983·x₁ + 0.698·cos(x₃) + 0.7518·𝟙[x₃>1]·x₃² + 1.211·sin(x₁)cos(x₂),"RCSA spent-seed diagnostic; anchor=1,x1,cos(x3),I(x3>1)*x3^2,sin(x1)*cos(x2); exception=I(x3>1)*x3^2; in_bank=1; in_anchor=1; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x1,cos(x3),I(x3>1)*x3^2,sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,5,1,1.0,32,0,0,1,1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),G,balanced,250,250;250;250;250,856172.25,1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),I(x3>1)*x3^2,1.0,1.0,0.0,,0,,,,,0.0
trig_cross,exception,0.2,100,4,20101,rcsa-spent-diagnostic,1.0,1.0,1.0,0.0006738158185045421,0.11342109787108681,0.0,1.0,0.0,frozen-v6-anchor,0.08552166075066948,0.10908762782306666,2.688054584999918,3414014,I(x3>1)*x3^2;cos(x3);sin(x1)*cos(x2);x1,0.03708 + 0.5137·x₁ + 0.6558·cos(x₃) + 0.7443·𝟙[x₃>1]·x₃² + 1.193·sin(x₁)cos(x₂),"RCSA spent-seed diagnostic; anchor=1,x1,cos(x3),I(x3>1)*x3^2,sin(x1)*cos(x2); exception=I(x3>1)*x3^2; in_bank=1; in_anchor=1; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x1,cos(x3),I(x3>1)*x3^2,sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,7,3,1.0,120,0,0,1,1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),G,balanced,100,100;100;100;100,853503.5,1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),I(x3>1)*x3^2,1.0,1.0,0.0,,0,,,,,0.0
trig_cross,exception,0.2,100,4,20102,rcsa-spent-diagnostic,1.0,1.0,1.0,0.0005973744501319128,0.11071795471390512,0.0,1.0,0.0,frozen-v6-anchor,0.11755162618366341,0.14686235244688958,2.515186143000051,3317692,I(x3>1)*x3^2;cos(x3);sin(x1)*cos(x2);x1,-0.008918 + 0.4918·x₁ + 0.7013·cos(x₃) + 0.7355·𝟙[x₃>1]·x₃² + 1.202·sin(x₁)cos(x₂),"RCSA spent-seed diagnostic; anchor=1,x1,cos(x3),I(x3>1)*x3^2,sin(x1)*cos(x2); exception=I(x3>1)*x3^2; in_bank=1; in_anchor=1; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x1,cos(x3),I(x3>1)*x3^2,sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,6,2,1.0,63,0,0,1,1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),G,balanced,100,100;100;100;100,829423.0,1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),I(x3>1)*x3^2,1.0,1.0,0.0,,0,,,,,0.0
trig_cross,exception,0.2,100,4,20103,rcsa-spent-diagnostic,0.0,0.75,0.75,0.002635421308249151,0.11687451468019751,0.0,1.0,0.0,frozen-v6-anchor,0.10693974758594722,0.14365719997125007,2.792804216000036,3473252,I(x3>1)*x3^2;sin(x1)*cos(x2);x1;x3^2,0.6527 + 0.5146·x₁ - 0.2381·x₃² + 0.762·𝟙[x₃>1]·x₃² + 1.171·sin(x₁)cos(x₂),"RCSA spent-seed diagnostic; anchor=1,x1,x3^2,I(x3>1)*x3^2,sin(x1)*cos(x2); exception=I(x3>1)*x3^2; in_bank=1; in_anchor=1; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x1,x3^2,I(x3>1)*x3^2,sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,6,2,0.0,63,0,1,1,1;x1;x3^2;I(x3>1)*x3^2;sin(x1)*cos(x2),G,balanced,100,100;100;100;100,868313.0,1;x1;x3^2;I(x3>1)*x3^2;sin(x1)*cos(x2),1;x1;x3^2;I(x3>1)*x3^2;sin(x1)*cos(x2),I(x3>1)*x3^2,1.0,1.0,0.0,,0,,,,,0.0
trig_cross,exception,0.2,100,4,20104,rcsa-spent-diagnostic,1.0,1.0,1.0,0.0009013087968837343,0.11674530518937487,0.0,1.0,0.0,frozen-v6-anchor,0.14550709686622124,0.18691214173435283,2.507995541000014,3315364,I(x3>1)*x3^2;cos(x3);sin(x1)*cos(x2);x1,-0.0237 + 0.5013·x₁ + 0.6577·cos(x₃) + 0.7545·𝟙[x₃>1]·x₃² + 1.165·sin(x₁)cos(x₂),"RCSA spent-seed diagnostic; anchor=1,x1,cos(x3),I(x3>1)*x3^2,sin(x1)*cos(x2); exception=I(x3>1)*x3^2; in_bank=1; in_anchor=1; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x1,cos(x3),I(x3>1)*x3^2,sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,6,2,0.0,63,1,1,1,1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),G,balanced,100,100;100;100;100,828841.0,1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),I(x3>1)*x3^2,1.0,1.0,0.0,,0,,,,,0.0
trig_cross,exception,0.2,100,4,20105,rcsa-spent-diagnostic,1.0,1.0,1.0,0.0002597021742666164,0.10981554883178316,0.0,1.0,0.0,frozen-v6-anchor,0.08251754398388869,0.10849197454887,2.8256827969998994,3472401,I(x3>1)*x3^2;cos(x3);sin(x1)*cos(x2);x1,-0.0277 + 0.5077·x₁ + 0.7174·cos(x₃) + 0.7587·𝟙[x₃>1]·x₃² + 1.215·sin(x₁)cos(x₂),"RCSA spent-seed diagnostic; anchor=1,x1,cos(x3),I(x3>1)*x3^2,sin(x1)*cos(x2); exception=I(x3>1)*x3^2; in_bank=1; in_anchor=1; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x1,cos(x3),I(x3>1)*x3^2,sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,7,3,1.0,120,0,0,1,1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),G,balanced,100,100;100;100;100,868100.25,1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),I(x3>1)*x3^2,1.0,1.0,0.0,,0,,,,,0.0
trig_cross,exception,0.2,250,4,20101,rcsa-spent-diagnostic,1.0,1.0,1.0,0.0004358636392621836,0.11152617963160615,0.0,1.0,0.0,frozen-v6-anchor,0.12297991948896576,0.14944677942968138,2.444349164000073,3269393,I(x3>1)*x3^2;cos(x3);sin(x1)*cos(x2);x1,-0.02991 + 0.4937·x₁ + 0.7214·cos(x₃) + 0.7496·𝟙[x₃>1]·x₃² + 1.184·sin(x₁)cos(x₂),"RCSA spent-seed diagnostic; anchor=1,x1,cos(x3),I(x3>1)*x3^2,sin(x1)*cos(x2); exception=I(x3>1)*x3^2; in_bank=1; in_anchor=1; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x1,cos(x3),I(x3>1)*x3^2,sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,6,2,1.0,63,0,0,1,1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),G,balanced,250,250;250;250;250,817348.25,1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),I(x3>1)*x3^2,1.0,1.0,0.0,,0,,,,,0.0
trig_cross,exception,0.2,250,4,20102,rcsa-spent-diagnostic,1.0,1.0,1.0,0.00033455260190613377,0.11383722578777321,0.0,1.0,0.0,frozen-v6-anchor,0.11788513312313224,0.13717370764344966,2.5663013529999716,3329985,I(x3>1)*x3^2;cos(x3);sin(x1)*cos(x2);x1,0.01991 + 0.494·x₁ + 0.7169·cos(x₃) + 0.7444·𝟙[x₃>1]·x₃² + 1.193·sin(x₁)cos(x₂),"RCSA spent-seed diagnostic; anchor=1,x1,cos(x3),I(x3>1)*x3^2,sin(x1)*cos(x2); exception=I(x3>1)*x3^2; in_bank=1; in_anchor=1; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x1,cos(x3),I(x3>1)*x3^2,sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,6,2,1.0,63,0,0,1,1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),G,balanced,250,250;250;250;250,832496.25,1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),I(x3>1)*x3^2,1.0,1.0,0.0,,0,,,,,0.0
trig_cross,exception,0.2,250,4,20103,rcsa-spent-diagnostic,1.0,1.0,1.0,6.524882295454407e-05,0.10052119766447351,0.0,1.0,0.0,frozen-v6-anchor,0.09641899752014216,0.13552081119414294,2.4956741339999553,3299024,I(x3>1)*x3^2;cos(x3);sin(x1)*cos(x2);x1,-0.005162 + 0.5052·x₁ + 0.7111·cos(x₃) + 0.7543·𝟙[x₃>1]·x₃² + 1.21·sin(x₁)cos(x₂),"RCSA spent-seed diagnostic; anchor=1,x1,cos(x3),I(x3>1)*x3^2,sin(x1)*cos(x2); exception=I(x3>1)*x3^2; in_bank=1; in_anchor=1; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x1,cos(x3),I(x3>1)*x3^2,sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,5,1,1.0,32,0,0,1,1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),G,balanced,250,250;250;250;250,824756.0,1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),I(x3>1)*x3^2,1.0,1.0,0.0,,0,,,,,0.0
trig_cross,exception,0.2,250,4,20104,rcsa-spent-diagnostic,1.0,1.0,1.0,0.0006315338177450994,0.09705402762557835,0.0,1.0,0.0,frozen-v6-anchor,0.10193154056042353,0.11927112433455067,2.594981027000017,3333600,I(x3>1)*x3^2;cos(x3);sin(x1)*cos(x2);x1,-0.009732 + 0.5111·x₁ + 0.694·cos(x₃) + 0.7405·𝟙[x₃>1]·x₃² + 1.157·sin(x₁)cos(x₂),"RCSA spent-seed diagnostic; anchor=1,x1,cos(x3),I(x3>1)*x3^2,sin(x1)*cos(x2); exception=I(x3>1)*x3^2; in_bank=1; in_anchor=1; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x1,cos(x3),I(x3>1)*x3^2,sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,6,2,1.0,63,0,0,1,1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),G,balanced,250,250;250;250;250,833400.0,1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),I(x3>1)*x3^2,1.0,1.0,0.0,,0,,,,,0.0
trig_cross,exception,0.2,250,4,20105,rcsa-spent-diagnostic,1.0,1.0,1.0,0.00023759439968007624,0.11827304309490666,0.0,1.0,0.0,frozen-v6-anchor,0.1065491689833206,0.13084601248587008,2.5840285269999868,3334698,I(x3>1)*x3^2;cos(x3);sin(x1)*cos(x2);x1,-0.02157 + 0.4967·x₁ + 0.696·cos(x₃) + 0.7537·𝟙[x₃>1]·x₃² + 1.221·sin(x₁)cos(x₂),"RCSA spent-seed diagnostic; anchor=1,x1,cos(x3),I(x3>1)*x3^2,sin(x1)*cos(x2); exception=I(x3>1)*x3^2; in_bank=1; in_anchor=1; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x1,cos(x3),I(x3>1)*x3^2,sin(x1)*cos(x2); wrapper_overhead_unoptimized=1",1.0,1.0,6,2,1.0,63,0,0,1,1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),G,balanced,250,250;250;250;250,833674.5,1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),1;x1;cos(x3);I(x3>1)*x3^2;sin(x1)*cos(x2),I(x3>1)*x3^2,1.0,1.0,0.0,,0,,,,,0.0
cubic_cross,complementary,0.2,100,4,20101,rcsa-spent-diagnostic,1.0,1.0,1.0,0.00016692186929838357,1.3631951872226018,0.0,1.0,0.0,frozen-v6-anchor,1.020047502683236,1.3309367010725226,1.985272216999988,2986902,x1*x2;x1^3;x3^2,0.04657 + 0.5155·x₃² + 0.8064·x₁³ + 1.188·x₁x₂,"RCSA spent-seed diagnostic; anchor=1,x3^2,x1^3,x1*x2; exception=; in_bank=0; in_anchor=0; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,6,3,1.0,63,0,0,0,1;x3^2;x1^3;x1*x2,S,balanced,100,100;100;100;100,746725.5,1;x3^2;x1^3;x1*x2,1;x3^2;x1^3;x1*x2,,0.0,0.0,0.0,,0,,,,,0.0
cubic_cross,complementary,0.2,100,4,20102,rcsa-spent-diagnostic,1.0,1.0,1.0,0.00023878203366111222,0.806967542244354,0.0,1.0,0.0,frozen-v6-anchor,0.8608847783980142,1.076997181122819,1.9952316950000295,2993058,x1*x2;x1^3;x3^2,-0.03794 + 0.4889·x₃² + 0.7884·x₁³ + 1.187·x₁x₂,"RCSA spent-seed diagnostic; anchor=1,x3^2,x1^3,x1*x2; exception=; in_bank=0; in_anchor=0; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x3^2;x1^3;x1*x2,S,balanced,100,100;100;100;100,748264.5,1;x3^2;x1^3;x1*x2,1;x3^2;x1^3;x1*x2,,0.0,0.0,0.0,,0,,,,,0.0
cubic_cross,complementary,0.2,100,4,20103,rcsa-spent-diagnostic,1.0,1.0,1.0,0.0001611605808223213,1.2777871246509753,0.0,1.0,0.0,frozen-v6-anchor,1.371612538401275,1.9465362778849642,2.041002652999964,3019547,x1*x2;x1^3;x3^2,-0.05061 + 0.5363·x₃² + 0.8059·x₁³ + 1.179·x₁x₂,"RCSA spent-seed diagnostic; anchor=1,x3^2,x1^3,x1*x2; exception=; in_bank=0; in_anchor=0; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x3^2;x1^3;x1*x2,S,balanced,100,100;100;100;100,754886.75,1;x3^2;x1^3;x1*x2,1;x3^2;x1^3;x1*x2,,0.0,0.0,0.0,,0,,,,,0.0
cubic_cross,complementary,0.2,100,4,20104,rcsa-spent-diagnostic,1.0,1.0,1.0,0.0005391394012309588,1.085950251686367,0.0,1.0,0.0,frozen-v6-anchor,1.3520342617699248,1.7750648193691176,1.9848887040000136,2989698,x1*x2;x1^3;x3^2,-0.1335 + 0.5065·x₃² + 0.8081·x₁³ + 1.249·x₁x₂,"RCSA spent-seed diagnostic; anchor=1,x3^2,x1^3,x1*x2; exception=; in_bank=0; in_anchor=0; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x3^2;x1^3;x1*x2,S,balanced,100,100;100;100;100,747424.5,1;x3^2;x1^3;x1*x2,1;x3^2;x1^3;x1*x2,,0.0,0.0,0.0,,0,,,,,0.0
cubic_cross,complementary,0.2,100,4,20105,rcsa-spent-diagnostic,1.0,1.0,1.0,7.816166112985525e-05,1.240675632871612,0.0,1.0,0.0,frozen-v6-anchor,0.9239207283662471,1.3253392606522842,1.9878294659999938,2988949,x1*x2;x1^3;x3^2,-0.07482 + 0.5191·x₃² + 0.801·x₁³ + 1.18·x₁x₂,"RCSA spent-seed diagnostic; anchor=1,x3^2,x1^3,x1*x2; exception=; in_bank=0; in_anchor=0; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x3^2;x1^3;x1*x2,S,balanced,100,100;100;100;100,747237.25,1;x3^2;x1^3;x1*x2,1;x3^2;x1^3;x1*x2,,0.0,0.0,0.0,,0,,,,,0.0
