benchmark,scenario,noise_ratio,samples_per_client,num_clients,seed,method,exact_recovery,term_precision,term_recall,test_nmse,train_mse,spurious_accepted,exception_recovered,fallback_selected,selected_source,validation_mse,worst_validation_mse,runtime_seconds,communication_bytes,discovered_terms,expression,stop_reason,candidate_bank_target_recall,candidate_bank_contains_all_truth,candidate_bank_size,candidate_bank_nuisance_count,probe_certified,candidate_sets_evaluated,necessity_failures,swap_failures,exception_eligible_diagnostics,selector_structure
trig_product,spurious,0.03,120,4,19101,scsv-v6-full,1.0,1.0,1.0,2.9268238741513217e-06,0.0008236304803548099,0.0,1.0,0.0,scsv-selector-set,0.0009439252260691076,0.0011456463566336733,0.743730886000094,2308830,sin(x1)*cos(x2),0.001377 + 1.998·sin(x₁)cos(x₂),"SCSV-Cert v6; score=1; bank=sin(x1)*cos(x2),x1,x1*x2,sin(x2); selector=1,sin(x1)*cos(x2); probe_certified=1; sets=16; diagnostics=[{""best_swap_gain"":63.03337732561235,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":42.26775152618144,""loco_min_swap_gain"":36.08797024350821,""necessity_gain"":68.19501556866382,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]",1.0,1.0,4,3,1.0,16,0,0,0,1;sin(x1)*cos(x2)
trig_product,spurious,0.03,120,4,19101,scsv-v6-no-score-proposer,1.0,1.0,1.0,2.9268238741513217e-06,0.0008236304803548099,0.0,1.0,0.0,scsv-selector-set,0.000943925226069083,0.0011456463566335746,0.2469410340002014,306270,sin(x1)*cos(x2),0.001377 + 1.998·sin(x₁)cos(x₂),"SCSV-Cert v6; score=0; bank=sin(x1)*cos(x2),x1; selector=1,sin(x1)*cos(x2); probe_certified=1; sets=4; diagnostics=[{""best_swap_gain"":63.03337732561236,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":42.26775152618144,""loco_min_swap_gain"":36.087970243508224,""necessity_gain"":68.19501556866382,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]",1.0,1.0,2,1,1.0,4,0,0,0,1;sin(x1)*cos(x2)
trig_product,spurious,0.03,120,4,19102,legacy-certificate,1.0,1.0,1.0,7.341970238256557e-07,0.0008005818950790389,0.0,1.0,0.0,legacy-certificate,,,0.03904633799993462,60630,sin(x1)*cos(x2),0.0008583 + 2·sin(x₁)cos(x₂),target federated MSE reached,,,,,,,,,,
trig_product,spurious,0.03,120,4,19102,crossfit-v2-structural,1.0,1.0,1.0,7.341970238256557e-07,0.0008005818950790389,0.0,1.0,0.0,crossfit-intersection,0.0007910700140406463,0.0010984709057253563,0.08181933000014396,122485,sin(x1)*cos(x2),0.0008583 + 2·sin(x₁)cos(x₂),direction A: target federated MSE reached; direction B: target federated MSE reached; selected=crossfit-intersection; ; probes=[],,,,,,,,,,
trig_product,spurious,0.03,120,4,19102,centralized-forward,1.0,1.0,1.0,7.341970238256886e-07,0.0008005818950790391,0.0,1.0,0.0,centralized-upper-bound,,,0.0038488000000143074,0,sin(x1)*cos(x2),0.0008583 + 2·sin(x₁)cos(x₂),information criterion stopped,,,,,,,,,,
trig_product,spurious,0.03,120,4,19102,score-only-federated,1.0,1.0,1.0,7.341970238256557e-07,0.0008005818950790389,0.0,1.0,0.0,predictive-comparator-only,,,0.2800530880001588,1079758,sin(x1)*cos(x2),0.0008583 + 2·sin(x₁)cos(x₂),greedy aggregate-MSE search,,,,,,,,,,
trig_product,spurious,0.03,120,4,19102,hr-v5-full,1.0,1.0,1.0,7.341970238256557e-07,0.0008005818950790389,0.0,1.0,0.0,hr-v5-full,0.0007910700140406463,0.0010984709057253563,0.519977130000143,1411017,sin(x1)*cos(x2),0.0008583 + 2·sin(x₁)cos(x₂),"HR-VFS v5; score=1,bundle=1,role=1; anchor=1,sin(x1)*cos(x2); bank=sin(x1)*cos(x2),x1,sin(x1),x1^3; final=1,sin(x1)*cos(x2); v5audit={""bank"":{""anchor_terms"":[""1"",""sin(x1)*cos(x2)""],""bundle_rescue_enabled"":true,""candidate_terms"":[""sin(x1)*cos(x2)"",""x1"",""sin(x1)"",""x1^3""],""communication_bytes"":1099088,""correlated_pairs"":[{""absolute_correlation"":0.9186346779866449,""first"":""x1"",""second"":""sin(x1)""},{""absolute_correlation"":0.8731884522939902,""first"":""x1"",""second"":""x1^3""}],""role_conditioning"":true,""role_terms"":[""sin(x1)*cos(x2)"",""x1""],""score_proposer_enabled"":true,""score_terms"":[""sin(x1)*cos(x2)""]},""pairs"":[{""accepted"":false,""after_terms"":[""1"",""sin(x1)*cos(x2)""],""before_terms"":[""1"",""sin(x1)*cos(x2)""],""first_necessary"":false,""first_necessity_reason"":""not evaluated"",""joint_probe_passed"":false,""joint_probe_reason"":""not evaluated"",""second_necessary"":false,""second_necessity_reason"":""not evaluated"",""selector_passed"":false,""selector_reason"":""insufficient validation-MSE gain"",""source"":""hr-v5-pair-01"",""stage"":""v5-pair-rescue"",""terms"":[""x1"",""sin(x1)""]},{""accepted"":false,""after_terms"":[""1"",""sin(x1)*cos(x2)""],""before_terms"":[""1"",""sin(x1)*cos(x2)""],""first_necessary"":false,""first_necessity_reason"":""not evaluated"",""joint_probe_passed"":false,""joint_probe_reason"":""not evaluated"",""second_necessary"":false,""second_necessity_reason"":""not evaluated"",""selector_passed"":false,""selector_reason"":""duplicate term set"",""source"":""hr-v5-pair-02"",""stage"":""v5-pair-rescue"",""terms"":[""x1"",""x1^3""]}],""probes"":[],""role_profile"":{""candidate_terms"":[""sin(x1)*cos(x2)"",""x1""],""diagnostics"":[{""admission_reason"":""core residual-rank evidence"",""admitted"":true,""best_repair_fold_count"":0,""channels_passed"":1,""client_coverage"":1.0,""coefficient_sign_stability"":0.8988095238095238,""exception_valid_fold_count"":0,""kind"":""core"",""median_abs_residual_correlation"":0.3590579010404882,""observable_client_folds"":20,""path_channel_passed"":false,""residual_channel_passed"":true,""residual_sign_agreement"":0.8988095238095238,""selected_fold_count"":0,""term"":""x1"",""top3_repair_fold_count"":5},{""admission_reason"":""no frozen core evidence channel passed"",""admitted"":false,""best_repair_fold_count"":0,""channels_passed"":0,""client_coverage"":1.0,""coefficient_sign_stability"":0.30952380952380953,""exception_valid_fold_count"":0,""kind"":""core"",""median_abs_residual_correlation"":0.2273833607694222,""observable_client_folds"":20,""path_channel_passed"":false,""residual_channel_passed"":false,""residual_sign_agreement"":0.30952380952380953,""selected_fold_count"":0,""term"":""x2"",""top3_repair_fold_count"":2},{""admission_reason"":""no frozen core evidence channel passed"",""admitted"":false,""best_repair_fold_count"":0,""channels_passed"":0,""client_coverage"":1.0,""coefficient_sign_stability"":0.2976190476190476,""exception_valid_fold_count"":0,""kind"":""core"",""median_abs_residual_correlation"":0.17310714379725356,""observable_client_folds"":20,""path_channel_passed"":false,""residual_channel_passed"":false,""residual_sign_agreement"":0.2976190476190476,""selected_fold_count"":0,""term"":""x3"",""top3_repair_fold_count"":0},{""admission_reason"":""no frozen core evidence channel passed"",""admitted"":false,""best_repair_fold_count"":0,""channels_passed"":0,""client_coverage"":1.0,""coefficient_sign_stability"":0.40476190476190477,""exception_valid_fold_count"":0,""kind"":""core"",""median_abs_residual_correlation"":0.20134390356619852,""observable_client_folds"":20,""path_channel_passed"":false,""residual_channel_passed"":false,""residual_sign_agreement"":0.40476190476190477,""selected_fold_count"":0,""term"":""x1^2"",""top3_repair_fold_count"":0},{""admission_reason"":""no frozen core evidence channel passed"",""admitted"":false,""best_repair_fold_count"":0,""channels_passed"":0,""client_coverage"":1.0,""coefficient_sign_stability"":0.0,""exception_valid_fold_count"":0,""kind"":""core"",""median_abs_residual_correlation"":0.39223321697610636,""observable_client_folds"":20,""path_channel_passed"":false,""residual_channel_passed"":false,""residual_sign_agreement"":0.0,""selected_fold_count"":0,""term"":""x2^2"",""top3_repair_fold_count"":0},{""admission_reason"":""no frozen core evidence channel passed"",""admitted"":false,""best_repair_fold_count"":0,""channels_passed"":0,""client_coverage"":1.0,""coefficient_sign_stability"":0.10119047619047619,""exception_valid_fold_count"":0,""kind"":""core"",""median_abs_residual_correlation"":0.17385341320634481,""observable_client_folds"":20,""path_channel_passed"":false,""residual_channel_passed"":false,""residual_sign_agreement"":0.10119047619047619,""selected_fold_count"":0,""term"":""x3^2"",""top3_repair_fold_count"":0},{""admission_reason"":""no frozen core evidence channel passed"",""admitted"":false,""best_repair_fold_count"":0,""channels_passed"":0,""client_coverage"":1.0,""coefficient_sign_stability"":0.8988095238095238,""exception_valid_fold_count"":0,""kind"":""core"",""median_abs_residual_correlation"":0.37332462199260463,""observable_client_folds"":20,""path_channel_passed"":false,""residual_channel_passed"":false,""residual_sign_agreement"":0.8988095238095238,""selected_fold_count"":0,""term"":""sin(x1)"",""top3_repair_fold_count"":2},{""admission_reason"":""no frozen core evidence channel passed"",""admitted"":false,""best_repair_fold_count"":0,""channels_passed"":0,""client_coverage"":1.0,""coefficient_sign_stability"":0.0,""exception_valid_fold_count"":0,""kind"":""core"",""median_abs_residual_correlation"":0.15077101813654792,""observable_client_folds"":20,""path_channel_passed"":false,""residual_channel_passed"":false,""residual_sign_agreement"":0.0,""selected_fold_count"":0,""term"":""sin(x2)"",""top3_repair_fold_count"":0},{""admission_reason"":""no frozen core evidence channel passed"",""admitted"":false,""best_repair_fold_count"":0,""channels_passed"":0,""client_coverage"":1.0,""coefficient_sign_stability"":0.09523809523809523,""exception_valid_fold_count"":0,""kind"":""core"",""median_abs_residual_correlation"":0.20923627607724557,""observable_client_folds"":20,""path_channel_passed"":false,""residual_channel_passed"":false,""residual_sign_agreement"":0.09523809523809523,""selected_fold_count"":0,""term"":""sin(x3)"",""top3_repair_fold_count"":0},{""admission_reason"":""no frozen core evidence channel passed"",""admitted"":false,""best_repair_fold_count"":0,""channels_passed"":0,""client_coverage"":1.0,""coefficient_sign_stability"":0.5059523809523809,""exception_valid_fold_count"":0,""kind"":""core"",""median_abs_residual_correlation"":0.24628297422773038,""observable_client_folds"":20,""path_channel_passed"":false,""residual_channel_passed"":false,""residual_sign_agreement"":0.5059523809523809,""selected_fold_count"":0,""term"":""cos(x1)"",""top3_repair_fold_count"":0},{""admission_reason"":""no frozen core evidence channel passed"",""admitted"":false,""best_repair_fold_count"":0,""channels_passed"":0,""client_coverage"":1.0,""coefficient_sign_stability"":0.10119047619047619,""exception_valid_fold_count"":0,""kind"":""core"",""median_abs_residual_correlation"":0.27314083963217717,""observable_client_folds"":20,""path_channel_passed"":false,""residual_channel_passed"":false,""residual_sign_agreement"":0.10119047619047619,""selected_fold_count"":0,""term"":""cos(x2)"",""top3_repair_fold_count"":0},{""admission_reason"":""no frozen core evidence channel passed"",""admitted"":false,""best_repair_fold_count"":0,""channels_passed"":0,""client_coverage"":1.0,""coefficient_sign_stability"":0.10119047619047619,""exception_valid_fold_count"":0,""kind"":""core"",""median_abs_residual_correlation"":0.18653047295397635,""observable_client_folds"":20,""path_channel_passed"":false,""residual_channel_passed"":false,""residual_sign_agreement"":0.10119047619047619,""selected_fold_count"":0,""term"":""cos(x3)"",""top3_repair_fold_count"":0},{""admission_reason"":""no frozen core evidence channel passed"",""admitted"":false,""best_repair_fold_count"":0,""channels_passed"":0,""client_coverage"":1.0,""coefficient_sign_stability"":0.5952380952380952,""exception_valid_fold_count"":0,""kind"":""core"",""median_abs_residual_correlation"":0.3480443608352492,""observable_client_folds"":20,""path_channel_passed"":false,""residual_channel_passed"":false,""residual_sign_agreement"":0.5952380952380952,""selected_fold_count"":0,""term"":""x1^3"",""top3_repair_fold_count"":0},{""admission_reason"":""no frozen core evidence channel passed"",""admitted"":false,""best_repair_fold_count"":0,""channels_passed"":0,""client_coverage"":1.0,""coefficient_sign_stability"":0.39880952380952384,""exception_valid_fold_count"":0,""kind"":""core"",""median_abs_residual_correlation"":0.3753401611402827,""observable_client_folds"":20,""path_channel_passed"":false,""residual_channel_passed"":false,""residual_sign_agreement"":0.39880952380952384,""selected_fold_count"":0,""term"":""x1*x2"",""top3_repair_fold_count"":0},{""admission_reason"":""no frozen core evidence channel passed"",""admitted"":false,""best_repair_fold_count"":0,""channels_passed"":0,""client_coverage"":1.0,""coefficient_sign_stability"":0.10714285714285714,""exception_valid_fold_count"":0,""kind"":""core"",""median_abs_residual_correlation"":0.20156408659032227,""observable_client_folds"":20,""path_channel_passed"":false,""residual_channel_passed"":false,""residual_sign_agreement"":0.10714285714285714,""selected_fold_count"":0,""term"":""sin(x1+x1^2)"",""top3_repair_fold_count"":0},{""admission_reason"":""core residual-rank and path-persistence evidence"",""admitted"":true,""best_repair_fold_count"":5,""channels_passed"":2,""client_coverage"":1.0,""coefficient_sign_stability"":1.0,""exception_valid_fold_count"":0,""kind"":""core"",""median_abs_residual_correlation"":0.9996038757615361,""observable_client_folds"":20,""path_channel_passed"":true,""residual_channel_passed"":true,""residual_sign_agreement"":1.0,""selected_fold_count"":5,""term"":""sin(x1)*cos(x2)"",""top3_repair_fold_count"":5},{""admission_reason"":""no frozen core evidence channel passed"",""admitted"":false,""best_repair_fold_count"":0,""channels_passed"":0,""client_coverage"":1.0,""coefficient_sign_stability"":0.20238095238095238,""exception_valid_fold_count"":0,""kind"":""core"",""median_abs_residual_correlation"":0.21608129726449538,""observable_client_folds"":20,""path_channel_passed"":false,""residual_channel_passed"":false,""residual_sign_agreement"":0.20238095238095238,""selected_fold_count"":0,""term"":""x4"",""top3_repair_fold_count"":1},{""admission_reason"":""no frozen core evidence channel passed"",""admitted"":false,""best_repair_fold_count"":0,""channels_passed"":0,""client_coverage"":1.0,""coefficient_sign_stability"":0.005952380952380952,""exception_valid_fold_count"":0,""kind"":""core"",""median_abs_residual_correlation"":0.19392737586996364,""observable_client_folds"":20,""path_channel_passed"":false,""residual_channel_passed"":false,""residual_sign_agreement"":0.005952380952380952,""selected_fold_count"":0,""term"":""x4^2"",""top3_repair_fold_count"":0}],""fold_selected_terms"":[[""1"",""sin(x1)*cos(x2)""],[""1"",""sin(x1)*cos(x2)""],[""1"",""sin(x1)*cos(x2)""],[""1"",""sin(x1)*cos(x2)""],[""1"",""sin(x1)*cos(x2)""]],""maximum_size"":8,""path_persistence"":true,""role_conditioning"":true},""single"":[{""accepted"":false,""after_terms"":[""1"",""sin(x1)*cos(x2)""],""before_terms"":[""1"",""sin(x1)*cos(x2)""],""probe_passed"":false,""probe_reason"":""not evaluated"",""selector_passed"":false,""selector_reason"":""duplicate term set"",""source"":""hr-v5-single-02"",""stage"":""v5-forward-single"",""term"":""x1""},{""accepted"":false,""after_terms"":[""1"",""sin(x1)*cos(x2)""],""before_terms"":[""1"",""sin(x1)*cos(x2)""],""probe_passed"":false,""probe_reason"":""not evaluated"",""selector_passed"":false,""selector_reason"":""duplicate term set"",""source"":""hr-v5-single-03"",""stage"":""v5-forward-single"",""term"":""sin(x1)""},{""accepted"":false,""after_terms"":[""1"",""sin(x1)*cos(x2)""],""before_terms"":[""1"",""sin(x1)*cos(x2)""],""probe_passed"":false,""probe_reason"":""not evaluated"",""selector_passed"":false,""selector_reason"":""duplicate term set"",""source"":""hr-v5-single-04"",""stage"":""v5-forward-single"",""term"":""x1^3""}]}",1.0,1.0,4,3,,,,,,
trig_product,spurious,0.03,120,4,19102,scsv-v6-full,1.0,1.0,1.0,7.341970238256557e-07,0.0008005818950790389,0.0,1.0,0.0,scsv-selector-set,0.0007910700151118672,0.0010984709079987374,0.4985398179999265,1380253,sin(x1)*cos(x2),0.0008583 + 2·sin(x₁)cos(x₂),"SCSV-Cert v6; score=1; bank=sin(x1)*cos(x2),x1; selector=1,sin(x1)*cos(x2); probe_certified=1; sets=4; diagnostics=[{""best_swap_gain"":62.84766747198014,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":49.3299528534195,""loco_min_swap_gain"":43.66592182466152,""necessity_gain"":72.81989172528282,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]",1.0,1.0,2,1,1.0,4,0,0,0,1;sin(x1)*cos(x2)
trig_product,spurious,0.03,120,4,19102,scsv-v6-no-score-proposer,1.0,1.0,1.0,7.341970238256557e-07,0.0008005818950790389,0.0,1.0,0.0,scsv-selector-set,0.0007910700151118672,0.0010984709079987374,0.2643727500001205,306212,sin(x1)*cos(x2),0.0008583 + 2·sin(x₁)cos(x₂),"SCSV-Cert v6; score=0; bank=sin(x1)*cos(x2),x1; selector=1,sin(x1)*cos(x2); probe_certified=1; sets=4; diagnostics=[{""best_swap_gain"":62.84766747198014,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":49.3299528534195,""loco_min_swap_gain"":43.66592182466152,""necessity_gain"":72.81989172528282,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]",1.0,1.0,2,1,1.0,4,0,0,0,1;sin(x1)*cos(x2)
trig_product,spurious,0.03,120,4,19103,legacy-certificate,1.0,1.0,1.0,3.880037131473932e-06,0.0010398552344157385,0.0,1.0,0.0,legacy-certificate,,,0.0413436220001131,60677,sin(x1)*cos(x2),0.001807 + 1.998·sin(x₁)cos(x₂),target federated MSE reached,,,,,,,,,,
trig_product,spurious,0.03,120,4,19103,crossfit-v2-structural,1.0,1.0,1.0,3.880037131473932e-06,0.0010398552344157385,0.0,1.0,0.0,crossfit-intersection,0.0009381829161102479,0.0012663225413256014,0.08226875299988023,122620,sin(x1)*cos(x2),0.001807 + 1.998·sin(x₁)cos(x₂),direction A: target federated MSE reached; direction B: target federated MSE reached; selected=crossfit-intersection; ; probes=[],,,,,,,,,,
trig_product,spurious,0.03,120,4,19103,centralized-forward,1.0,1.0,1.0,3.8800371314731935e-06,0.001039855234415738,0.0,1.0,0.0,centralized-upper-bound,,,0.004293790000019726,0,sin(x1)*cos(x2),0.001807 + 1.998·sin(x₁)cos(x₂),information criterion stopped,,,,,,,,,,
trig_product,spurious,0.03,120,4,19103,score-only-federated,0.0,0.5,1.0,2.1988359583865115e-05,0.0010198000242120635,0.0,1.0,0.0,predictive-comparator-only,,,0.4089648130000114,1558561,sin(x1)*cos(x2);sin(x2),0.000711 + 1.998·sin(x₁)cos(x₂) - 0.006522·sin(x₂),greedy aggregate-MSE search,,,,,,,,,,
